

id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,jitter,packetsLost,packetsReceived,packetsReceivedWithCe,packetsReceivedWithEct1,bytesReceived,firCount,frameHeight,frameWidth,framesAssembledFromMultiplePackets,framesDecoded,framesDropped,framesReceived,freezeCount,headerBytesReceived,jitterBufferDelay,jitterBufferEmittedCount,jitterBufferMinimumDelay,jitterBufferTargetDelay,keyFramesDecoded,lastPacketReceivedTimestamp,mid,nackCount,pauseCount,pliCount,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalPausesDuration,totalProcessingDelay,totalSquaredInterFrameDelay,trackIdentifier
IT01V344217145,1776599145144.699,inbound-rtp,CIT01_105_profile-id=0,video,video,344217145,T01,0,0,4,0,0,4096,0,270,480,1,1,0,1,0,132,0.057537,1,0.011054999999999999,0.011054999999999999,1,1776599145046.405,0,0,0,0,0.057365,0.089643,0,0,0,0.15090499999999998,0,686a230e-ed82-4b84-a73d-69b47355a819
IT01V344217145,1776599145144.699,inbound-rtp,CIT01_105_profile-id=0,video,video,344217145,T01,0,0,4,0,0,4096,0,270,480,1,1,0,1,0,132,0.057537,1,0.011054999999999999,0.011054999999999999,1,1776599145046.405,0,0,0,0,0.057365,0.089643,0,0,0,0.15090499999999998,0,686a230e-ed82-4b84-a73d-69b47355a819
IT01V344217145,1776599145342.261,inbound-rtp,CIT01_105_profile-id=0,video,video,344217145,T01,0.011,0,9,0,0,8854,0,270,480,3,3,0,3,0,292,0.182285,3,0.060564,0.060564,1,1776599145287.726,0,0,0,0,0.154283,0.10180099999999999,0,0.179,0,0.28809599999999996,0.017425000000000003,686a230e-ed82-4b84-a73d-69b47355a819
IT01V344217145,1776599145342.261,inbound-rtp,CIT01_105_profile-id=0,video,video,344217145,T01,0.011,0,9,0,0,8854,0,270,480,3,3,0,3,0,292,0.182285,3,0.060564,0.060564,1,1776599145287.726,0,0,0,0,0.154283,0.10180099999999999,0,0.179,0,0.28809599999999996,0.017425000000000003,686a230e-ed82-4b84-a73d-69b47355a819
IT01V344217145,1776599145542.055,inbound-rtp,CIT01_105_profile-id=0,video,video,344217145,T01,0.018,0,13,0,0,12124,0,270,480,5,5,0,5,0,420,0.215243,5,0.187157,0.187157,1,1776599145459.811,0,0,0,0,0.15436,0.11734599999999999,0,0.348,0,0.33686099999999997,0.03185,686a230e-ed82-4b84-a73d-69b47355a819
IT01V344217145,1776599145542.055,inbound-rtp,CIT01_105_profile-id=0,video,video,344217145,T01,0.018,0,13,0,0,12124,0,270,480,5,5,0,5,0,420,0.215243,5,0.187157,0.187157,1,1776599145459.811,0,0,0,0,0.15436,0.11734599999999999,0,0.348,0,0.33686099999999997,0.03185,686a230e-ed82-4b84-a73d-69b47355a819
IT01V344217145,1776599145741.894,inbound-rtp,CIT01_105_profile-id=0,video,video,344217145,T01,0.016,0,17,0,0,15336,0,270,480,7,7,0,7,0,548,0.215465,7,0.329929,0.329929,1,1776599145721.746,0,0,0,0,0.154443,0.134217,0,0.589,0,0.354209,0.060891,686a230e-ed82-4b84-a73d-69b47355a819
IT01V344217145,1776599145741.894,inbound-rtp,CIT01_105_profile-id=0,video,video,344217145,T01,0.016,0,17,0,0,15336,0,270,480,7,7,0,7,0,548,0.215465,7,0.329929,0.329929,1,1776599145721.746,0,0,0,0,0.154443,0.134217,0,0.589,0,0.354209,0.060891,686a230e-ed82-4b84-a73d-69b47355a819
IT01V344217145,1776599145942.276,inbound-rtp,CIT01_105_profile-id=0,video,video,344217145,T01,0.013,0,22,0,0,18513,0,270,480,8,10,1,10,0,708,0.218609,10,0.495299,0.495299,1,1776599145919.914,0,0,0,0,0.154479,0.1606,0,0.788,0,0.384237,0.08180800000000002,686a230e-ed82-4b84-a73d-69b47355a819
IT01V344217145,1776599145942.276,inbound-rtp,CIT01_105_profile-id=0,video,video,344217145,T01,0.013,0,22,0,0,18513,0,270,480,8,10,1,10,0,708,0.218609,10,0.495299,0.495299,1,1776599145919.914,0,0,0,0,0.154479,0.1606,0,0.788,0,0.384237,0.08180800000000002,686a230e-ed82-4b84-a73d-69b47355a819
