id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,bytesSent,packetsSent,active,encodingIndex,firCount,framesEncoded,framesSent,headerBytesSent,hugeFramesSent,keyFramesEncoded,mediaSourceId,mid,nackCount,packetsSentWithEct1,pliCount,qualityLimitationDurations,qualityLimitationReason,qualityLimitationResolutionChanges,retransmittedBytesSent,retransmittedPacketsSent,rtxSsrc,totalEncodeTime,totalEncodedBytesTarget,totalPacketSendDelay
OT01V1162157066,1776602588712.138,outbound-rtp,COT01_98_profile-id=0,video,video,1162157066,T01,0,0,true,0,0,0,0,0,0,0,SV242,0,0,0,0,[object Object],none,0,0,0,845878366,0,0,0
OT01V1162157066,1776602588712.138,outbound-rtp,COT01_98_profile-id=0,video,video,1162157066,T01,0,0,true,0,0,0,0,0,0,0,SV242,0,0,0,0,[object Object],none,0,0,0,845878366,0,0,0
OT01V1162157066,1776602588912.101,outbound-rtp,COT01_98_profile-id=0,video,video,1162157066,T01,9223,12,true,0,0,5,5,846,2,2,SV242,0,0,0,1,[object Object],bandwidth,0,0,0,845878366,0.173,0,0.252193
OT01V1162157066,1776602588912.101,outbound-rtp,COT01_98_profile-id=0,video,video,1162157066,T01,9223,12,true,0,0,5,5,846,2,2,SV242,0,0,0,1,[object Object],bandwidth,0,0,0,845878366,0.173,0,0.252193
OT01V1162157066,1776602589112.114,outbound-rtp,COT01_98_profile-id=0,video,video,1162157066,T01,13586,16,true,0,0,9,9,958,2,2,SV242,0,0,0,1,[object Object],bandwidth,0,0,0,845878366,0.259,0,0.9100889999999999
OT01V1162157066,1776602589112.114,outbound-rtp,COT01_98_profile-id=0,video,video,1162157066,T01,13586,16,true,0,0,9,9,958,2,2,SV242,0,0,0,1,[object Object],bandwidth,0,0,0,845878366,0.259,0,0.9100889999999999
OT01V1162157066,1776602589312.147,outbound-rtp,COT01_98_profile-id=0,video,video,1162157066,T01,22569,27,true,0,0,14,14,1266,2,2,SV242,0,0,0,1,[object Object],bandwidth,0,0,0,845878366,0.338,0,2.672294
OT01V1162157066,1776602589312.147,outbound-rtp,COT01_98_profile-id=0,video,video,1162157066,T01,22569,27,true,0,0,14,14,1266,2,2,SV242,0,0,0,1,[object Object],bandwidth,0,0,0,845878366,0.338,0,2.672294
OT01V1162157066,1776602589512.25,outbound-rtp,COT01_98_profile-id=0,video,video,1162157066,T01,28704,37,true,0,0,20,20,1506,2,2,SV242,0,0,0,1,[object Object],bandwidth,0,0,0,845878366,0.446,0,2.896632
OT01V1162157066,1776602589512.25,outbound-rtp,COT01_98_profile-id=0,video,video,1162157066,T01,28704,37,true,0,0,20,20,1506,2,2,SV242,0,0,0,1,[object Object],bandwidth,0,0,0,845878366,0.446,0,2.896632
OT01V1162157066,1776602589712.312,outbound-rtp,COT01_98_profile-id=0,video,video,1162157066,T01,32838,46,true,0,0,26,26,2232,2,2,SV242,0,0,0,1,[object Object],bandwidth,0,0,0,845878366,0.532,0,2.896633
OT01V1162157066,1776602589712.312,outbound-rtp,COT01_98_profile-id=0,video,video,1162157066,T01,32838,46,true,0,0,26,26,2232,2,2,SV242,0,0,0,1,[object Object],bandwidth,0,0,0,845878366,0.532,0,2.896633
OT01V1162157066,1776602589912.274,outbound-rtp,COT01_98_profile-id=0,video,video,1162157066,T01,37718,68,true,0,0,32,32,6330,2,2,SV242,0,0,0,1,[object Object],bandwidth,0,0,0,845878366,0.629,0,2.896639
OT01V1162157066,1776602589912.274,outbound-rtp,COT01_98_profile-id=0,video,video,1162157066,T01,37718,68,true,0,0,32,32,6330,2,2,SV242,0,0,0,1,[object Object],bandwidth,0,0,0,845878366,0.629,0,2.896639
OT01V1162157066,1776602590112.138,outbound-rtp,COT01_98_profile-id=0,video,video,1162157066,T01,41975,80,true,0,0,37,37,8148,2,2,SV242,0,0,0,1,[object Object],bandwidth,0,0,0,845878366,0.706,0,2.896641
OT01V1162157066,1776602590112.138,outbound-rtp,COT01_98_profile-id=0,video,video,1162157066,T01,41975,80,true,0,0,37,37,8148,2,2,SV242,0,0,0,1,[object Object],bandwidth,0,0,0,845878366,0.706,0,2.896641
OT01V1162157066,1776602590312.099,outbound-rtp,COT01_98_profile-id=0,video,video,1162157066,T01,45590,101,true,0,0,43,43,12222,2,2,SV242,0,0,0,1,[object Object],bandwidth,0,0,0,845878366,0.808,0,2.896642
OT01V1162157066,1776602590312.099,outbound-rtp,COT01_98_profile-id=0,video,video,1162157066,T01,45590,101,true,0,0,43,43,12222,2,2,SV242,0,0,0,1,[object Object],bandwidth,0,0,0,845878366,0.808,0,2.896642
OT01V1162157066,1776602590512.265,outbound-rtp,COT01_98_profile-id=0,video,video,1162157066,T01,50876,119,true,0,0,50,50,14949,2,2,SV242,0,0,0,1,[object Object],bandwidth,0,0,0,845878366,0.921,0,2.896643
