

id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,jitter,packetsLost,packetsReceived,packetsReceivedWithCe,packetsReceivedWithEct1,bytesReceived,firCount,framesAssembledFromMultiplePackets,framesDecoded,framesDropped,framesReceived,freezeCount,headerBytesReceived,jitterBufferDelay,jitterBufferEmittedCount,jitterBufferMinimumDelay,jitterBufferTargetDelay,keyFramesDecoded,lastPacketReceivedTimestamp,mid,nackCount,pauseCount,pliCount,rtxSsrc,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalPausesDuration,totalProcessingDelay,totalSquaredInterFrameDelay,trackIdentifier,frameHeight
IT01V982790652,1776596368249.859,inbound-rtp,CIT01_105_profile-id=0,video,video,982790652,T01,0,0,5,0,0,5074,0,0,0,0,1,0,164,0.000308,1,0.01107,0.01107,1,1776596368240.457,0,0,0,0,982790653,0,0,0,0,0,0,0,aa94a995-fd08-4745-abad-7200a85204ad,1
IT01V982790652,1776596368249.859,inbound-rtp,CIT01_105_profile-id=0,video,video,982790652,T01,0,0,5,0,0,5074,0,0,0,0,1,0,164,0.000308,1,0.01107,0.01107,1,1776596368240.457,0,0,0,0,982790653,0,0,0,0,0,0,0,aa94a995-fd08-4745-abad-7200a85204ad,1
IT01V982790652,1776596368449.864,inbound-rtp,CIT01_105_profile-id=0,video,video,982790652,T01,0.003,0,8,0,0,7509,0,2,2,0,2,0,260,0.014806999999999999,2,0.02214,0.02214,1,1776596368355.293,0,0,0,0,982790653,0.00014099999999999998,0.09007599999999999,0,0.043,0,0.10890599999999999,0.0018489999999999997,aa94a995-fd08-4745-abad-7200a85204ad,270
IT01V982790652,1776596368449.864,inbound-rtp,CIT01_105_profile-id=0,video,video,982790652,T01,0.003,0,8,0,0,7509,0,2,2,0,2,0,260,0.014806999999999999,2,0.02214,0.02214,1,1776596368355.293,0,0,0,0,982790653,0.00014099999999999998,0.09007599999999999,0,0.043,0,0.10890599999999999,0.0018489999999999997,aa94a995-fd08-4745-abad-7200a85204ad,270
IT01V982790652,1776596368649.598,inbound-rtp,CIT01_105_profile-id=0,video,video,982790652,T01,0.003,0,12,0,0,10670,0,4,4,0,4,0,388,0.015096,4,0.037003999999999995,0.037003999999999995,1,1776596368621.82,0,0,0,0,982790653,0.000278,0.10754799999999999,0,0.301,0,0.126913,0.035293000000000005,aa94a995-fd08-4745-abad-7200a85204ad,270
IT01V982790652,1776596368649.598,inbound-rtp,CIT01_105_profile-id=0,video,video,982790652,T01,0.003,0,12,0,0,10670,0,4,4,0,4,0,388,0.015096,4,0.037003999999999995,0.037003999999999995,1,1776596368621.82,0,0,0,0,982790653,0.000278,0.10754799999999999,0,0.301,0,0.126913,0.035293000000000005,aa94a995-fd08-4745-abad-7200a85204ad,270
IT01V982790652,1776596368849.664,inbound-rtp,CIT01_105_profile-id=0,video,video,982790652,T01,0.003,0,14,0,0,12054,0,5,5,0,5,0,452,0.015224999999999999,5,0.042831,0.042831,1,1776596368765.225,0,0,0,0,982790653,0.000341,0.11699699999999999,0,0.445,0,0.136728,0.056029,aa94a995-fd08-4745-abad-7200a85204ad,270
IT01V982790652,1776596368849.664,inbound-rtp,CIT01_105_profile-id=0,video,video,982790652,T01,0.003,0,14,0,0,12054,0,5,5,0,5,0,452,0.015224999999999999,5,0.042831,0.042831,1,1776596368765.225,0,0,0,0,982790653,0.000341,0.11699699999999999,0,0.445,0,0.136728,0.056029,aa94a995-fd08-4745-abad-7200a85204ad,270
IT01V982790652,1776596369049.91,inbound-rtp,CIT01_105_profile-id=0,video,video,982790652,T01,0.003,0,18,0,0,15799,0,6,6,0,7,0,580,0.015444999999999999,7,0.054347,0.054347,1,1776596369041.039,0,0,0,0,982790653,0.000379,0.125939,0,0.582,0,0.145905,0.074798,aa94a995-fd08-4745-abad-7200a85204ad,270
IT01V982790652,1776596369049.91,inbound-rtp,CIT01_105_profile-id=0,video,video,982790652,T01,0.003,0,18,0,0,15799,0,6,6,0,7,0,580,0.015444999999999999,7,0.054347,0.054347,1,1776596369041.039,0,0,0,0,982790653,0.000379,0.125939,0,0.582,0,0.145905,0.074798,aa94a995-fd08-4745-abad-7200a85204ad,270
