id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,bytesSent,packetsSent,active,encodingIndex,firCount,framesEncoded,framesSent,headerBytesSent,hugeFramesSent,keyFramesEncoded,mediaSourceId,mid,nackCount,packetsSentWithEct1,pliCount,qualityLimitationDurations,qualityLimitationReason,qualityLimitationResolutionChanges,retransmittedBytesSent,retransmittedPacketsSent,rtxSsrc,totalEncodeTime,totalEncodedBytesTarget,totalPacketSendDelay
OT01V1199052099,1776603826084.316,outbound-rtp,COT01_98_profile-id=0,video,video,1199052099,T01,0,0,true,0,0,0,0,0,0,0,SV279,0,0,0,0,[object Object],none,0,0,0,3629680316,0,0,0
OT01V1199052099,1776603826084.316,outbound-rtp,COT01_98_profile-id=0,video,video,1199052099,T01,0,0,true,0,0,0,0,0,0,0,SV279,0,0,0,0,[object Object],none,0,0,0,3629680316,0,0,0
OT01V1199052099,1776603826284.385,outbound-rtp,COT01_98_profile-id=0,video,video,1199052099,T01,8685,12,true,0,0,2,2,1101,1,1,SV279,0,0,0,1,[object Object],bandwidth,0,0,0,3629680316,0.135,0,0.215246
OT01V1199052099,1776603826284.385,outbound-rtp,COT01_98_profile-id=0,video,video,1199052099,T01,8685,12,true,0,0,2,2,1101,1,1,SV279,0,0,0,1,[object Object],bandwidth,0,0,0,3629680316,0.135,0,0.215246
OT01V1199052099,1776603826484.349,outbound-rtp,COT01_98_profile-id=0,video,video,1199052099,T01,86275,88,true,0,0,16,16,4504,5,5,SV279,0,0,0,1,[object Object],none,1,0,0,3629680316,0.536,0,2.431154
OT01V1199052099,1776603826484.349,outbound-rtp,COT01_98_profile-id=0,video,video,1199052099,T01,86275,88,true,0,0,16,16,4504,5,5,SV279,0,0,0,1,[object Object],none,1,0,0,3629680316,0.536,0,2.431154
OT01V1199052099,1776603826684.466,outbound-rtp,COT01_98_profile-id=0,video,video,1199052099,T01,203222,199,true,0,0,32,32,7496,5,5,SV279,0,0,0,1,[object Object],none,1,0,0,3629680316,0.892,0,4.159687
OT01V1199052099,1776603826684.466,outbound-rtp,COT01_98_profile-id=0,video,video,1199052099,T01,203222,199,true,0,0,32,32,7496,5,5,SV279,0,0,0,1,[object Object],none,1,0,0,3629680316,0.892,0,4.159687
OT01V1199052099,1776603826884.316,outbound-rtp,COT01_98_profile-id=0,video,video,1199052099,T01,246908,246,true,0,0,49,49,8624,5,5,SV279,0,0,0,1,[object Object],none,1,0,0,3629680316,1.261,0,4.159717
OT01V1199052099,1776603826884.316,outbound-rtp,COT01_98_profile-id=0,video,video,1199052099,T01,246908,246,true,0,0,49,49,8624,5,5,SV279,0,0,0,1,[object Object],none,1,0,0,3629680316,1.261,0,4.159717
OT01V1199052099,1776603827084.511,outbound-rtp,COT01_98_profile-id=0,video,video,1199052099,T01,311645,308,true,0,0,62,62,10112,5,5,SV279,0,0,0,1,[object Object],none,1,0,0,3629680316,1.587,0,4.159784
OT01V1199052099,1776603827084.511,outbound-rtp,COT01_98_profile-id=0,video,video,1199052099,T01,311645,308,true,0,0,62,62,10112,5,5,SV279,0,0,0,1,[object Object],none,1,0,0,3629680316,1.587,0,4.159784
OT01V1199052099,1776603827284.485,outbound-rtp,COT01_98_profile-id=0,video,video,1199052099,T01,352396,350,true,0,0,76,76,11120,5,5,SV279,0,0,0,2,[object Object],none,1,0,0,3629680316,1.91,0,4.159822999999999
OT01V1199052099,1776603827284.485,outbound-rtp,COT01_98_profile-id=0,video,video,1199052099,T01,352396,350,true,0,0,76,76,11120,5,5,SV279,0,0,0,2,[object Object],none,1,0,0,3629680316,1.91,0,4.159822999999999
OT01V1199052099,1776603827484.354,outbound-rtp,COT01_98_profile-id=0,video,video,1199052099,T01,446496,437,true,0,0,90,90,13220,7,8,SV279,0,0,0,2,[object Object],none,1,0,0,3629680316,2.22,0,4.2760489999999995
OT01V1199052099,1776603827484.354,outbound-rtp,COT01_98_profile-id=0,video,video,1199052099,T01,446496,437,true,0,0,90,90,13220,7,8,SV279,0,0,0,2,[object Object],none,1,0,0,3629680316,2.22,0,4.2760489999999995
OT01V1199052099,1776603827684.357,outbound-rtp,COT01_98_profile-id=0,video,video,1199052099,T01,495650,487,true,0,0,104,104,14420,7,8,SV279,0,0,0,2,[object Object],none,1,0,0,3629680316,2.551,0,4.276083
OT01V1199052099,1776603827684.357,outbound-rtp,COT01_98_profile-id=0,video,video,1199052099,T01,495650,487,true,0,0,104,104,14420,7,8,SV279,0,0,0,2,[object Object],none,1,0,0,3629680316,2.551,0,4.276083
OT01V1199052099,1776603827884.433,outbound-rtp,COT01_98_profile-id=0,video,video,1199052099,T01,562162,550,true,0,0,118,118,15932,7,8,SV279,0,0,0,2,[object Object],none,1,0,0,3629680316,2.863,0,4.276155
OT01V1199052099,1776603827884.433,outbound-rtp,COT01_98_profile-id=0,video,video,1199052099,T01,562162,550,true,0,0,118,118,15932,7,8,SV279,0,0,0,2,[object Object],none,1,0,0,3629680316,2.863,0,4.276155
OT01V1199052099,1776603828084.412,outbound-rtp,COT01_98_profile-id=0,video,video,1199052099,T01,616380,605,true,0,0,133,133,17252,7,8,SV279,0,0,0,2,[object Object],none,1,0,0,3629680316,3.236,0,4.276184
OT01V1199052099,1776603828084.412,outbound-rtp,COT01_98_profile-id=0,video,video,1199052099,T01,616380,605,true,0,0,133,133,17252,7,8,SV279,0,0,0,2,[object Object],none,1,0,0,3629680316,3.236,0,4.276184
