

id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,jitter,packetsLost,packetsReceived,packetsReceivedWithCe,packetsReceivedWithEct1,bytesReceived,firCount,frameHeight,frameWidth,framesAssembledFromMultiplePackets,framesDecoded,framesDropped,framesPerSecond,framesReceived,freezeCount,headerBytesReceived,jitterBufferDelay,jitterBufferEmittedCount,jitterBufferMinimumDelay,jitterBufferTargetDelay,keyFramesDecoded,lastPacketReceivedTimestamp,mid,nackCount,pauseCount,pliCount,qpSum,rtxSsrc,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalPausesDuration,totalProcessingDelay,totalSquaredInterFrameDelay,trackIdentifier
IT01V675539603,1776596504353.318,inbound-rtp,CIT01_105_profile-id=0,video,video,675539603,T01,0.015,0,178,0,0,168796,0,540,960,22,49,0,29,49,0,5716,0.51967,49,1.666237,1.666237,3,1776596504321.8372,0,0,0,0,9508,675539604,0.041812999999999996,0.31145999999999996,0,2.232,0,0.840279,0.16710199999999997,7d4b6ad5-6a55-4047-9e91-96be3fd58360
IT01V675539603,1776596504554.176,inbound-rtp,CIT01_105_profile-id=0,video,video,675539603,T01,0.012,0,207,0,0,195286,0,540,960,24,56,0,31,56,0,6644,0.563576,56,1.8318459999999999,1.8318459999999999,3,1776596504540.566,0,0,0,0,10891,675539604,0.04189,0.383254,0,2.449,0,0.957544,0.17499699999999999,7d4b6ad5-6a55-4047-9e91-96be3fd58360
IT01V675539603,1776596504554.176,inbound-rtp,CIT01_105_profile-id=0,video,video,675539603,T01,0.012,0,207,0,0,195286,0,540,960,24,56,0,31,56,0,6644,0.563576,56,1.8318459999999999,1.8318459999999999,3,1776596504540.566,0,0,0,0,10891,675539604,0.04189,0.383254,0,2.449,0,0.957544,0.17499699999999999,7d4b6ad5-6a55-4047-9e91-96be3fd58360
IT01V675539603,1776596504752.958,inbound-rtp,CIT01_105_profile-id=0,video,video,675539603,T01,0.012,0,235,0,0,220173,0,540,960,25,61,0,29,62,0,7540,0.6242679999999999,61,1.9563089999999999,1.9563089999999999,3,1776596504746.591,0,0,0,0,11900,675539604,0.042034999999999996,0.438114,0,2.639,0,1.073866,0.18351499999999998,7d4b6ad5-6a55-4047-9e91-96be3fd58360
IT01V675539603,1776596504752.958,inbound-rtp,CIT01_105_profile-id=0,video,video,675539603,T01,0.012,0,235,0,0,220173,0,540,960,25,61,0,29,62,0,7540,0.6242679999999999,61,1.9563089999999999,1.9563089999999999,3,1776596504746.591,0,0,0,0,11900,675539604,0.042034999999999996,0.438114,0,2.639,0,1.073866,0.18351499999999998,7d4b6ad5-6a55-4047-9e91-96be3fd58360
IT01V675539603,1776596504952.983,inbound-rtp,CIT01_105_profile-id=0,video,video,675539603,T01,0.01,0,264,0,0,245729,0,540,960,28,67,0,29,68,0,8468,0.69938,68,2.13069,2.13069,3,1776596504939.643,0,0,0,0,13092,675539604,0.042165999999999995,0.49527699999999997,0,2.829,0,1.197057,0.18966300000000003,7d4b6ad5-6a55-4047-9e91-96be3fd58360
IT01V675539603,1776596504952.983,inbound-rtp,CIT01_105_profile-id=0,video,video,675539603,T01,0.01,0,264,0,0,245729,0,540,960,28,67,0,29,68,0,8468,0.69938,68,2.13069,2.13069,3,1776596504939.643,0,0,0,0,13092,675539604,0.042165999999999995,0.49527699999999997,0,2.829,0,1.197057,0.18966300000000003,7d4b6ad5-6a55-4047-9e91-96be3fd58360
IT01V675539603,1776596505153.011,inbound-rtp,CIT01_105_profile-id=0,video,video,675539603,T01,0.01,0,295,0,0,273524,0,540,960,29,73,0,30,74,0,9460,0.7624029999999999,74,2.2821819999999997,2.2821819999999997,3,1776596505146.659,0,0,0,0,14298,675539604,0.042211,0.548999,0,3.028,0,1.320099,0.19694000000000006,7d4b6ad5-6a55-4047-9e91-96be3fd58360
IT01V675539603,1776596505153.011,inbound-rtp,CIT01_105_profile-id=0,video,video,675539603,T01,0.01,0,295,0,0,273524,0,540,960,29,73,0,30,74,0,9460,0.7624029999999999,74,2.2821819999999997,2.2821819999999997,3,1776596505146.659,0,0,0,0,14298,675539604,0.042211,0.548999,0,3.028,0,1.320099,0.19694000000000006,7d4b6ad5-6a55-4047-9e91-96be3fd58360
IT01V675539603,1776596505352.961,inbound-rtp,CIT01_105_profile-id=0,video,video,675539603,T01,0.009,0,323,0,0,300089,0,540,960,32,79,0,30,79,0,10356,0.806422,79,2.408054,2.408054,3,1776596505316.919,0,0,0,0,15478,675539604,0.043615,0.605217,0,3.236,0,1.4284189999999999,0.20494600000000007,7d4b6ad5-6a55-4047-9e91-96be3fd58360
IT01V675539603,1776596505352.961,inbound-rtp,CIT01_105_profile-id=0,video,video,675539603,T01,0.009,0,323,0,0,300089,0,540,960,32,79,0,30,79,0,10356,0.806422,79,2.408054,2.408054,3,1776596505316.919,0,0,0,0,15478,675539604,0.043615,0.605217,0,3.236,0,1.4284189999999999,0.20494600000000007,7d4b6ad5-6a55-4047-9e91-96be3fd58360
IT01V675539603,1776596505553.285,inbound-rtp,CIT01_105_profile-id=0,video,video,675539603,T01,0.008,0,355,0,0,331179,0,540,960,34,85,0,29,86,0,11380,0.865714,85,2.55436,2.55436,3,1776596505543.855,0,0,0,0,16645,675539604,0.043689,0.6594679999999999,0,3.436,0,1.5432,0.21238000000000007,7d4b6ad5-6a55-4047-9e91-96be3fd58360
IT01V675539603,1776596505553.285,inbound-rtp,CIT01_105_profile-id=0,video,video,675539603,T01,0.008,0,355,0,0,331179,0,540,960,34,85,0,29,86,0,11380,0.865714,85,2.55436,2.55436,3,1776596505543.855,0,0,0,0,16645,675539604,0.043689,0.6594679999999999,0,3.436,0,1.5432,0.21238000000000007,7d4b6ad5-6a55-4047-9e91-96be3fd58360
IT01V675539603,1776596505752.727,inbound-rtp,CIT01_105_profile-id=0,video,video,675539603,T01,0.009,0,378,0,0,350628,0,540,960,36,91,0,30,92,0,12116,0.9246949999999999,91,2.7015029999999998,2.7015029999999998,3,1776596505738.7341,0,0,0,0,17840,675539604,0.048070999999999996,0.711344,0,3.635,0,1.657697,0.21921100000000007,7d4b6ad5-6a55-4047-9e91-96be3fd58360
IT01V675539603,1776596505752.727,inbound-rtp,CIT01_105_profile-id=0,video,video,675539603,T01,0.009,0,378,0,0,350628,0,540,960,36,91,0,30,92,0,12116,0.9246949999999999,91,2.7015029999999998,2.7015029999999998,3,1776596505738.7341,0,0,0,0,17840,675539604,0.048070999999999996,0.711344,0,3.635,0,1.657697,0.21921100000000007,7d4b6ad5-6a55-4047-9e91-96be3fd58360
IT01V675539603,1776596505953.296,inbound-rtp,CIT01_105_profile-id=0,video,video,675539603,T01,0.011,0,406,0,0,377710,0,540,960,37,97,0,30,97,0,13012,0.9972249999999999,97,2.858895,2.858895,3,1776596505915.169,0,0,0,0,18993,675539604,0.048145,0.762921,0,3.837,0,1.782953,0.22719100000000006,7d4b6ad5-6a55-4047-9e91-96be3fd58360
IT01V675539603,1776596505953.296,inbound-rtp,CIT01_105_profile-id=0,video,video,675539603,T01,0.011,0,406,0,0,377710,0,540,960,37,97,0,30,97,0,13012,0.9972249999999999,97,2.858895,2.858895,3,1776596505915.169,0,0,0,0,18993,675539604,0.048145,0.762921,0,3.837,0,1.782953,0.22719100000000006,7d4b6ad5-6a55-4047-9e91-96be3fd58360
IT01V675539603,1776596506152.715,inbound-rtp,CIT01_105_profile-id=0,video,video,675539603,T01,0.01,0,433,0,0,401185,0,540,960,40,103,0,30,103,0,13876,1.070457,103,3.0259099999999997,3.0259099999999997,3,1776596506108.809,0,0,0,0,20129,675539604,0.04824,0.815363,0,4.028,0,1.909711,0.23357000000000006,7d4b6ad5-6a55-4047-9e91-96be3fd58360
IT01V675539603,1776596506152.715,inbound-rtp,CIT01_105_profile-id=0,video,video,675539603,T01,0.01,0,433,0,0,401185,0,540,960,40,103,0,30,103,0,13876,1.070457,103,3.0259099999999997,3.0259099999999997,3,1776596506108.809,0,0,0,0,20129,675539604,0.04824,0.815363,0,4.028,0,1.909711,0.23357000000000006,7d4b6ad5-6a55-4047-9e91-96be3fd58360
IT01V675539603,1776596506353.086,inbound-rtp,CIT01_105_profile-id=0,video,video,675539603,T01,0.01,0,470,0,0,438579,0,540,960,42,109,0,30,109,0,15060,1.16608,109,3.1896709999999997,3.1896709999999997,3,1776596506315.693,0,0,0,0,21244,675539604,0.04851,0.861211,0,4.236,0,2.052089,0.24101200000000006,7d4b6ad5-6a55-4047-9e91-96be3fd58360
IT01V675539603,1776596506353.086,inbound-rtp,CIT01_105_profile-id=0,video,video,675539603,T01,0.01,0,470,0,0,438579,0,540,960,42,109,0,30,109,0,15060,1.16608,109,3.1896709999999997,3.1896709999999997,3,1776596506315.693,0,0,0,0,21244,675539604,0.04851,0.861211,0,4.236,0,2.052089,0.24101200000000006,7d4b6ad5-6a55-4047-9e91-96be3fd58360
IT01V675539603,1776596506553.211,inbound-rtp,CIT01_105_profile-id=0,video,video,675539603,T01,0.011,0,513,0,0,478098,0,540,960,45,115,0,30,116,0,16436,1.239522,115,3.3379109999999996,3.3379109999999996,3,1776596506544.1602,0,0,0,0,22353,675539604,0.048652999999999995,0.9228759999999999,0,4.443,0,2.18844,0.24830100000000005,7d4b6ad5-6a55-4047-9e91-96be3fd58360
