id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,bytesSent,packetsSent,active,encodingIndex,firCount,framesEncoded,framesSent,headerBytesSent,hugeFramesSent,keyFramesEncoded,mediaSourceId,mid,nackCount,packetsSentWithEct1,pliCount,qualityLimitationDurations,qualityLimitationReason,qualityLimitationResolutionChanges,retransmittedBytesSent,retransmittedPacketsSent,rtxSsrc,totalEncodeTime,totalEncodedBytesTarget,totalPacketSendDelay
OT01V3769125675,1776602555272.957,outbound-rtp,COT01_98_profile-id=0,video,video,3769125675,T01,0,0,true,0,0,0,0,0,0,0,SV241,0,0,0,0,[object Object],none,0,0,0,2523198862,0,0,0
OT01V3769125675,1776602555272.957,outbound-rtp,COT01_98_profile-id=0,video,video,3769125675,T01,0,0,true,0,0,0,0,0,0,0,SV241,0,0,0,0,[object Object],none,0,0,0,2523198862,0,0,0
OT01V3769125675,1776602555472.938,outbound-rtp,COT01_98_profile-id=0,video,video,3769125675,T01,8743,13,true,0,0,5,5,1129,1,1,SV241,0,0,0,0,[object Object],bandwidth,0,0,0,2523198862,0.142,0,0.250541
OT01V3769125675,1776602555472.938,outbound-rtp,COT01_98_profile-id=0,video,video,3769125675,T01,8743,13,true,0,0,5,5,1129,1,1,SV241,0,0,0,0,[object Object],bandwidth,0,0,0,2523198862,0.142,0,0.250541
OT01V3769125675,1776602555673.111,outbound-rtp,COT01_98_profile-id=0,video,video,3769125675,T01,12863,19,true,0,0,11,11,1297,2,2,SV241,0,0,0,1,[object Object],bandwidth,0,0,0,2523198862,0.25,0,1.0442749999999998
OT01V3769125675,1776602555673.111,outbound-rtp,COT01_98_profile-id=0,video,video,3769125675,T01,12863,19,true,0,0,11,11,1297,2,2,SV241,0,0,0,1,[object Object],bandwidth,0,0,0,2523198862,0.25,0,1.0442749999999998
OT01V3769125675,1776602555873.066,outbound-rtp,COT01_98_profile-id=0,video,video,3769125675,T01,21104,28,true,0,0,14,14,1549,2,2,SV241,0,0,0,1,[object Object],bandwidth,0,0,0,2523198862,0.306,0,2.746523
OT01V3769125675,1776602555873.066,outbound-rtp,COT01_98_profile-id=0,video,video,3769125675,T01,21104,28,true,0,0,14,14,1549,2,2,SV241,0,0,0,1,[object Object],bandwidth,0,0,0,2523198862,0.306,0,2.746523
OT01V3769125675,1776602556073.078,outbound-rtp,COT01_98_profile-id=0,video,video,3769125675,T01,29536,39,true,0,0,20,20,1833,2,2,SV241,0,0,0,1,[object Object],bandwidth,0,0,0,2523198862,0.399,0,4.135536
OT01V3769125675,1776602556073.078,outbound-rtp,COT01_98_profile-id=0,video,video,3769125675,T01,29536,39,true,0,0,20,20,1833,2,2,SV241,0,0,0,1,[object Object],bandwidth,0,0,0,2523198862,0.399,0,4.135536
