

id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,jitter,packetsLost,packetsReceived,packetsReceivedWithCe,packetsReceivedWithEct1,bytesReceived,firCount,framesAssembledFromMultiplePackets,framesDecoded,framesDropped,framesReceived,freezeCount,headerBytesReceived,jitterBufferDelay,jitterBufferEmittedCount,jitterBufferMinimumDelay,jitterBufferTargetDelay,keyFramesDecoded,lastPacketReceivedTimestamp,mid,nackCount,pauseCount,pliCount,rtxSsrc,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalPausesDuration,totalProcessingDelay,totalSquaredInterFrameDelay,trackIdentifier,frameHeight
IT01V216855318,1776595130824.763,inbound-rtp,CIT01_105_profile-id=0,video,video,216855318,T01,0,0,10,0,0,11095,0,0,0,0,2,0,328,0.002901,2,0.022081999999999997,0.022081999999999997,2,1776595130822.2542,0,0,0,0,216855319,0,0,0,0,0,0,0,102e8a6e-4266-49e3-939f-732950a0210d,1
IT01V216855318,1776595130824.763,inbound-rtp,CIT01_105_profile-id=0,video,video,216855318,T01,0,0,10,0,0,11095,0,0,0,0,2,0,328,0.002901,2,0.022081999999999997,0.022081999999999997,2,1776595130822.2542,0,0,0,0,216855319,0,0,0,0,0,0,0,102e8a6e-4266-49e3-939f-732950a0210d,1
IT01V216855318,1776595131024.811,inbound-rtp,CIT01_105_profile-id=0,video,video,216855318,T01,0.001,0,15,0,0,16344,0,3,3,0,3,0,492,0.013781,3,0.029355,0.029355,3,1776595130937.089,0,0,0,0,216855319,0.002105,0.17826799999999998,0,0.057,0,0.20005399999999998,0.003249,102e8a6e-4266-49e3-939f-732950a0210d,270
IT01V216855318,1776595131024.811,inbound-rtp,CIT01_105_profile-id=0,video,video,216855318,T01,0.001,0,15,0,0,16344,0,3,3,0,3,0,492,0.013781,3,0.029355,0.029355,3,1776595130937.089,0,0,0,0,216855319,0.002105,0.17826799999999998,0,0.057,0,0.20005399999999998,0.003249,102e8a6e-4266-49e3-939f-732950a0210d,270
IT01V216855318,1776595131224.705,inbound-rtp,CIT01_105_profile-id=0,video,video,216855318,T01,0.002,0,17,0,0,18692,0,3,3,0,4,0,556,0.013888999999999999,4,0.029509999999999998,0.029509999999999998,3,1776595131217.894,0,0,0,0,216855319,0.002105,0.17826799999999998,0,0.057,0,0.20005399999999998,0.003249,102e8a6e-4266-49e3-939f-732950a0210d,270
IT01V216855318,1776595131224.705,inbound-rtp,CIT01_105_profile-id=0,video,video,216855318,T01,0.002,0,17,0,0,18692,0,3,3,0,4,0,556,0.013888999999999999,4,0.029509999999999998,0.029509999999999998,3,1776595131217.894,0,0,0,0,216855319,0.002105,0.17826799999999998,0,0.057,0,0.20005399999999998,0.003249,102e8a6e-4266-49e3-939f-732950a0210d,270
IT01V216855318,1776595131424.269,inbound-rtp,CIT01_105_profile-id=0,video,video,216855318,T01,0.002,0,17,0,0,18692,0,4,4,0,4,0,556,0.013888999999999999,4,0.029509999999999998,0.029509999999999998,3,1776595131217.894,0,0,0,0,216855319,0.0021509999999999997,0.189322,0,0.332,0,0.211383,0.07887400000000001,102e8a6e-4266-49e3-939f-732950a0210d,270
IT01V216855318,1776595131424.269,inbound-rtp,CIT01_105_profile-id=0,video,video,216855318,T01,0.002,0,17,0,0,18692,0,4,4,0,4,0,556,0.013888999999999999,4,0.029509999999999998,0.029509999999999998,3,1776595131217.894,0,0,0,0,216855319,0.0021509999999999997,0.189322,0,0.332,0,0.211383,0.07887400000000001,102e8a6e-4266-49e3-939f-732950a0210d,270
IT01V216855318,1776595131624.582,inbound-rtp,CIT01_105_profile-id=0,video,video,216855318,T01,0.002,0,17,0,0,18692,0,4,4,0,4,0,556,0.013888999999999999,4,0.029509999999999998,0.029509999999999998,3,1776595131217.894,0,0,0,0,216855319,0.0021509999999999997,0.189322,0,0.332,0,0.211383,0.07887400000000001,102e8a6e-4266-49e3-939f-732950a0210d,270
IT01V216855318,1776595131624.582,inbound-rtp,CIT01_105_profile-id=0,video,video,216855318,T01,0.002,0,17,0,0,18692,0,4,4,0,4,0,556,0.013888999999999999,4,0.029509999999999998,0.029509999999999998,3,1776595131217.894,0,0,0,0,216855319,0.0021509999999999997,0.189322,0,0.332,0,0.211383,0.07887400000000001,102e8a6e-4266-49e3-939f-732950a0210d,270
