

id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,jitter,packetsLost,packetsReceived,packetsReceivedWithCe,packetsReceivedWithEct1,bytesReceived,firCount,frameHeight,frameWidth,framesAssembledFromMultiplePackets,framesDecoded,framesDropped,framesPerSecond,framesReceived,freezeCount,headerBytesReceived,jitterBufferDelay,jitterBufferEmittedCount,jitterBufferMinimumDelay,jitterBufferTargetDelay,keyFramesDecoded,lastPacketReceivedTimestamp,mid,nackCount,pauseCount,pliCount,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalPausesDuration,totalProcessingDelay,totalSquaredInterFrameDelay,trackIdentifier
IT01V152079397,1776604128365.75,inbound-rtp,CIT01_105_profile-id=0,video,video,152079397,T01,0.001,0,8,0,0,8272,0,270,480,2,2,0,25,2,0,264,0.007899999999999999,2,0.022064,0.022064,2,1776604128288.906,0,0,0,0,0.0021089999999999998,0.09547399999999999,0,0.011,0,0.107593,0.00012099999999999999,4f8df176-45ba-4335-9d0b-d1fb079d9ce7
IT01V152079397,1776604128365.75,inbound-rtp,CIT01_105_profile-id=0,video,video,152079397,T01,0.001,0,8,0,0,8272,0,270,480,2,2,0,25,2,0,264,0.007899999999999999,2,0.022064,0.022064,2,1776604128288.906,0,0,0,0,0.0021089999999999998,0.09547399999999999,0,0.011,0,0.107593,0.00012099999999999999,4f8df176-45ba-4335-9d0b-d1fb079d9ce7
IT01V152079397,1776604128565.589,inbound-rtp,CIT01_105_profile-id=0,video,video,152079397,T01,0.001,0,8,0,0,8272,0,270,480,2,2,0,7,2,0,264,0.007899999999999999,2,0.022064,0.022064,2,1776604128288.906,0,0,0,0,0.0021089999999999998,0.09547399999999999,0,0.011,0,0.107593,0.00012099999999999999,4f8df176-45ba-4335-9d0b-d1fb079d9ce7
IT01V152079397,1776604128565.589,inbound-rtp,CIT01_105_profile-id=0,video,video,152079397,T01,0.001,0,8,0,0,8272,0,270,480,2,2,0,7,2,0,264,0.007899999999999999,2,0.022064,0.022064,2,1776604128288.906,0,0,0,0,0.0021089999999999998,0.09547399999999999,0,0.011,0,0.107593,0.00012099999999999999,4f8df176-45ba-4335-9d0b-d1fb079d9ce7
IT01V152079397,1776604128765.453,inbound-rtp,CIT01_105_profile-id=0,video,video,152079397,T01,0.003,0,11,0,0,10720,0,270,480,2,2,0,4,2,0,360,0.007899999999999999,2,0.022064,0.022064,2,1776604128664.718,0,0,0,0,0.0021089999999999998,0.09547399999999999,0,0.011,0,0.107593,0.00012099999999999999,4f8df176-45ba-4335-9d0b-d1fb079d9ce7
IT01V152079397,1776604128765.453,inbound-rtp,CIT01_105_profile-id=0,video,video,152079397,T01,0.003,0,11,0,0,10720,0,270,480,2,2,0,4,2,0,360,0.007899999999999999,2,0.022064,0.022064,2,1776604128664.718,0,0,0,0,0.0021089999999999998,0.09547399999999999,0,0.011,0,0.107593,0.00012099999999999999,4f8df176-45ba-4335-9d0b-d1fb079d9ce7
IT01V152079397,1776604128965.545,inbound-rtp,CIT01_105_profile-id=0,video,video,152079397,T01,0.003,0,11,0,0,10720,0,270,480,2,2,0,3,2,0,360,0.007899999999999999,2,0.022064,0.022064,2,1776604128664.718,0,0,0,0,0.0021089999999999998,0.09547399999999999,0,0.011,0,0.107593,0.00012099999999999999,4f8df176-45ba-4335-9d0b-d1fb079d9ce7
IT01V152079397,1776604128965.545,inbound-rtp,CIT01_105_profile-id=0,video,video,152079397,T01,0.003,0,11,0,0,10720,0,270,480,2,2,0,3,2,0,360,0.007899999999999999,2,0.022064,0.022064,2,1776604128664.718,0,0,0,0,0.0021089999999999998,0.09547399999999999,0,0.011,0,0.107593,0.00012099999999999999,4f8df176-45ba-4335-9d0b-d1fb079d9ce7
IT01V152079397,1776604129165.878,inbound-rtp,CIT01_105_profile-id=0,video,video,152079397,T01,0.003,0,18,0,0,17082,0,270,480,2,2,0,2,3,0,588,0.007899999999999999,2,0.022064,0.022064,3,1776604129164.544,0,0,0,0,0.0021089999999999998,0.09547399999999999,0,0.011,0,0.107593,0.00012099999999999999,4f8df176-45ba-4335-9d0b-d1fb079d9ce7
IT01V152079397,1776604129165.878,inbound-rtp,CIT01_105_profile-id=0,video,video,152079397,T01,0.003,0,18,0,0,17082,0,270,480,2,2,0,2,3,0,588,0.007899999999999999,2,0.022064,0.022064,3,1776604129164.544,0,0,0,0,0.0021089999999999998,0.09547399999999999,0,0.011,0,0.107593,0.00012099999999999999,4f8df176-45ba-4335-9d0b-d1fb079d9ce7
