id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,bytesSent,packetsSent,active,encodingIndex,firCount,framesEncoded,framesSent,headerBytesSent,hugeFramesSent,keyFramesEncoded,mediaSourceId,mid,nackCount,packetsSentWithEct1,pliCount,qualityLimitationDurations,qualityLimitationReason,qualityLimitationResolutionChanges,retransmittedBytesSent,retransmittedPacketsSent,rid,rtxSsrc,totalEncodeTime,totalEncodedBytesTarget,totalPacketSendDelay
OT01V3033505809,1776600314577.065,outbound-rtp,COT01_98_profile-id=0,video,video,3033505809,T01,0,0,true,0,0,0,0,0,0,0,SV174,0,0,0,0,[object Object],none,0,0,0,r0,743029535,0,0,0
OT01V3767441487,1776600314577.065,outbound-rtp,COT01_98_profile-id=0,video,video,3767441487,T01,0,0,true,1,0,0,0,0,0,0,SV174,0,0,0,0,[object Object],none,0,0,0,r1,3890126226,0,0,0
OT01V3930335999,1776600314577.065,outbound-rtp,COT01_98_profile-id=0,video,video,3930335999,T01,0,0,true,2,0,0,0,0,0,0,SV174,0,0,0,0,[object Object],none,0,0,0,r2,865733987,0,0,0
OT01V3033505809,1776600314577.065,outbound-rtp,COT01_98_profile-id=0,video,video,3033505809,T01,0,0,true,0,0,0,0,0,0,0,SV174,0,0,0,0,[object Object],none,0,0,0,r0,743029535,0,0,0
OT01V3767441487,1776600314577.065,outbound-rtp,COT01_98_profile-id=0,video,video,3767441487,T01,0,0,true,1,0,0,0,0,0,0,SV174,0,0,0,0,[object Object],none,0,0,0,r1,3890126226,0,0,0
OT01V3930335999,1776600314577.065,outbound-rtp,COT01_98_profile-id=0,video,video,3930335999,T01,0,0,true,2,0,0,0,0,0,0,SV174,0,0,0,0,[object Object],none,0,0,0,r2,865733987,0,0,0
OT01V3033505809,1776600314777.098,outbound-rtp,COT01_98_profile-id=0,video,video,3033505809,T01,7994,10,true,0,0,5,5,543,1,1,SV174,0,0,0,1,[object Object],bandwidth,0,0,0,r0,743029535,0.139,0,0.130127
OT01V3767441487,1776600314777.098,outbound-rtp,COT01_98_profile-id=0,video,video,3767441487,T01,0,0,true,1,0,0,0,0,0,0,SV174,0,0,0,0,[object Object],bandwidth,0,0,0,r1,3890126226,0,0,0
OT01V3930335999,1776600314777.098,outbound-rtp,COT01_98_profile-id=0,video,video,3930335999,T01,0,1,true,2,0,0,0,283,0,0,SV174,0,0,0,0,[object Object],bandwidth,0,0,0,r2,865733987,0,0,0
OT01V3033505809,1776600314777.098,outbound-rtp,COT01_98_profile-id=0,video,video,3033505809,T01,7994,10,true,0,0,5,5,543,1,1,SV174,0,0,0,1,[object Object],bandwidth,0,0,0,r0,743029535,0.139,0,0.130127
OT01V3767441487,1776600314777.098,outbound-rtp,COT01_98_profile-id=0,video,video,3767441487,T01,0,0,true,1,0,0,0,0,0,0,SV174,0,0,0,0,[object Object],bandwidth,0,0,0,r1,3890126226,0,0,0
OT01V3930335999,1776600314777.098,outbound-rtp,COT01_98_profile-id=0,video,video,3930335999,T01,0,1,true,2,0,0,0,283,0,0,SV174,0,0,0,0,[object Object],bandwidth,0,0,0,r2,865733987,0,0,0
