

id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,jitter,packetsLost,packetsReceived,packetsReceivedWithCe,packetsReceivedWithEct1,bytesReceived,firCount,framesAssembledFromMultiplePackets,framesDecoded,framesDropped,framesReceived,freezeCount,headerBytesReceived,jitterBufferDelay,jitterBufferEmittedCount,jitterBufferMinimumDelay,jitterBufferTargetDelay,keyFramesDecoded,lastPacketReceivedTimestamp,mid,nackCount,pauseCount,pliCount,rtxSsrc,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalPausesDuration,totalProcessingDelay,totalSquaredInterFrameDelay,trackIdentifier,frameHeight
IT01V706760135,1776599011145.508,inbound-rtp,CIT01_105_profile-id=0,video,video,706760135,T01,0,0,5,0,0,5454,0,0,0,0,1,0,164,0.00022799999999999999,1,0.011077,0.011077,1,1776599011097.3582,0,0,0,0,706760136,0,0,0,0,0,0,0,0b23d92f-07c0-4dad-acb2-4d0f55e7a700,1
IT01V706760135,1776599011145.508,inbound-rtp,CIT01_105_profile-id=0,video,video,706760135,T01,0,0,5,0,0,5454,0,0,0,0,1,0,164,0.00022799999999999999,1,0.011077,0.011077,1,1776599011097.3582,0,0,0,0,706760136,0,0,0,0,0,0,0,0b23d92f-07c0-4dad-acb2-4d0f55e7a700,1
IT01V706760135,1776599011345.475,inbound-rtp,CIT01_105_profile-id=0,video,video,706760135,T01,0.003,0,12,0,0,12946,0,3,3,0,3,0,392,0.015136,3,0.028772,0.028772,2,1776599011282.388,0,0,0,0,706760136,0.000279,0.136633,0,0.103,0,0.15573299999999998,0.010608999999999999,0b23d92f-07c0-4dad-acb2-4d0f55e7a700,270
IT01V706760135,1776599011345.475,inbound-rtp,CIT01_105_profile-id=0,video,video,706760135,T01,0.003,0,12,0,0,12946,0,3,3,0,3,0,392,0.015136,3,0.028772,0.028772,2,1776599011282.388,0,0,0,0,706760136,0.000279,0.136633,0,0.103,0,0.15573299999999998,0.010608999999999999,0b23d92f-07c0-4dad-acb2-4d0f55e7a700,270
IT01V706760135,1776599011545.15,inbound-rtp,CIT01_105_profile-id=0,video,video,706760135,T01,0.003,0,14,0,0,14358,0,4,4,0,4,0,456,0.015243999999999999,4,0.03519,0.03519,2,1776599011419.3691,0,0,0,0,706760136,0.000317,0.146341,0,0.232,0,0.16567099999999998,0.027249999999999996,0b23d92f-07c0-4dad-acb2-4d0f55e7a700,270
IT01V706760135,1776599011545.15,inbound-rtp,CIT01_105_profile-id=0,video,video,706760135,T01,0.003,0,14,0,0,14358,0,4,4,0,4,0,456,0.015243999999999999,4,0.03519,0.03519,2,1776599011419.3691,0,0,0,0,706760136,0.000317,0.146341,0,0.232,0,0.16567099999999998,0.027249999999999996,0b23d92f-07c0-4dad-acb2-4d0f55e7a700,270
IT01V706760135,1776599011745.006,inbound-rtp,CIT01_105_profile-id=0,video,video,706760135,T01,0.003,0,14,0,0,14358,0,4,4,0,4,0,456,0.015243999999999999,4,0.03519,0.03519,2,1776599011419.3691,0,0,0,0,706760136,0.000317,0.146341,0,0.232,0,0.16567099999999998,0.027249999999999996,0b23d92f-07c0-4dad-acb2-4d0f55e7a700,270
IT01V706760135,1776599011745.006,inbound-rtp,CIT01_105_profile-id=0,video,video,706760135,T01,0.003,0,14,0,0,14358,0,4,4,0,4,0,456,0.015243999999999999,4,0.03519,0.03519,2,1776599011419.3691,0,0,0,0,706760136,0.000317,0.146341,0,0.232,0,0.16567099999999998,0.027249999999999996,0b23d92f-07c0-4dad-acb2-4d0f55e7a700,270
IT01V706760135,1776599011944.831,inbound-rtp,CIT01_105_profile-id=0,video,video,706760135,T01,0.003,0,16,0,0,16397,0,5,5,0,5,0,520,0.015349,5,0.03519,0.03519,2,1776599011825.299,0,0,0,0,706760136,0.000358,0.155256,0,0.636,0,0.174806,0.19046600000000002,0b23d92f-07c0-4dad-acb2-4d0f55e7a700,270
IT01V706760135,1776599011944.831,inbound-rtp,CIT01_105_profile-id=0,video,video,706760135,T01,0.003,0,16,0,0,16397,0,5,5,0,5,0,520,0.015349,5,0.03519,0.03519,2,1776599011825.299,0,0,0,0,706760136,0.000358,0.155256,0,0.636,0,0.174806,0.19046600000000002,0b23d92f-07c0-4dad-acb2-4d0f55e7a700,270
