

id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,jitter,packetsLost,packetsReceived,packetsReceivedWithCe,packetsReceivedWithEct1,bytesReceived,firCount,frameHeight,frameWidth,framesAssembledFromMultiplePackets,framesDecoded,framesDropped,framesReceived,freezeCount,headerBytesReceived,jitterBufferDelay,jitterBufferEmittedCount,jitterBufferMinimumDelay,jitterBufferTargetDelay,keyFramesDecoded,lastPacketReceivedTimestamp,mid,nackCount,pauseCount,pliCount,rtxSsrc,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalPausesDuration,totalProcessingDelay,totalSquaredInterFrameDelay,trackIdentifier
IT01V790526220,1776278384844.712,inbound-rtp,CIT01_105_profile-id=0,video,video,790526220,T01,0,0,4,0,0,3921,0,270,480,1,1,0,1,0,132,0.046567,1,0.011053,0.011053,1,1776278384731.301,0,0,0,0,790526221,0.046497,0.018531,0,0,0,0.07540999999999999,0,13f4033a-c356-4ff9-b3ab-12a85da857bd
IT01V790526220,1776278384844.712,inbound-rtp,CIT01_105_profile-id=0,video,video,790526220,T01,0,0,4,0,0,3921,0,270,480,1,1,0,1,0,132,0.046567,1,0.011053,0.011053,1,1776278384731.301,0,0,0,0,790526221,0.046497,0.018531,0,0,0,0.07540999999999999,0,13f4033a-c356-4ff9-b3ab-12a85da857bd
IT01V790526220,1776278385044.64,inbound-rtp,CIT01_105_profile-id=0,video,video,790526220,T01,0.008,0,9,0,0,8705,0,270,480,2,2,0,3,0,292,0.107997,3,0.026137,0.026137,1,1776278385037.086,0,0,0,0,790526221,0.04656,0.022066,0,0.132,0,0.087499,0.017424000000000002,13f4033a-c356-4ff9-b3ab-12a85da857bd
IT01V790526220,1776278385044.64,inbound-rtp,CIT01_105_profile-id=0,video,video,790526220,T01,0.008,0,9,0,0,8705,0,270,480,2,2,0,3,0,292,0.107997,3,0.026137,0.026137,1,1776278385037.086,0,0,0,0,790526221,0.04656,0.022066,0,0.132,0,0.087499,0.017424000000000002,13f4033a-c356-4ff9-b3ab-12a85da857bd
IT01V790526220,1776278385244.662,inbound-rtp,CIT01_105_profile-id=0,video,video,790526220,T01,0.016,0,11,0,0,10411,0,270,480,4,4,0,4,0,356,0.140893,4,0.042948,0.042948,1,1776278385140.168,0,0,0,0,790526221,0.095257,0.027604,0,0.412,0,0.179171,0.057136000000000006,13f4033a-c356-4ff9-b3ab-12a85da857bd
IT01V790526220,1776278385244.662,inbound-rtp,CIT01_105_profile-id=0,video,video,790526220,T01,0.016,0,11,0,0,10411,0,270,480,4,4,0,4,0,356,0.140893,4,0.042948,0.042948,1,1776278385140.168,0,0,0,0,790526221,0.095257,0.027604,0,0.412,0,0.179171,0.057136000000000006,13f4033a-c356-4ff9-b3ab-12a85da857bd
IT01V790526220,1776278385444.731,inbound-rtp,CIT01_105_profile-id=0,video,video,790526220,T01,0.015,0,15,0,0,13393,0,270,480,6,6,0,6,0,484,0.14105399999999998,6,0.091069,0.091069,1,1776278385401.689,0,0,0,0,790526221,0.095343,0.032727,0,0.645,0,0.184671,0.08520500000000002,13f4033a-c356-4ff9-b3ab-12a85da857bd
IT01V790526220,1776278385444.731,inbound-rtp,CIT01_105_profile-id=0,video,video,790526220,T01,0.015,0,15,0,0,13393,0,270,480,6,6,0,6,0,484,0.14105399999999998,6,0.091069,0.091069,1,1776278385401.689,0,0,0,0,790526221,0.095343,0.032727,0,0.645,0,0.184671,0.08520500000000002,13f4033a-c356-4ff9-b3ab-12a85da857bd
IT01V790526220,1776278385644.629,inbound-rtp,CIT01_105_profile-id=0,video,video,790526220,T01,0.011,0,21,0,0,16555,0,270,480,7,10,1,10,0,676,0.14124799999999998,10,0.187141,0.187141,1,1776278385629.293,0,0,0,0,790526221,0.095369,0.042626,0,0.872,0,0.195245,0.10524400000000003,13f4033a-c356-4ff9-b3ab-12a85da857bd
IT01V790526220,1776278385644.629,inbound-rtp,CIT01_105_profile-id=0,video,video,790526220,T01,0.011,0,21,0,0,16555,0,270,480,7,10,1,10,0,676,0.14124799999999998,10,0.187141,0.187141,1,1776278385629.293,0,0,0,0,790526221,0.095369,0.042626,0,0.872,0,0.195245,0.10524400000000003,13f4033a-c356-4ff9-b3ab-12a85da857bd
IT01V790526220,1776278385844.654,inbound-rtp,CIT01_105_profile-id=0,video,video,790526220,T01,0.009,0,29,0,0,21755,0,270,480,9,16,1,16,0,932,0.141561,16,0.29589499999999996,0.29589499999999996,1,1776278385828.023,0,0,0,0,790526221,0.095431,0.056839,0,1.07,0,0.21051799999999998,0.11197200000000003,13f4033a-c356-4ff9-b3ab-12a85da857bd
IT01V790526220,1776278385844.654,inbound-rtp,CIT01_105_profile-id=0,video,video,790526220,T01,0.009,0,29,0,0,21755,0,270,480,9,16,1,16,0,932,0.141561,16,0.29589499999999996,0.29589499999999996,1,1776278385828.023,0,0,0,0,790526221,0.095431,0.056839,0,1.07,0,0.21051799999999998,0.11197200000000003,13f4033a-c356-4ff9-b3ab-12a85da857bd
IT01V790526220,1776278386044.636,inbound-rtp,CIT01_105_profile-id=0,video,video,790526220,T01,0.006,0,36,0,0,24780,0,270,480,10,22,1,22,0,1156,0.141902,22,0.375727,0.375727,1,1776278386028.435,0,0,0,0,790526221,0.095458,0.07024799999999999,0,1.271,0,0.22481399999999999,0.11871700000000006,13f4033a-c356-4ff9-b3ab-12a85da857bd
IT01V790526220,1776278386044.636,inbound-rtp,CIT01_105_profile-id=0,video,video,790526220,T01,0.006,0,36,0,0,24780,0,270,480,10,22,1,22,0,1156,0.141902,22,0.375727,0.375727,1,1776278386028.435,0,0,0,0,790526221,0.095458,0.07024799999999999,0,1.271,0,0.22481399999999999,0.11871700000000006,13f4033a-c356-4ff9-b3ab-12a85da857bd
IT01V790526220,1776278386244.609,inbound-rtp,CIT01_105_profile-id=0,video,video,790526220,T01,0.006,0,43,0,0,28827,0,270,480,11,28,1,28,0,1380,0.14219199999999999,28,0.461586,0.461586,1,1776278386233.572,0,0,0,0,790526221,0.095486,0.084119,0,1.476,0,0.23945999999999998,0.12587600000000007,13f4033a-c356-4ff9-b3ab-12a85da857bd
IT01V790526220,1776278386244.609,inbound-rtp,CIT01_105_profile-id=0,video,video,790526220,T01,0.006,0,43,0,0,28827,0,270,480,11,28,1,28,0,1380,0.14219199999999999,28,0.461586,0.461586,1,1776278386233.572,0,0,0,0,790526221,0.095486,0.084119,0,1.476,0,0.23945999999999998,0.12587600000000007,13f4033a-c356-4ff9-b3ab-12a85da857bd
IT01V790526220,1776278386444.696,inbound-rtp,CIT01_105_profile-id=0,video,video,790526220,T01,0.004,0,49,0,0,31948,0,270,480,11,34,1,34,0,1572,0.14243899999999998,34,0.551213,0.551213,1,1776278386430.311,0,0,0,0,790526221,0.095486,0.09601799999999999,0,1.672,0,0.252241,0.13229000000000007,13f4033a-c356-4ff9-b3ab-12a85da857bd
IT01V790526220,1776278386444.696,inbound-rtp,CIT01_105_profile-id=0,video,video,790526220,T01,0.004,0,49,0,0,31948,0,270,480,11,34,1,34,0,1572,0.14243899999999998,34,0.551213,0.551213,1,1776278386430.311,0,0,0,0,790526221,0.095486,0.09601799999999999,0,1.672,0,0.252241,0.13229000000000007,13f4033a-c356-4ff9-b3ab-12a85da857bd
IT01V790526220,1776278386644.612,inbound-rtp,CIT01_105_profile-id=0,video,video,790526220,T01,0.007,0,52,0,0,35462,0,180,320,12,35,1,35,0,1672,0.19691599999999998,35,0.5734819999999999,0.5734819999999999,2,1776278386569.225,0,0,0,0,790526221,0.14992,0.105627,0,1.819,0,0.31640799999999997,0.15389900000000006,13f4033a-c356-4ff9-b3ab-12a85da857bd
IT01V790526220,1776278386644.612,inbound-rtp,CIT01_105_profile-id=0,video,video,790526220,T01,0.007,0,52,0,0,35462,0,180,320,12,35,1,35,0,1672,0.19691599999999998,35,0.5734819999999999,0.5734819999999999,2,1776278386569.225,0,0,0,0,790526221,0.14992,0.105627,0,1.819,0,0.31640799999999997,0.15389900000000006,13f4033a-c356-4ff9-b3ab-12a85da857bd
IT01V790526220,1776278386844.723,inbound-rtp,CIT01_105_profile-id=0,video,video,790526220,T01,0.014,0,56,0,0,36783,0,180,320,12,39,1,39,0,1800,0.197179,39,0.6664599999999999,0.6664599999999999,2,1776278386822.549,0,0,0,0,790526221,0.14992,0.11670499999999999,0,2.066,0,0.32813899999999996,0.17912400000000006,13f4033a-c356-4ff9-b3ab-12a85da857bd
IT01V790526220,1776278386844.723,inbound-rtp,CIT01_105_profile-id=0,video,video,790526220,T01,0.014,0,56,0,0,36783,0,180,320,12,39,1,39,0,1800,0.197179,39,0.6664599999999999,0.6664599999999999,2,1776278386822.549,0,0,0,0,790526221,0.14992,0.11670499999999999,0,2.066,0,0.32813899999999996,0.17912400000000006,13f4033a-c356-4ff9-b3ab-12a85da857bd
IT01V790526220,1776278387044.64,inbound-rtp,CIT01_105_profile-id=0,video,video,790526220,T01,0.019,0,60,0,0,38236,0,180,320,12,42,2,43,0,1928,0.197367,42,0.765651,0.765651,2,1776278386964.153,0,0,0,0,790526221,0.14992,0.12382299999999999,0,2.207,0,0.335709,0.18998900000000007,13f4033a-c356-4ff9-b3ab-12a85da857bd
IT01V790526220,1776278387044.64,inbound-rtp,CIT01_105_profile-id=0,video,video,790526220,T01,0.019,0,60,0,0,38236,0,180,320,12,42,2,43,0,1928,0.197367,42,0.765651,0.765651,2,1776278386964.153,0,0,0,0,790526221,0.14992,0.12382299999999999,0,2.207,0,0.335709,0.18998900000000007,13f4033a-c356-4ff9-b3ab-12a85da857bd
IT01V790526220,1776278387244.698,inbound-rtp,CIT01_105_profile-id=0,video,video,790526220,T01,0.026,0,67,0,0,40328,0,180,320,12,49,2,50,0,2152,0.21672999999999998,49,1.089891,1.089891,2,1776278387197.689,0,0,0,0,790526221,0.14992,0.14129999999999998,0,2.459,0,0.373189,0.20983900000000005,13f4033a-c356-4ff9-b3ab-12a85da857bd
IT01V790526220,1776278387244.698,inbound-rtp,CIT01_105_profile-id=0,video,video,790526220,T01,0.026,0,67,0,0,40328,0,180,320,12,49,2,50,0,2152,0.21672999999999998,49,1.089891,1.089891,2,1776278387197.689,0,0,0,0,790526221,0.14992,0.14129999999999998,0,2.459,0,0.373189,0.20983900000000005,13f4033a-c356-4ff9-b3ab-12a85da857bd
IT01V790526220,1776278387444.71,inbound-rtp,CIT01_105_profile-id=0,video,video,790526220,T01,0.024,0,77,0,0,43818,0,180,320,12,55,2,60,0,2472,0.5399079999999999,55,1.394161,1.394161,2,1776278387434.455,0,0,0,0,790526221,0.14992,0.152944,0,2.662,0,0.708697,0.216916,13f4033a-c356-4ff9-b3ab-12a85da857bd
IT01V790526220,1776278387444.71,inbound-rtp,CIT01_105_profile-id=0,video,video,790526220,T01,0.024,0,77,0,0,43818,0,180,320,12,55,2,60,0,2472,0.5399079999999999,55,1.394161,1.394161,2,1776278387434.455,0,0,0,0,790526221,0.14992,0.152944,0,2.662,0,0.708697,0.216916,13f4033a-c356-4ff9-b3ab-12a85da857bd
IT01V790526220,1776278387644.618,inbound-rtp,CIT01_105_profile-id=0,video,video,790526220,T01,0.027,0,84,0,0,46902,0,180,320,12,61,2,67,0,2696,1.185255,61,1.6981739999999999,1.6981739999999999,2,1776278387623.5562,0,0,0,0,790526221,0.14992,0.164941,0,2.865,0,1.3667509999999998,0.22447299999999995,13f4033a-c356-4ff9-b3ab-12a85da857bd
IT01V790526220,1776278387644.618,inbound-rtp,CIT01_105_profile-id=0,video,video,790526220,T01,0.027,0,84,0,0,46902,0,180,320,12,61,2,67,0,2696,1.185255,61,1.6981739999999999,1.6981739999999999,2,1776278387623.5562,0,0,0,0,790526221,0.14992,0.164941,0,2.865,0,1.3667509999999998,0.22447299999999995,13f4033a-c356-4ff9-b3ab-12a85da857bd
IT01V790526220,1776278387844.677,inbound-rtp,CIT01_105_profile-id=0,video,video,790526220,T01,0.028,0,92,0,0,49714,0,180,320,12,68,2,75,0,2952,1.9049699999999998,68,2.063612,2.063612,2,1776278387833.917,0,0,0,0,790526221,0.14992,0.17797,0,3.068,0,2.100282,0.23154999999999992,13f4033a-c356-4ff9-b3ab-12a85da857bd
IT01V790526220,1776278387844.677,inbound-rtp,CIT01_105_profile-id=0,video,video,790526220,T01,0.028,0,92,0,0,49714,0,180,320,12,68,2,75,0,2952,1.9049699999999998,68,2.063612,2.063612,2,1776278387833.917,0,0,0,0,790526221,0.14992,0.17797,0,3.068,0,2.100282,0.23154999999999992,13f4033a-c356-4ff9-b3ab-12a85da857bd
IT01V790526220,1776278388044.619,inbound-rtp,CIT01_105_profile-id=0,video,video,790526220,T01,0.023,0,98,0,0,51357,0,180,320,12,75,2,81,0,3144,2.935031,75,2.441026,2.441026,2,1776278388031.709,0,0,0,0,790526221,0.14992,0.190595,0,3.271,0,3.143602,0.23766699999999988,13f4033a-c356-4ff9-b3ab-12a85da857bd
IT01V790526220,1776278388044.619,inbound-rtp,CIT01_105_profile-id=0,video,video,790526220,T01,0.023,0,98,0,0,51357,0,180,320,12,75,2,81,0,3144,2.935031,75,2.441026,2.441026,2,1776278388031.709,0,0,0,0,790526221,0.14992,0.190595,0,3.271,0,3.143602,0.23766699999999988,13f4033a-c356-4ff9-b3ab-12a85da857bd
