

id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,jitter,packetsLost,packetsReceived,packetsReceivedWithCe,packetsReceivedWithEct1,bytesReceived,firCount,frameHeight,frameWidth,framesAssembledFromMultiplePackets,framesDecoded,framesDropped,framesPerSecond,framesReceived,freezeCount,headerBytesReceived,jitterBufferDelay,jitterBufferEmittedCount,jitterBufferMinimumDelay,jitterBufferTargetDelay,keyFramesDecoded,lastPacketReceivedTimestamp,mid,nackCount,pauseCount,pliCount,rtxSsrc,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalPausesDuration,totalProcessingDelay,totalSquaredInterFrameDelay,trackIdentifier
IT01V437251531,1776272565217.633,inbound-rtp,CIT01_105_profile-id=0,video,video,437251531,T01,0.007,0,10,0,0,10101,0,270,480,2,2,0,21,2,0,324,0.05728,2,0.022248,0.022248,1,1776272565186.188,0,0,0,0,437251532,0.057095999999999994,0.013701999999999999,0,0.064,0,0.083581,0.004096,3fc5b763-f94d-4bc8-8189-d0a37b8a9500
IT01V437251531,1776272565217.633,inbound-rtp,CIT01_105_profile-id=0,video,video,437251531,T01,0.007,0,10,0,0,10101,0,270,480,2,2,0,21,2,0,324,0.05728,2,0.022248,0.022248,1,1776272565186.188,0,0,0,0,437251532,0.057095999999999994,0.013701999999999999,0,0.064,0,0.083581,0.004096,3fc5b763-f94d-4bc8-8189-d0a37b8a9500
IT01V437251531,1776272565417.444,inbound-rtp,CIT01_105_profile-id=0,video,video,437251531,T01,0.008,0,17,0,0,16936,0,270,480,4,4,0,14,4,0,552,0.062483,4,0.07406399999999999,0.07406399999999999,2,1776272565365.388,0,0,0,0,437251532,0.057218,0.019577,0,0.242,0,0.094923,0.023466,3fc5b763-f94d-4bc8-8189-d0a37b8a9500
IT01V437251531,1776272565417.444,inbound-rtp,CIT01_105_profile-id=0,video,video,437251531,T01,0.008,0,17,0,0,16936,0,270,480,4,4,0,14,4,0,552,0.062483,4,0.07406399999999999,0.07406399999999999,2,1776272565365.388,0,0,0,0,437251532,0.057218,0.019577,0,0.242,0,0.094923,0.023466,3fc5b763-f94d-4bc8-8189-d0a37b8a9500
IT01V437251531,1776272565617.211,inbound-rtp,CIT01_105_profile-id=0,video,video,437251531,T01,0.008,0,17,0,0,16936,0,270,480,4,4,0,8,4,0,552,0.062483,4,0.07406399999999999,0.07406399999999999,2,1776272565365.388,0,0,0,0,437251532,0.057218,0.019577,0,0.242,0,0.094923,0.023466,3fc5b763-f94d-4bc8-8189-d0a37b8a9500
IT01V437251531,1776272565617.211,inbound-rtp,CIT01_105_profile-id=0,video,video,437251531,T01,0.008,0,17,0,0,16936,0,270,480,4,4,0,8,4,0,552,0.062483,4,0.07406399999999999,0.07406399999999999,2,1776272565365.388,0,0,0,0,437251532,0.057218,0.019577,0,0.242,0,0.094923,0.023466,3fc5b763-f94d-4bc8-8189-d0a37b8a9500
IT01V437251531,1776272565817.232,inbound-rtp,CIT01_105_profile-id=0,video,video,437251531,T01,0.008,0,19,0,0,18987,0,270,480,5,5,0,7,5,0,616,0.06323,5,0.083164,0.083164,2,1776272565622.958,0,0,0,0,437251532,0.057224,0.020352,0,0.499,0,0.096497,0.089515,3fc5b763-f94d-4bc8-8189-d0a37b8a9500
IT01V437251531,1776272565817.232,inbound-rtp,CIT01_105_profile-id=0,video,video,437251531,T01,0.008,0,19,0,0,18987,0,270,480,5,5,0,7,5,0,616,0.06323,5,0.083164,0.083164,2,1776272565622.958,0,0,0,0,437251532,0.057224,0.020352,0,0.499,0,0.096497,0.089515,3fc5b763-f94d-4bc8-8189-d0a37b8a9500
IT01V437251531,1776272566017.244,inbound-rtp,CIT01_105_profile-id=0,video,video,437251531,T01,0.008,0,21,0,0,20927,0,270,480,6,6,0,7,6,0,680,0.063252,6,0.08574699999999999,0.08574699999999999,2,1776272565893.639,0,0,0,0,437251532,0.057234999999999994,0.021155,0,0.768,0,0.097371,0.16187600000000002,3fc5b763-f94d-4bc8-8189-d0a37b8a9500
IT01V437251531,1776272566017.244,inbound-rtp,CIT01_105_profile-id=0,video,video,437251531,T01,0.008,0,21,0,0,20927,0,270,480,6,6,0,7,6,0,680,0.063252,6,0.08574699999999999,0.08574699999999999,2,1776272565893.639,0,0,0,0,437251532,0.057234999999999994,0.021155,0,0.768,0,0.097371,0.16187600000000002,3fc5b763-f94d-4bc8-8189-d0a37b8a9500
