

id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,jitter,packetsLost,packetsReceived,packetsReceivedWithCe,packetsReceivedWithEct1,bytesReceived,firCount,frameHeight,frameWidth,framesAssembledFromMultiplePackets,framesDecoded,framesDropped,framesPerSecond,framesReceived,freezeCount,headerBytesReceived,jitterBufferDelay,jitterBufferEmittedCount,jitterBufferMinimumDelay,jitterBufferTargetDelay,keyFramesDecoded,lastPacketReceivedTimestamp,mid,nackCount,pauseCount,pliCount,rtxSsrc,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalPausesDuration,totalProcessingDelay,totalSquaredInterFrameDelay,trackIdentifier
IT01V990101582,1776269990118.798,inbound-rtp,CIT01_105_profile-id=0,video,video,990101582,T01,0.004,0,10,0,0,10025,0,270,480,2,2,0,16,2,0,324,0.056863,2,0.022248,0.022248,1,1776269990075.4631,0,0,0,0,990101583,0.056489,0.006696,0,0.083,0,0.066826,0.006889000000000001,df1bf8c1-65e8-42d6-8f5d-ef7c24860a3b
IT01V990101582,1776269990118.798,inbound-rtp,CIT01_105_profile-id=0,video,video,990101582,T01,0.004,0,10,0,0,10025,0,270,480,2,2,0,16,2,0,324,0.056863,2,0.022248,0.022248,1,1776269990075.4631,0,0,0,0,990101583,0.056489,0.006696,0,0.083,0,0.066826,0.006889000000000001,df1bf8c1-65e8-42d6-8f5d-ef7c24860a3b
IT01V990101582,1776269990318.928,inbound-rtp,CIT01_105_profile-id=0,video,video,990101582,T01,0.006,0,17,0,0,17324,0,270,480,4,4,0,12,4,0,552,0.06476599999999999,4,0.044261999999999996,0.044261999999999996,2,1776269990270.075,0,0,0,0,990101583,0.056655,0.010586,0,0.279,0,0.078791,0.028547000000000003,df1bf8c1-65e8-42d6-8f5d-ef7c24860a3b
IT01V990101582,1776269990318.928,inbound-rtp,CIT01_105_profile-id=0,video,video,990101582,T01,0.006,0,17,0,0,17324,0,270,480,4,4,0,12,4,0,552,0.06476599999999999,4,0.044261999999999996,0.044261999999999996,2,1776269990270.075,0,0,0,0,990101583,0.056655,0.010586,0,0.279,0,0.078791,0.028547000000000003,df1bf8c1-65e8-42d6-8f5d-ef7c24860a3b
IT01V990101582,1776269990518.724,inbound-rtp,CIT01_105_profile-id=0,video,video,990101582,T01,0.006,0,17,0,0,17324,0,270,480,4,4,0,8,4,0,552,0.06476599999999999,4,0.044261999999999996,0.044261999999999996,2,1776269990270.075,0,0,0,0,990101583,0.056655,0.010586,0,0.279,0,0.078791,0.028547000000000003,df1bf8c1-65e8-42d6-8f5d-ef7c24860a3b
IT01V990101582,1776269990518.724,inbound-rtp,CIT01_105_profile-id=0,video,video,990101582,T01,0.006,0,17,0,0,17324,0,270,480,4,4,0,8,4,0,552,0.06476599999999999,4,0.044261999999999996,0.044261999999999996,2,1776269990270.075,0,0,0,0,990101583,0.056655,0.010586,0,0.279,0,0.078791,0.028547000000000003,df1bf8c1-65e8-42d6-8f5d-ef7c24860a3b
IT01V990101582,1776269990718.961,inbound-rtp,CIT01_105_profile-id=0,video,video,990101582,T01,0.006,0,19,0,0,19172,0,270,480,5,5,0,7,5,0,616,0.06855699999999999,5,0.048348999999999996,0.048348999999999996,2,1776269990525.229,0,0,0,0,990101583,0.056664,0.011155,0,0.536,0,0.08318099999999999,0.094596,df1bf8c1-65e8-42d6-8f5d-ef7c24860a3b
IT01V990101582,1776269990718.961,inbound-rtp,CIT01_105_profile-id=0,video,video,990101582,T01,0.006,0,19,0,0,19172,0,270,480,5,5,0,7,5,0,616,0.06855699999999999,5,0.048348999999999996,0.048348999999999996,2,1776269990525.229,0,0,0,0,990101583,0.056664,0.011155,0,0.536,0,0.08318099999999999,0.094596,df1bf8c1-65e8-42d6-8f5d-ef7c24860a3b
IT01V990101582,1776269990918.959,inbound-rtp,CIT01_105_profile-id=0,video,video,990101582,T01,0.006,0,21,0,0,21062,0,270,480,6,6,0,6,6,0,680,0.068623,6,0.049741,0.049741,2,1776269990792.3481,0,0,0,0,990101583,0.056694999999999995,0.013763,0,0.801,0,0.08596899999999999,0.164821,df1bf8c1-65e8-42d6-8f5d-ef7c24860a3b
IT01V990101582,1776269990918.959,inbound-rtp,CIT01_105_profile-id=0,video,video,990101582,T01,0.006,0,21,0,0,21062,0,270,480,6,6,0,6,6,0,680,0.068623,6,0.049741,0.049741,2,1776269990792.3481,0,0,0,0,990101583,0.056694999999999995,0.013763,0,0.801,0,0.08596899999999999,0.164821,df1bf8c1-65e8-42d6-8f5d-ef7c24860a3b
