id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,bytesSent,packetsSent,active,encodingIndex,firCount,framesEncoded,framesSent,headerBytesSent,hugeFramesSent,keyFramesEncoded,mediaSourceId,mid,nackCount,packetsSentWithEct1,pliCount,qualityLimitationDurations,qualityLimitationReason,qualityLimitationResolutionChanges,retransmittedBytesSent,retransmittedPacketsSent,rid,rtxSsrc,totalEncodeTime,totalEncodedBytesTarget,totalPacketSendDelay
OT01V1456919510,1776269187195.067,outbound-rtp,COT01_98_profile-id=0,video,video,1456919510,T01,0,0,true,0,0,0,0,0,0,0,SV34,0,0,0,0,[object Object],none,0,0,0,r0,3695354016,0,0,0
OT01V1488868518,1776269187195.067,outbound-rtp,COT01_98_profile-id=0,video,video,1488868518,T01,0,0,true,1,0,0,0,0,0,0,SV34,0,0,0,0,[object Object],none,0,0,0,r1,1878703518,0,0,0
OT01V3475976428,1776269187195.067,outbound-rtp,COT01_98_profile-id=0,video,video,3475976428,T01,0,0,true,2,0,0,0,0,0,0,SV34,0,0,0,0,[object Object],none,0,0,0,r2,3905649289,0,0,0
OT01V1456919510,1776269187195.067,outbound-rtp,COT01_98_profile-id=0,video,video,1456919510,T01,0,0,true,0,0,0,0,0,0,0,SV34,0,0,0,0,[object Object],none,0,0,0,r0,3695354016,0,0,0
OT01V1488868518,1776269187195.067,outbound-rtp,COT01_98_profile-id=0,video,video,1488868518,T01,0,0,true,1,0,0,0,0,0,0,SV34,0,0,0,0,[object Object],none,0,0,0,r1,1878703518,0,0,0
OT01V3475976428,1776269187195.067,outbound-rtp,COT01_98_profile-id=0,video,video,3475976428,T01,0,0,true,2,0,0,0,0,0,0,SV34,0,0,0,0,[object Object],none,0,0,0,r2,3905649289,0,0,0
OT01V1456919510,1776269187395.047,outbound-rtp,COT01_98_profile-id=0,video,video,1456919510,T01,8343,10,true,0,0,5,5,547,1,2,SV34,0,0,0,1,[object Object],bandwidth,0,0,0,r0,3695354016,0.185,0,0.11990999999999999
OT01V1488868518,1776269187395.047,outbound-rtp,COT01_98_profile-id=0,video,video,1488868518,T01,0,0,true,1,0,0,0,0,0,0,SV34,0,0,0,0,[object Object],bandwidth,0,0,0,r1,1878703518,0,0,0
OT01V3475976428,1776269187395.047,outbound-rtp,COT01_98_profile-id=0,video,video,3475976428,T01,0,1,true,2,0,0,0,283,0,0,SV34,0,0,0,0,[object Object],bandwidth,0,0,0,r2,3905649289,0,0,0
OT01V1456919510,1776269187395.047,outbound-rtp,COT01_98_profile-id=0,video,video,1456919510,T01,8343,10,true,0,0,5,5,547,1,2,SV34,0,0,0,1,[object Object],bandwidth,0,0,0,r0,3695354016,0.185,0,0.11990999999999999
OT01V1488868518,1776269187395.047,outbound-rtp,COT01_98_profile-id=0,video,video,1488868518,T01,0,0,true,1,0,0,0,0,0,0,SV34,0,0,0,0,[object Object],bandwidth,0,0,0,r1,1878703518,0,0,0
OT01V3475976428,1776269187395.047,outbound-rtp,COT01_98_profile-id=0,video,video,3475976428,T01,0,1,true,2,0,0,0,283,0,0,SV34,0,0,0,0,[object Object],bandwidth,0,0,0,r2,3905649289,0,0,0
OT01V1456919510,1776269187595.122,outbound-rtp,COT01_98_profile-id=0,video,video,1456919510,T01,14390,17,true,0,0,10,10,747,1,2,SV34,0,0,0,1,[object Object],bandwidth,0,0,0,r0,3695354016,0.26,0,1.366099
OT01V1488868518,1776269187595.122,outbound-rtp,COT01_98_profile-id=0,video,video,1488868518,T01,0,0,true,1,0,0,0,0,0,0,SV34,0,0,0,0,[object Object],bandwidth,0,0,0,r1,1878703518,0,0,0
OT01V3475976428,1776269187595.122,outbound-rtp,COT01_98_profile-id=0,video,video,3475976428,T01,0,1,true,2,0,0,0,283,0,0,SV34,0,0,0,0,[object Object],bandwidth,0,0,0,r2,3905649289,0,0,0
OT01V1456919510,1776269187595.122,outbound-rtp,COT01_98_profile-id=0,video,video,1456919510,T01,14390,17,true,0,0,10,10,747,1,2,SV34,0,0,0,1,[object Object],bandwidth,0,0,0,r0,3695354016,0.26,0,1.366099
