id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,bytesSent,packetsSent,active,encodingIndex,firCount,framesEncoded,framesSent,headerBytesSent,hugeFramesSent,keyFramesEncoded,mediaSourceId,mid,nackCount,packetsSentWithEct1,pliCount,qualityLimitationDurations,qualityLimitationReason,qualityLimitationResolutionChanges,retransmittedBytesSent,retransmittedPacketsSent,rtxSsrc,totalEncodeTime,totalEncodedBytesTarget,totalPacketSendDelay
OT01V710629417,1776271126812.609,outbound-rtp,COT01_98_profile-id=0,video,video,710629417,T01,0,0,true,0,0,0,0,0,0,0,SV92,0,0,0,0,[object Object],none,0,0,0,2358876516,0,0,0
OT01V710629417,1776271126812.609,outbound-rtp,COT01_98_profile-id=0,video,video,710629417,T01,0,0,true,0,0,0,0,0,0,0,SV92,0,0,0,0,[object Object],none,0,0,0,2358876516,0,0,0
OT01V710629417,1776271127012.61,outbound-rtp,COT01_98_profile-id=0,video,video,710629417,T01,8844,12,true,0,0,5,5,1101,1,1,SV92,0,0,0,0,[object Object],bandwidth,0,0,0,2358876516,0.192,0,0.240194
OT01V710629417,1776271127012.61,outbound-rtp,COT01_98_profile-id=0,video,video,710629417,T01,8844,12,true,0,0,5,5,1101,1,1,SV92,0,0,0,0,[object Object],bandwidth,0,0,0,2358876516,0.192,0,0.240194
OT01V710629417,1776271127212.727,outbound-rtp,COT01_98_profile-id=0,video,video,710629417,T01,14364,21,true,0,0,12,12,1353,1,1,SV92,0,0,0,0,[object Object],bandwidth,0,0,0,2358876516,0.31,0,1.3033329999999999
OT01V710629417,1776271127212.727,outbound-rtp,COT01_98_profile-id=0,video,video,710629417,T01,14364,21,true,0,0,12,12,1353,1,1,SV92,0,0,0,0,[object Object],bandwidth,0,0,0,2358876516,0.31,0,1.3033329999999999
OT01V710629417,1776271127412.817,outbound-rtp,COT01_98_profile-id=0,video,video,710629417,T01,21428,33,true,0,0,18,18,1673,1,1,SV92,0,0,0,0,[object Object],bandwidth,0,0,0,2358876516,0.411,0,1.842098
OT01V710629417,1776271127412.817,outbound-rtp,COT01_98_profile-id=0,video,video,710629417,T01,21428,33,true,0,0,18,18,1673,1,1,SV92,0,0,0,0,[object Object],bandwidth,0,0,0,2358876516,0.411,0,1.842098
OT01V710629417,1776271127612.64,outbound-rtp,COT01_98_profile-id=0,video,video,710629417,T01,25319,41,true,0,0,24,24,2120,1,1,SV92,0,0,0,0,[object Object],bandwidth,0,0,0,2358876516,0.516,0,1.8421029999999998
OT01V710629417,1776271127612.64,outbound-rtp,COT01_98_profile-id=0,video,video,710629417,T01,25319,41,true,0,0,24,24,2120,1,1,SV92,0,0,0,0,[object Object],bandwidth,0,0,0,2358876516,0.516,0,1.8421029999999998
OT01V710629417,1776271127812.769,outbound-rtp,COT01_98_profile-id=0,video,video,710629417,T01,31380,55,true,0,0,30,30,3986,1,1,SV92,0,0,0,0,[object Object],bandwidth,0,0,0,2358876516,0.606,0,1.8421079999999999
OT01V710629417,1776271127812.769,outbound-rtp,COT01_98_profile-id=0,video,video,710629417,T01,31380,55,true,0,0,30,30,3986,1,1,SV92,0,0,0,0,[object Object],bandwidth,0,0,0,2358876516,0.606,0,1.8421079999999999
OT01V710629417,1776271128012.857,outbound-rtp,COT01_98_profile-id=0,video,video,710629417,T01,35803,71,true,0,0,36,36,6665,1,1,SV92,0,0,0,0,[object Object],bandwidth,0,0,0,2358876516,0.703,0,1.842109
OT01V710629417,1776271128012.857,outbound-rtp,COT01_98_profile-id=0,video,video,710629417,T01,35803,71,true,0,0,36,36,6665,1,1,SV92,0,0,0,0,[object Object],bandwidth,0,0,0,2358876516,0.703,0,1.842109
OT01V710629417,1776271128212.776,outbound-rtp,COT01_98_profile-id=0,video,video,710629417,T01,41236,87,true,0,0,42,42,9089,1,1,SV92,0,0,0,0,[object Object],bandwidth,0,0,0,2358876516,0.802,0,1.87021
