id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,bytesSent,packetsSent,active,encodingIndex,firCount,framesEncoded,framesSent,headerBytesSent,hugeFramesSent,keyFramesEncoded,mediaSourceId,mid,nackCount,packetsSentWithEct1,pliCount,qualityLimitationDurations,qualityLimitationReason,qualityLimitationResolutionChanges,retransmittedBytesSent,retransmittedPacketsSent,rid,rtxSsrc,totalEncodeTime,totalEncodedBytesTarget,totalPacketSendDelay
OT01V3270172380,1776270458044.008,outbound-rtp,COT01_98_profile-id=0,video,video,3270172380,T01,0,0,true,0,0,0,0,0,0,0,SV72,0,0,0,0,[object Object],none,0,0,0,r0,1063207242,0,0,0
OT01V3546601957,1776270458044.008,outbound-rtp,COT01_98_profile-id=0,video,video,3546601957,T01,0,0,true,1,0,0,0,0,0,0,SV72,0,0,0,0,[object Object],none,0,0,0,r1,3353762177,0,0,0
OT01V576907428,1776270458044.008,outbound-rtp,COT01_98_profile-id=0,video,video,576907428,T01,0,0,true,2,0,0,0,0,0,0,SV72,0,0,0,0,[object Object],none,0,0,0,r2,4272974773,0,0,0
OT01V3270172380,1776270458044.008,outbound-rtp,COT01_98_profile-id=0,video,video,3270172380,T01,0,0,true,0,0,0,0,0,0,0,SV72,0,0,0,0,[object Object],none,0,0,0,r0,1063207242,0,0,0
OT01V3546601957,1776270458044.008,outbound-rtp,COT01_98_profile-id=0,video,video,3546601957,T01,0,0,true,1,0,0,0,0,0,0,SV72,0,0,0,0,[object Object],none,0,0,0,r1,3353762177,0,0,0
OT01V576907428,1776270458044.008,outbound-rtp,COT01_98_profile-id=0,video,video,576907428,T01,0,0,true,2,0,0,0,0,0,0,SV72,0,0,0,0,[object Object],none,0,0,0,r2,4272974773,0,0,0
OT01V3270172380,1776270458244.052,outbound-rtp,COT01_98_profile-id=0,video,video,3270172380,T01,8566,10,true,0,0,3,3,547,1,1,SV72,0,0,0,0,[object Object],bandwidth,0,0,0,r0,1063207242,0.162,0,0.111662
OT01V3546601957,1776270458244.052,outbound-rtp,COT01_98_profile-id=0,video,video,3546601957,T01,0,0,true,1,0,0,0,0,0,0,SV72,0,0,0,0,[object Object],bandwidth,0,0,0,r1,3353762177,0,0,0
OT01V576907428,1776270458244.052,outbound-rtp,COT01_98_profile-id=0,video,video,576907428,T01,0,1,true,2,0,0,0,283,0,0,SV72,0,0,0,0,[object Object],bandwidth,0,0,0,r2,4272974773,0,0,0
OT01V3270172380,1776270458244.052,outbound-rtp,COT01_98_profile-id=0,video,video,3270172380,T01,8566,10,true,0,0,3,3,547,1,1,SV72,0,0,0,0,[object Object],bandwidth,0,0,0,r0,1063207242,0.162,0,0.111662
