

id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,jitter,packetsLost,packetsReceived,packetsReceivedWithCe,packetsReceivedWithEct1,bytesReceived,firCount,frameHeight,frameWidth,framesAssembledFromMultiplePackets,framesDecoded,framesDropped,framesReceived,freezeCount,headerBytesReceived,jitterBufferDelay,jitterBufferEmittedCount,jitterBufferMinimumDelay,jitterBufferTargetDelay,keyFramesDecoded,lastPacketReceivedTimestamp,mid,nackCount,pauseCount,pliCount,rtxSsrc,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalPausesDuration,totalProcessingDelay,totalSquaredInterFrameDelay,trackIdentifier
IT01V274565110,1776273702330.594,inbound-rtp,CIT01_105_profile-id=0,video,video,274565110,T01,0,0,8,0,0,8525,0,270,480,1,1,0,1,0,260,0.057054,1,0.011124,0.011124,1,1776273702276.199,0,0,0,0,274565111,0.056979999999999996,0.020633,0,0,0,0.090113,0,26760d09-ef77-427d-b5b9-04749e63e7aa
IT01V274565110,1776273702330.594,inbound-rtp,CIT01_105_profile-id=0,video,video,274565110,T01,0,0,8,0,0,8525,0,270,480,1,1,0,1,0,260,0.057054,1,0.011124,0.011124,1,1776273702276.199,0,0,0,0,274565111,0.056979999999999996,0.020633,0,0,0,0.090113,0,26760d09-ef77-427d-b5b9-04749e63e7aa
IT01V274565110,1776273702530.799,inbound-rtp,CIT01_105_profile-id=0,video,video,274565110,T01,0.006,0,15,0,0,15159,0,270,480,3,3,0,3,0,488,0.075975,3,0.033255,0.033255,2,1776273702431.197,0,0,0,0,274565111,0.059331999999999996,0.027662,0,0.13,0,0.116309,0.009098000000000002,26760d09-ef77-427d-b5b9-04749e63e7aa
IT01V274565110,1776273702530.799,inbound-rtp,CIT01_105_profile-id=0,video,video,274565110,T01,0.006,0,15,0,0,15159,0,270,480,3,3,0,3,0,488,0.075975,3,0.033255,0.033255,2,1776273702431.197,0,0,0,0,274565111,0.059331999999999996,0.027662,0,0.13,0,0.116309,0.009098000000000002,26760d09-ef77-427d-b5b9-04749e63e7aa
IT01V274565110,1776273702730.705,inbound-rtp,CIT01_105_profile-id=0,video,video,274565110,T01,0.006,0,17,0,0,17195,0,270,480,4,4,0,4,0,552,0.076066,4,0.044261999999999996,0.044261999999999996,2,1776273702553.833,0,0,0,0,274565111,0.059361,0.030223999999999997,0,0.248,0,0.11909399999999999,0.023022,26760d09-ef77-427d-b5b9-04749e63e7aa
IT01V274565110,1776273702730.705,inbound-rtp,CIT01_105_profile-id=0,video,video,274565110,T01,0.006,0,17,0,0,17195,0,270,480,4,4,0,4,0,552,0.076066,4,0.044261999999999996,0.044261999999999996,2,1776273702553.833,0,0,0,0,274565111,0.059361,0.030223999999999997,0,0.248,0,0.11909399999999999,0.023022,26760d09-ef77-427d-b5b9-04749e63e7aa
IT01V274565110,1776273702930.738,inbound-rtp,CIT01_105_profile-id=0,video,video,274565110,T01,0.008,0,19,0,0,19001,0,270,480,5,5,0,5,0,616,0.076152,5,0.050358,0.050358,2,1776273702796.027,0,0,0,0,274565111,0.059389,0.032588,0,0.489,0,0.121671,0.081103,26760d09-ef77-427d-b5b9-04749e63e7aa
IT01V274565110,1776273702930.738,inbound-rtp,CIT01_105_profile-id=0,video,video,274565110,T01,0.008,0,19,0,0,19001,0,270,480,5,5,0,5,0,616,0.076152,5,0.050358,0.050358,2,1776273702796.027,0,0,0,0,274565111,0.059389,0.032588,0,0.489,0,0.121671,0.081103,26760d09-ef77-427d-b5b9-04749e63e7aa
IT01V274565110,1776273703130.743,inbound-rtp,CIT01_105_profile-id=0,video,video,274565110,T01,0.008,0,21,0,0,20907,0,270,480,6,6,0,6,0,680,0.076217,6,0.054499,0.054499,2,1776273703083.558,0,0,0,0,274565111,0.059419,0.03506,0,0.777,0,0.124333,0.164047,26760d09-ef77-427d-b5b9-04749e63e7aa
IT01V274565110,1776273703130.743,inbound-rtp,CIT01_105_profile-id=0,video,video,274565110,T01,0.008,0,21,0,0,20907,0,270,480,6,6,0,6,0,680,0.076217,6,0.054499,0.054499,2,1776273703083.558,0,0,0,0,274565111,0.059419,0.03506,0,0.777,0,0.124333,0.164047,26760d09-ef77-427d-b5b9-04749e63e7aa
IT01V274565110,1776273703330.81,inbound-rtp,CIT01_105_profile-id=0,video,video,274565110,T01,0.008,0,44,0,0,43358,0,540,960,8,9,0,10,0,1424,0.080066,10,0.09464199999999999,0.09464199999999999,3,1776273703323.6301,0,0,0,0,274565111,0.059553999999999996,0.049615,0,0.975,0,0.143033,0.183381,26760d09-ef77-427d-b5b9-04749e63e7aa
IT01V274565110,1776273703330.81,inbound-rtp,CIT01_105_profile-id=0,video,video,274565110,T01,0.008,0,44,0,0,43358,0,540,960,8,9,0,10,0,1424,0.080066,10,0.09464199999999999,0.09464199999999999,3,1776273703323.6301,0,0,0,0,274565111,0.059553999999999996,0.049615,0,0.975,0,0.143033,0.183381,26760d09-ef77-427d-b5b9-04749e63e7aa
IT01V274565110,1776273703530.74,inbound-rtp,CIT01_105_profile-id=0,video,video,274565110,T01,0.01,0,72,0,0,69219,0,540,960,10,15,0,15,0,2320,0.132606,15,0.209841,0.209841,3,1776273703511.907,0,0,0,0,274565111,0.059616999999999996,0.10983,0,1.179,0,0.256754,0.19117100000000004,26760d09-ef77-427d-b5b9-04749e63e7aa
IT01V274565110,1776273703530.74,inbound-rtp,CIT01_105_profile-id=0,video,video,274565110,T01,0.01,0,72,0,0,69219,0,540,960,10,15,0,15,0,2320,0.132606,15,0.209841,0.209841,3,1776273703511.907,0,0,0,0,274565111,0.059616999999999996,0.10983,0,1.179,0,0.256754,0.19117100000000004,26760d09-ef77-427d-b5b9-04749e63e7aa
IT01V274565110,1776273703730.726,inbound-rtp,CIT01_105_profile-id=0,video,video,274565110,T01,0.01,0,94,0,0,88731,0,540,960,12,19,4,20,0,3024,0.182637,19,0.289976,0.289976,3,1776273703700.846,0,0,0,0,274565111,0.059913999999999995,0.143734,0,1.415,0,0.34112,0.20819300000000002,26760d09-ef77-427d-b5b9-04749e63e7aa
IT01V274565110,1776273703730.726,inbound-rtp,CIT01_105_profile-id=0,video,video,274565110,T01,0.01,0,94,0,0,88731,0,540,960,12,19,4,20,0,3024,0.182637,19,0.289976,0.289976,3,1776273703700.846,0,0,0,0,274565111,0.059913999999999995,0.143734,0,1.415,0,0.34112,0.20819300000000002,26760d09-ef77-427d-b5b9-04749e63e7aa
