

id,timestamp,type,kind,mediaType,ssrc,transportId,jitter,packetsLost,packetsReceived,packetsReceivedWithCe,packetsReceivedWithEct1,bytesReceived,firCount,framesAssembledFromMultiplePackets,framesDecoded,framesDropped,framesReceived,freezeCount,headerBytesReceived,jitterBufferDelay,jitterBufferEmittedCount,jitterBufferMinimumDelay,jitterBufferTargetDelay,keyFramesDecoded,lastPacketReceivedTimestamp,mid,nackCount,pauseCount,pliCount,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalPausesDuration,totalProcessingDelay,totalSquaredInterFrameDelay,trackIdentifier,frameHeight
IT01V317985476,1776274638657.413,inbound-rtp,video,video,317985476,T01,0,0,3,0,0,2958,0,0,0,0,0,0,132,0,0,0,0,0,1776274638656.496,0,0,0,0,0,0,0,0,0,0,0,4bc76ebc-3c81-4f59-8242-e5506e33a867,1
IT01V317985476,1776274638657.413,inbound-rtp,video,video,317985476,T01,0,0,3,0,0,2958,0,0,0,0,0,0,132,0,0,0,0,0,1776274638656.496,0,0,0,0,0,0,0,0,0,0,0,4bc76ebc-3c81-4f59-8242-e5506e33a867,1
IT01V317985476,1776274638857.697,inbound-rtp,video,video,317985476,T01,0,0,6,0,0,5928,0,0,0,0,1,0,244,0.042334,1,0.011084,0.011084,1,1776274638681.6082,0,0,0,0,0,0,0,0,0,0,0,4bc76ebc-3c81-4f59-8242-e5506e33a867,1
IT01V317985476,1776274638857.697,inbound-rtp,video,video,317985476,T01,0,0,6,0,0,5928,0,0,0,0,1,0,244,0.042334,1,0.011084,0.011084,1,1776274638681.6082,0,0,0,0,0,0,0,0,0,0,0,4bc76ebc-3c81-4f59-8242-e5506e33a867,1
IT01V317985476,1776274639057.598,inbound-rtp,video,video,317985476,T01,0.007,0,11,0,0,10317,0,0,0,2,2,0,448,0.09733399999999999,2,0.022168,0.022168,1,1776274639039.3381,0,0,0,1,0,0,0,0,0,0,0,4bc76ebc-3c81-4f59-8242-e5506e33a867,1
IT01V317985476,1776274639057.598,inbound-rtp,video,video,317985476,T01,0.007,0,11,0,0,10317,0,0,0,2,2,0,448,0.09733399999999999,2,0.022168,0.022168,1,1776274639039.3381,0,0,0,1,0,0,0,0,0,0,0,4bc76ebc-3c81-4f59-8242-e5506e33a867,1
IT01V317985476,1776274639257.618,inbound-rtp,video,video,317985476,T01,0.014,0,16,0,0,15417,0,1,1,2,4,0,632,0.199949,3,0.026078,0.026078,2,1776274639215.843,0,0,0,1,0.10256499999999999,0.004207,0,0,0,0.10689499999999999,0,4bc76ebc-3c81-4f59-8242-e5506e33a867,270
IT01V317985476,1776274639257.618,inbound-rtp,video,video,317985476,T01,0.014,0,16,0,0,15417,0,1,1,2,4,0,632,0.199949,3,0.026078,0.026078,2,1776274639215.843,0,0,0,1,0.10256499999999999,0.004207,0,0,0,0.10689499999999999,0,4bc76ebc-3c81-4f59-8242-e5506e33a867,270
IT01V317985476,1776274639457.605,inbound-rtp,video,video,317985476,T01,0.014,0,19,0,0,18200,0,3,3,2,5,0,740,0.317674,5,0.0554,0.0554,2,1776274639433.966,0,0,0,1,0.155646,0.009004,0,0.292,0,0.229678,0.042832,4bc76ebc-3c81-4f59-8242-e5506e33a867,270
IT01V317985476,1776274639457.605,inbound-rtp,video,video,317985476,T01,0.014,0,19,0,0,18200,0,3,3,2,5,0,740,0.317674,5,0.0554,0.0554,2,1776274639433.966,0,0,0,1,0.155646,0.009004,0,0.292,0,0.229678,0.042832,4bc76ebc-3c81-4f59-8242-e5506e33a867,270
IT01V317985476,1776274639657.614,inbound-rtp,video,video,317985476,T01,0.018,0,23,0,0,21369,0,4,4,2,7,0,884,0.366079,6,0.071381,0.071381,2,1776274639652.999,0,0,0,1,0.204005,0.011134,0,0.453,0,0.28033199999999997,0.06875300000000001,4bc76ebc-3c81-4f59-8242-e5506e33a867,270
IT01V317985476,1776274639657.614,inbound-rtp,video,video,317985476,T01,0.018,0,23,0,0,21369,0,4,4,2,7,0,884,0.366079,6,0.071381,0.071381,2,1776274639652.999,0,0,0,1,0.204005,0.011134,0,0.453,0,0.28033199999999997,0.06875300000000001,4bc76ebc-3c81-4f59-8242-e5506e33a867,270
IT01V317985476,1776274639857.633,inbound-rtp,video,video,317985476,T01,0.019,0,31,0,0,27917,0,5,6,3,11,0,1200,0.503578,9,0.23168899999999998,0.23168899999999998,3,1776274639825.791,0,0,0,2,0.30163,0.015872999999999998,0,0.697,0,0.406059,0.118923,4bc76ebc-3c81-4f59-8242-e5506e33a867,270
IT01V317985476,1776274639857.633,inbound-rtp,video,video,317985476,T01,0.019,0,31,0,0,27917,0,5,6,3,11,0,1200,0.503578,9,0.23168899999999998,0.23168899999999998,3,1776274639825.791,0,0,0,2,0.30163,0.015872999999999998,0,0.697,0,0.406059,0.118923,4bc76ebc-3c81-4f59-8242-e5506e33a867,270
IT01V317985476,1776274640057.637,inbound-rtp,video,video,317985476,T01,0.018,0,37,0,0,31740,0,6,10,3,15,0,1416,0.768088,13,0.6221329999999999,0.6221329999999999,3,1776274640016.111,0,0,0,2,0.350941,0.022313,0,0.869,0,0.6774519999999999,0.129969,4bc76ebc-3c81-4f59-8242-e5506e33a867,270
IT01V317985476,1776274640057.637,inbound-rtp,video,video,317985476,T01,0.018,0,37,0,0,31740,0,6,10,3,15,0,1416,0.768088,13,0.6221329999999999,0.6221329999999999,3,1776274640016.111,0,0,0,2,0.350941,0.022313,0,0.869,0,0.6774519999999999,0.129969,4bc76ebc-3c81-4f59-8242-e5506e33a867,270
IT01V317985476,1776274640257.616,inbound-rtp,video,video,317985476,T01,0.019,0,44,0,0,38015,0,9,15,3,18,0,1668,1.05373,18,1.052557,1.052557,3,1776274640212.832,0,0,0,2,0.447227,0.030475,0,1.104,0,0.9718589999999999,0.146584,4bc76ebc-3c81-4f59-8242-e5506e33a867,270
IT01V317985476,1776274640257.616,inbound-rtp,video,video,317985476,T01,0.019,0,44,0,0,38015,0,9,15,3,18,0,1668,1.05373,18,1.052557,1.052557,3,1776274640212.832,0,0,0,2,0.447227,0.030475,0,1.104,0,0.9718589999999999,0.146584,4bc76ebc-3c81-4f59-8242-e5506e33a867,270
