id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,bytesSent,packetsSent,active,encodingIndex,firCount,framesEncoded,framesSent,headerBytesSent,hugeFramesSent,keyFramesEncoded,mediaSourceId,mid,nackCount,packetsSentWithEct1,pliCount,qualityLimitationDurations,qualityLimitationReason,qualityLimitationResolutionChanges,retransmittedBytesSent,retransmittedPacketsSent,rtxSsrc,totalEncodeTime,totalEncodedBytesTarget,totalPacketSendDelay
OT01V1202317358,1776268785795.69,outbound-rtp,COT01_98_profile-id=0,video,video,1202317358,T01,0,0,true,0,0,0,0,0,0,0,SV22,0,0,0,0,[object Object],none,0,0,0,3217836021,0,0,0
OT01V1202317358,1776268785795.69,outbound-rtp,COT01_98_profile-id=0,video,video,1202317358,T01,0,0,true,0,0,0,0,0,0,0,SV22,0,0,0,0,[object Object],none,0,0,0,3217836021,0,0,0
OT01V1202317358,1776268785995.721,outbound-rtp,COT01_98_profile-id=0,video,video,1202317358,T01,8844,12,true,0,0,2,2,1101,1,1,SV22,0,0,0,0,[object Object],bandwidth,0,0,0,3217836021,0.134,0,0.237089
OT01V1202317358,1776268785995.721,outbound-rtp,COT01_98_profile-id=0,video,video,1202317358,T01,8844,12,true,0,0,2,2,1101,1,1,SV22,0,0,0,0,[object Object],bandwidth,0,0,0,3217836021,0.134,0,0.237089
OT01V1202317358,1776268786195.739,outbound-rtp,COT01_98_profile-id=0,video,video,1202317358,T01,91360,93,true,0,0,16,16,3879,4,4,SV22,0,0,0,0,[object Object],none,1,0,0,3217836021,0.58,0,2.277113
OT01V1202317358,1776268786195.739,outbound-rtp,COT01_98_profile-id=0,video,video,1202317358,T01,91360,93,true,0,0,16,16,3879,4,4,SV22,0,0,0,0,[object Object],none,1,0,0,3217836021,0.58,0,2.277113
OT01V1202317358,1776268786395.702,outbound-rtp,COT01_98_profile-id=0,video,video,1202317358,T01,190189,185,true,0,0,32,32,6339,4,4,SV22,0,0,0,0,[object Object],none,1,0,0,3217836021,0.948,0,2.44262
OT01V1202317358,1776268786395.702,outbound-rtp,COT01_98_profile-id=0,video,video,1202317358,T01,190189,185,true,0,0,32,32,6339,4,4,SV22,0,0,0,0,[object Object],none,1,0,0,3217836021,0.948,0,2.44262
OT01V1202317358,1776268786595.692,outbound-rtp,COT01_98_profile-id=0,video,video,1202317358,T01,231376,228,true,0,0,47,47,7371,4,4,SV22,0,0,0,0,[object Object],none,1,0,0,3217836021,1.257,0,2.442644
OT01V1202317358,1776268786595.692,outbound-rtp,COT01_98_profile-id=0,video,video,1202317358,T01,231376,228,true,0,0,47,47,7371,4,4,SV22,0,0,0,0,[object Object],none,1,0,0,3217836021,1.257,0,2.442644
OT01V1202317358,1776268786795.745,outbound-rtp,COT01_98_profile-id=0,video,video,1202317358,T01,293692,288,true,0,0,60,60,8811,4,4,SV22,0,0,0,0,[object Object],none,1,0,0,3217836021,1.548,0,2.442684
OT01V1202317358,1776268786795.745,outbound-rtp,COT01_98_profile-id=0,video,video,1202317358,T01,293692,288,true,0,0,60,60,8811,4,4,SV22,0,0,0,0,[object Object],none,1,0,0,3217836021,1.548,0,2.442684
OT01V1202317358,1776268786995.699,outbound-rtp,COT01_98_profile-id=0,video,video,1202317358,T01,377843,367,true,0,0,74,74,10719,6,7,SV22,0,0,0,1,[object Object],none,1,0,0,3217836021,1.85,0,2.619247
OT01V1202317358,1776268786995.699,outbound-rtp,COT01_98_profile-id=0,video,video,1202317358,T01,377843,367,true,0,0,74,74,10719,6,7,SV22,0,0,0,1,[object Object],none,1,0,0,3217836021,1.85,0,2.619247
OT01V1202317358,1776268787195.874,outbound-rtp,COT01_98_profile-id=0,video,video,1202317358,T01,430375,418,true,0,0,86,86,11943,6,7,SV22,0,0,0,1,[object Object],none,1,0,0,3217836021,2.124,0,2.619291
OT01V1202317358,1776268787195.874,outbound-rtp,COT01_98_profile-id=0,video,video,1202317358,T01,430375,418,true,0,0,86,86,11943,6,7,SV22,0,0,0,1,[object Object],none,1,0,0,3217836021,2.124,0,2.619291
OT01V1202317358,1776268787395.71,outbound-rtp,COT01_98_profile-id=0,video,video,1202317358,T01,481831,469,true,0,0,100,100,13167,7,7,SV22,0,0,0,1,[object Object],none,1,0,0,3217836021,2.443,0,2.619318
OT01V1202317358,1776268787395.71,outbound-rtp,COT01_98_profile-id=0,video,video,1202317358,T01,481831,469,true,0,0,100,100,13167,7,7,SV22,0,0,0,1,[object Object],none,1,0,0,3217836021,2.443,0,2.619318
OT01V1202317358,1776268787595.725,outbound-rtp,COT01_98_profile-id=0,video,video,1202317358,T01,525604,512,true,0,0,113,113,14199,7,7,SV22,0,0,0,1,[object Object],none,1,0,0,3217836021,2.736,0,2.619354
OT01V1202317358,1776268787595.725,outbound-rtp,COT01_98_profile-id=0,video,video,1202317358,T01,525604,512,true,0,0,113,113,14199,7,7,SV22,0,0,0,1,[object Object],none,1,0,0,3217836021,2.736,0,2.619354
OT01V1202317358,1776268787795.768,outbound-rtp,COT01_98_profile-id=0,video,video,1202317358,T01,571508,558,true,0,0,126,126,15303,7,7,SV22,0,0,0,1,[object Object],none,1,0,0,3217836021,3.049,0,2.6193899999999997
OT01V1202317358,1776268787795.768,outbound-rtp,COT01_98_profile-id=0,video,video,1202317358,T01,571508,558,true,0,0,126,126,15303,7,7,SV22,0,0,0,1,[object Object],none,1,0,0,3217836021,3.049,0,2.6193899999999997
OT01V1202317358,1776268787995.705,outbound-rtp,COT01_98_profile-id=0,video,video,1202317358,T01,633234,619,true,0,0,141,141,16767,7,7,SV22,0,0,0,1,[object Object],none,1,0,0,3217836021,3.426,0,2.61944
OT01V1202317358,1776268787995.705,outbound-rtp,COT01_98_profile-id=0,video,video,1202317358,T01,633234,619,true,0,0,141,141,16767,7,7,SV22,0,0,0,1,[object Object],none,1,0,0,3217836021,3.426,0,2.61944
OT01V1202317358,1776268788195.742,outbound-rtp,COT01_98_profile-id=0,video,video,1202317358,T01,698423,683,true,0,0,157,157,18303,7,7,SV22,0,0,0,1,[object Object],none,1,0,0,3217836021,3.785,0,2.6194789999999997
OT01V1202317358,1776268788195.742,outbound-rtp,COT01_98_profile-id=0,video,video,1202317358,T01,698423,683,true,0,0,157,157,18303,7,7,SV22,0,0,0,1,[object Object],none,1,0,0,3217836021,3.785,0,2.6194789999999997
OT01V1202317358,1776268788395.692,outbound-rtp,COT01_98_profile-id=0,video,video,1202317358,T01,758942,742,true,0,0,172,172,19719,7,7,SV22,0,0,0,1,[object Object],none,1,0,0,3217836021,4.144,0,2.619529
OT01V1202317358,1776268788395.692,outbound-rtp,COT01_98_profile-id=0,video,video,1202317358,T01,758942,742,true,0,0,172,172,19719,7,7,SV22,0,0,0,1,[object Object],none,1,0,0,3217836021,4.144,0,2.619529
OT01V1202317358,1776268788595.834,outbound-rtp,COT01_98_profile-id=0,video,video,1202317358,T01,802570,785,true,0,0,184,184,20751,7,7,SV22,0,0,0,1,[object Object],none,1,0,0,3217836021,4.386,0,2.619566
OT01V1202317358,1776268788595.834,outbound-rtp,COT01_98_profile-id=0,video,video,1202317358,T01,802570,785,true,0,0,184,184,20751,7,7,SV22,0,0,0,1,[object Object],none,1,0,0,3217836021,4.386,0,2.619566
