id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,bytesSent,packetsSent,active,encodingIndex,firCount,framesEncoded,framesSent,headerBytesSent,hugeFramesSent,keyFramesEncoded,mediaSourceId,mid,nackCount,packetsSentWithEct1,pliCount,qualityLimitationDurations,qualityLimitationReason,qualityLimitationResolutionChanges,retransmittedBytesSent,retransmittedPacketsSent,rtxSsrc,totalEncodeTime,totalEncodedBytesTarget,totalPacketSendDelay
OT01V1958094060,1776272464653.754,outbound-rtp,COT01_98_profile-id=0,video,video,1958094060,T01,0,0,true,0,0,0,0,0,0,0,SV132,0,0,0,0,[object Object],none,0,0,0,3505805091,0,0,0
OT01V1958094060,1776272464653.754,outbound-rtp,COT01_98_profile-id=0,video,video,1958094060,T01,0,0,true,0,0,0,0,0,0,0,SV132,0,0,0,0,[object Object],none,0,0,0,3505805091,0,0,0
OT01V1958094060,1776272464853.753,outbound-rtp,COT01_98_profile-id=0,video,video,1958094060,T01,8844,12,true,0,0,5,5,1101,1,1,SV132,0,0,0,0,[object Object],bandwidth,0,0,0,3505805091,0.192,0,0.24043399999999998
OT01V1958094060,1776272464853.753,outbound-rtp,COT01_98_profile-id=0,video,video,1958094060,T01,8844,12,true,0,0,5,5,1101,1,1,SV132,0,0,0,0,[object Object],bandwidth,0,0,0,3505805091,0.192,0,0.24043399999999998
OT01V1958094060,1776272465053.748,outbound-rtp,COT01_98_profile-id=0,video,video,1958094060,T01,14543,21,true,0,0,12,12,1353,1,1,SV132,0,0,0,0,[object Object],bandwidth,0,0,0,3505805091,0.322,0,1.083407
OT01V1958094060,1776272465053.748,outbound-rtp,COT01_98_profile-id=0,video,video,1958094060,T01,14543,21,true,0,0,12,12,1353,1,1,SV132,0,0,0,0,[object Object],bandwidth,0,0,0,3505805091,0.322,0,1.083407
OT01V1958094060,1776272465254.024,outbound-rtp,COT01_98_profile-id=0,video,video,1958094060,T01,21672,33,true,0,0,18,18,1673,1,1,SV132,0,0,0,0,[object Object],bandwidth,0,0,0,3505805091,0.413,0,1.677497
OT01V1958094060,1776272465254.024,outbound-rtp,COT01_98_profile-id=0,video,video,1958094060,T01,21672,33,true,0,0,18,18,1673,1,1,SV132,0,0,0,0,[object Object],bandwidth,0,0,0,3505805091,0.413,0,1.677497
OT01V1958094060,1776272465453.889,outbound-rtp,COT01_98_profile-id=0,video,video,1958094060,T01,25448,41,true,0,0,24,24,2120,1,1,SV132,0,0,0,0,[object Object],bandwidth,0,0,0,3505805091,0.507,0,1.677501
OT01V1958094060,1776272465453.889,outbound-rtp,COT01_98_profile-id=0,video,video,1958094060,T01,25448,41,true,0,0,24,24,2120,1,1,SV132,0,0,0,0,[object Object],bandwidth,0,0,0,3505805091,0.507,0,1.677501
OT01V1958094060,1776272465653.942,outbound-rtp,COT01_98_profile-id=0,video,video,1958094060,T01,31770,54,true,0,0,30,30,3707,1,1,SV132,0,0,0,0,[object Object],bandwidth,0,0,0,3505805091,0.618,0,1.6775099999999998
OT01V1958094060,1776272465653.942,outbound-rtp,COT01_98_profile-id=0,video,video,1958094060,T01,31770,54,true,0,0,30,30,3707,1,1,SV132,0,0,0,0,[object Object],bandwidth,0,0,0,3505805091,0.618,0,1.6775099999999998
