

id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,jitter,packetsLost,packetsReceived,packetsReceivedWithCe,packetsReceivedWithEct1,bytesReceived,firCount,frameHeight,frameWidth,framesAssembledFromMultiplePackets,framesDecoded,framesDropped,framesReceived,freezeCount,headerBytesReceived,jitterBufferDelay,jitterBufferEmittedCount,jitterBufferMinimumDelay,jitterBufferTargetDelay,keyFramesDecoded,lastPacketReceivedTimestamp,mid,nackCount,pauseCount,pliCount,rtxSsrc,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalPausesDuration,totalProcessingDelay,totalSquaredInterFrameDelay,trackIdentifier
IT01V999496512,1776272331158.359,inbound-rtp,CIT01_105_profile-id=0,video,video,999496512,T01,0,0,8,0,0,8525,0,270,480,1,1,0,1,0,260,0.057482,1,0.011124,0.011124,1,1776272331049.397,0,0,0,0,999496513,0.057385,0.021223,0,0,0,0.09113099999999999,0,d4055d1f-e3aa-4de8-aceb-774990926a9d
IT01V999496512,1776272331158.359,inbound-rtp,CIT01_105_profile-id=0,video,video,999496512,T01,0,0,8,0,0,8525,0,270,480,1,1,0,1,0,260,0.057482,1,0.011124,0.011124,1,1776272331049.397,0,0,0,0,999496513,0.057385,0.021223,0,0,0,0.09113099999999999,0,d4055d1f-e3aa-4de8-aceb-774990926a9d
IT01V999496512,1776272331358.281,inbound-rtp,CIT01_105_profile-id=0,video,video,999496512,T01,0.008,0,13,0,0,13581,0,270,480,2,2,0,2,0,424,0.060757,2,0.022248,0.022248,2,1776272331183.198,0,0,0,0,999496513,0.057558,0.024782,0,0.107,0,0.09809699999999999,0.011448999999999999,d4055d1f-e3aa-4de8-aceb-774990926a9d
IT01V999496512,1776272331358.281,inbound-rtp,CIT01_105_profile-id=0,video,video,999496512,T01,0.008,0,13,0,0,13581,0,270,480,2,2,0,2,0,424,0.060757,2,0.022248,0.022248,2,1776272331183.198,0,0,0,0,999496513,0.057558,0.024782,0,0.107,0,0.09809699999999999,0.011448999999999999,d4055d1f-e3aa-4de8-aceb-774990926a9d
IT01V999496512,1776272331558.314,inbound-rtp,CIT01_105_profile-id=0,video,video,999496512,T01,0.008,0,15,0,0,15620,0,270,480,3,3,0,3,0,488,0.060823999999999996,3,0.022248,0.022248,2,1776272331442.657,0,0,0,0,999496513,0.057586,0.027052,0,0.362,0,0.100516,0.076474,d4055d1f-e3aa-4de8-aceb-774990926a9d
IT01V999496512,1776272331558.314,inbound-rtp,CIT01_105_profile-id=0,video,video,999496512,T01,0.008,0,15,0,0,15620,0,270,480,3,3,0,3,0,488,0.060823999999999996,3,0.022248,0.022248,2,1776272331442.657,0,0,0,0,999496513,0.057586,0.027052,0,0.362,0,0.100516,0.076474,d4055d1f-e3aa-4de8-aceb-774990926a9d
IT01V999496512,1776272331758.219,inbound-rtp,CIT01_105_profile-id=0,video,video,999496512,T01,0.009,0,17,0,0,17599,0,270,480,4,4,0,4,0,552,0.060885999999999996,4,0.022248,0.022248,2,1776272331685.303,0,0,0,0,999496513,0.057614,0.030112,0,0.605,0,0.103721,0.135523,d4055d1f-e3aa-4de8-aceb-774990926a9d
IT01V999496512,1776272331758.219,inbound-rtp,CIT01_105_profile-id=0,video,video,999496512,T01,0.009,0,17,0,0,17599,0,270,480,4,4,0,4,0,552,0.060885999999999996,4,0.022248,0.022248,2,1776272331685.303,0,0,0,0,999496513,0.057614,0.030112,0,0.605,0,0.103721,0.135523,d4055d1f-e3aa-4de8-aceb-774990926a9d
IT01V999496512,1776272331958.21,inbound-rtp,CIT01_105_profile-id=0,video,video,999496512,T01,0.009,0,19,0,0,19229,0,270,480,5,5,0,5,0,616,0.060951,5,0.022248,0.022248,2,1776272331833.352,0,0,0,0,999496513,0.057643,0.032554,0,0.753,0,0.106338,0.157427,d4055d1f-e3aa-4de8-aceb-774990926a9d
IT01V999496512,1776272331958.21,inbound-rtp,CIT01_105_profile-id=0,video,video,999496512,T01,0.009,0,19,0,0,19229,0,270,480,5,5,0,5,0,616,0.060951,5,0.022248,0.022248,2,1776272331833.352,0,0,0,0,999496513,0.057643,0.032554,0,0.753,0,0.106338,0.157427,d4055d1f-e3aa-4de8-aceb-774990926a9d
