id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,bytesSent,packetsSent,active,encodingIndex,firCount,frameHeight,frameWidth,framesEncoded,framesPerSecond,framesSent,headerBytesSent,hugeFramesSent,keyFramesEncoded,mediaSourceId,mid,nackCount,packetsSentWithEct1,pliCount,qpSum,qualityLimitationDurations,qualityLimitationReason,qualityLimitationResolutionChanges,retransmittedBytesSent,retransmittedPacketsSent,rtxSsrc,scalabilityMode,targetBitrate,totalEncodeTime,totalEncodedBytesTarget,totalPacketSendDelay
OT01V1028965074,1776276150502.928,outbound-rtp,COT01_98_profile-id=0,video,video,1028965074,T01,252154,542,true,0,0,360,640,268,15,268,57275,9,7,SV242,0,0,0,2,53715,[object Object],bandwidth,1,0,0,3965618575,S3T3,130920,4.402,0,21.129123999999997
OT01V1028965074,1776276150502.928,outbound-rtp,COT01_98_profile-id=0,video,video,1028965074,T01,252154,542,true,0,0,360,640,268,15,268,57275,9,7,SV242,0,0,0,2,53715,[object Object],bandwidth,1,0,0,3965618575,S3T3,130920,4.402,0,21.129123999999997
OT01V1028965074,1776276150703.094,outbound-rtp,COT01_98_profile-id=0,video,video,1028965074,T01,260182,560,true,0,0,360,640,277,14,277,59237,9,7,SV242,0,0,0,2,55498,[object Object],bandwidth,1,0,0,3965618575,S3T3,130920,4.531,0,21.159302999999998
OT01V1028965074,1776276150703.094,outbound-rtp,COT01_98_profile-id=0,video,video,1028965074,T01,260182,560,true,0,0,360,640,277,14,277,59237,9,7,SV242,0,0,0,2,55498,[object Object],bandwidth,1,0,0,3965618575,S3T3,130920,4.531,0,21.159302999999998
OT01V1028965074,1776276150903.101,outbound-rtp,COT01_98_profile-id=0,video,video,1028965074,T01,267055,586,true,0,0,360,640,286,14,286,63941,9,7,SV242,0,0,0,2,57292,[object Object],bandwidth,1,0,0,3965618575,S3T3,130861,4.699,0,21.159333999999998
OT01V1028965074,1776276150903.101,outbound-rtp,COT01_98_profile-id=0,video,video,1028965074,T01,267055,586,true,0,0,360,640,286,14,286,63941,9,7,SV242,0,0,0,2,57292,[object Object],bandwidth,1,0,0,3965618575,S3T3,130861,4.699,0,21.159333999999998
OT01V1028965074,1776276151103.14,outbound-rtp,COT01_98_profile-id=0,video,video,1028965074,T01,276176,609,true,0,0,360,640,295,13,295,67043,9,7,SV242,0,0,0,2,59051,[object Object],bandwidth,1,0,0,3965618575,S3T3,130861,4.86,0,21.181627
OT01V1028965074,1776276151103.14,outbound-rtp,COT01_98_profile-id=0,video,video,1028965074,T01,276176,609,true,0,0,360,640,295,13,295,67043,9,7,SV242,0,0,0,2,59051,[object Object],bandwidth,1,0,0,3965618575,S3T3,130861,4.86,0,21.181627
OT01V1028965074,1776276151303.104,outbound-rtp,COT01_98_profile-id=0,video,video,1028965074,T01,286824,633,true,0,0,360,640,306,16,306,70169,9,7,SV242,0,0,0,2,61251,[object Object],bandwidth,1,0,0,3965618575,S3T3,128729,5.085,0,21.216874999999998
OT01V1028965074,1776276151303.104,outbound-rtp,COT01_98_profile-id=0,video,video,1028965074,T01,286824,633,true,0,0,360,640,306,16,306,70169,9,7,SV242,0,0,0,2,61251,[object Object],bandwidth,1,0,0,3965618575,S3T3,128729,5.085,0,21.216874999999998
