

id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,jitter,packetsLost,packetsReceived,packetsReceivedWithCe,packetsReceivedWithEct1,bytesReceived,firCount,frameHeight,frameWidth,framesAssembledFromMultiplePackets,framesDecoded,framesDropped,framesReceived,freezeCount,headerBytesReceived,jitterBufferDelay,jitterBufferEmittedCount,jitterBufferMinimumDelay,jitterBufferTargetDelay,keyFramesDecoded,lastPacketReceivedTimestamp,mid,nackCount,pauseCount,pliCount,rtxSsrc,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalPausesDuration,totalProcessingDelay,totalSquaredInterFrameDelay,trackIdentifier
IT01V175987281,1776271327922.933,inbound-rtp,CIT01_105_profile-id=0,video,video,175987281,T01,0,0,5,0,0,5617,0,270,480,1,1,0,1,0,164,0.11300299999999999,1,0.011079,0.011079,1,1776271327879.533,0,0,0,0,175987282,0.112923,0.0061849999999999995,0,0,0,0.130858,0,1b755b66-e132-4570-87eb-9250d3b2206a
IT01V175987281,1776271327922.933,inbound-rtp,CIT01_105_profile-id=0,video,video,175987281,T01,0,0,5,0,0,5617,0,270,480,1,1,0,1,0,164,0.11300299999999999,1,0.011079,0.011079,1,1776271327879.533,0,0,0,0,175987282,0.112923,0.0061849999999999995,0,0,0,0.130858,0,1b755b66-e132-4570-87eb-9250d3b2206a
IT01V175987281,1776271328122.87,inbound-rtp,CIT01_105_profile-id=0,video,video,175987281,T01,0.015,0,9,0,0,9850,0,270,480,3,3,0,3,0,292,0.231396,3,0.033384,0.033384,1,1776271328103.183,0,0,0,0,175987282,0.22247899999999998,0.01349,0,0.214,0,0.256822,0.022916,1b755b66-e132-4570-87eb-9250d3b2206a
IT01V175987281,1776271328122.87,inbound-rtp,CIT01_105_profile-id=0,video,video,175987281,T01,0.015,0,9,0,0,9850,0,270,480,3,3,0,3,0,292,0.231396,3,0.033384,0.033384,1,1776271328103.183,0,0,0,0,175987282,0.22247899999999998,0.01349,0,0.214,0,0.256822,0.022916,1b755b66-e132-4570-87eb-9250d3b2206a
IT01V175987281,1776271328322.827,inbound-rtp,CIT01_105_profile-id=0,video,video,175987281,T01,0.024,0,13,0,0,12785,0,270,480,5,5,0,5,0,420,0.279012,5,0.099784,0.099784,1,1776271328253.543,0,0,0,0,175987282,0.222539,0.018428,0,0.369,0,0.309617,0.034929,1b755b66-e132-4570-87eb-9250d3b2206a
IT01V175987281,1776271328322.827,inbound-rtp,CIT01_105_profile-id=0,video,video,175987281,T01,0.024,0,13,0,0,12785,0,270,480,5,5,0,5,0,420,0.279012,5,0.099784,0.099784,1,1776271328253.543,0,0,0,0,175987282,0.222539,0.018428,0,0.369,0,0.309617,0.034929,1b755b66-e132-4570-87eb-9250d3b2206a
IT01V175987281,1776271328522.761,inbound-rtp,CIT01_105_profile-id=0,video,video,175987281,T01,0.024,0,17,0,0,15771,0,270,480,7,7,0,7,0,548,0.281949,7,0.20721099999999998,0.20721099999999998,1,1776271328510.5781,0,0,0,0,175987282,0.222602,0.0232,0,0.619,0,0.317575,0.066979,1b755b66-e132-4570-87eb-9250d3b2206a
IT01V175987281,1776271328522.761,inbound-rtp,CIT01_105_profile-id=0,video,video,175987281,T01,0.024,0,17,0,0,15771,0,270,480,7,7,0,7,0,548,0.281949,7,0.20721099999999998,0.20721099999999998,1,1776271328510.5781,0,0,0,0,175987282,0.222602,0.0232,0,0.619,0,0.317575,0.066979,1b755b66-e132-4570-87eb-9250d3b2206a
IT01V175987281,1776271328722.793,inbound-rtp,CIT01_105_profile-id=0,video,video,175987281,T01,0.019,0,24,0,0,20019,0,270,480,8,12,0,13,0,772,0.31085799999999997,13,0.461821,0.461821,1,1776271328722.3281,0,0,0,0,175987282,0.222634,0.035316,0,0.791,0,0.35910899999999996,0.073455,1b755b66-e132-4570-87eb-9250d3b2206a
IT01V175987281,1776271328722.793,inbound-rtp,CIT01_105_profile-id=0,video,video,175987281,T01,0.019,0,24,0,0,20019,0,270,480,8,12,0,13,0,772,0.31085799999999997,13,0.461821,0.461821,1,1776271328722.3281,0,0,0,0,175987282,0.222634,0.035316,0,0.791,0,0.35910899999999996,0.073455,1b755b66-e132-4570-87eb-9250d3b2206a
IT01V175987281,1776271328922.726,inbound-rtp,CIT01_105_profile-id=0,video,video,175987281,T01,0.018,0,32,0,0,24969,0,270,480,10,19,0,19,0,1028,0.315892,19,0.6610849999999999,0.6610849999999999,1,1776271328914.986,0,0,0,0,175987282,0.222687,0.053037,0,1.025,0,0.382775,0.083107,1b755b66-e132-4570-87eb-9250d3b2206a
IT01V175987281,1776271328922.726,inbound-rtp,CIT01_105_profile-id=0,video,video,175987281,T01,0.018,0,32,0,0,24969,0,270,480,10,19,0,19,0,1028,0.315892,19,0.6610849999999999,0.6610849999999999,1,1776271328914.986,0,0,0,0,175987282,0.222687,0.053037,0,1.025,0,0.382775,0.083107,1b755b66-e132-4570-87eb-9250d3b2206a
IT01V175987281,1776271329122.837,inbound-rtp,CIT01_105_profile-id=0,video,video,175987281,T01,0.016,0,37,0,0,28006,0,270,480,10,24,0,24,0,1188,0.31910299999999997,24,0.816457,0.816457,1,1776271329086.21,0,0,0,0,175987282,0.222687,0.065082,0,1.192,0,0.39867199999999997,0.08923400000000001,1b755b66-e132-4570-87eb-9250d3b2206a
IT01V175987281,1776271329122.837,inbound-rtp,CIT01_105_profile-id=0,video,video,175987281,T01,0.016,0,37,0,0,28006,0,270,480,10,24,0,24,0,1188,0.31910299999999997,24,0.816457,0.816457,1,1776271329086.21,0,0,0,0,175987282,0.222687,0.065082,0,1.192,0,0.39867199999999997,0.08923400000000001,1b755b66-e132-4570-87eb-9250d3b2206a
IT01V175987281,1776271329322.833,inbound-rtp,CIT01_105_profile-id=0,video,video,175987281,T01,0.013,0,44,0,0,32111,0,270,480,11,30,0,30,0,1412,0.319363,30,0.968668,0.968668,1,1776271329293.625,0,0,0,0,175987282,0.222716,0.078613,0,1.399,0,0.413225,0.096779,1b755b66-e132-4570-87eb-9250d3b2206a
IT01V175987281,1776271329322.833,inbound-rtp,CIT01_105_profile-id=0,video,video,175987281,T01,0.013,0,44,0,0,32111,0,270,480,11,30,0,30,0,1412,0.319363,30,0.968668,0.968668,1,1776271329293.625,0,0,0,0,175987282,0.222716,0.078613,0,1.399,0,0.413225,0.096779,1b755b66-e132-4570-87eb-9250d3b2206a
IT01V175987281,1776271329522.824,inbound-rtp,CIT01_105_profile-id=0,video,video,175987281,T01,0.013,0,51,0,0,36068,0,270,480,12,36,0,36,0,1636,0.31961999999999996,36,1.115367,1.115367,1,1776271329493.857,0,0,0,0,175987282,0.222744,0.089909,0,1.599,0,0.42553799999999997,0.10570500000000002,1b755b66-e132-4570-87eb-9250d3b2206a
IT01V175987281,1776271329522.824,inbound-rtp,CIT01_105_profile-id=0,video,video,175987281,T01,0.013,0,51,0,0,36068,0,270,480,12,36,0,36,0,1636,0.31961999999999996,36,1.115367,1.115367,1,1776271329493.857,0,0,0,0,175987282,0.222744,0.089909,0,1.599,0,0.42553799999999997,0.10570500000000002,1b755b66-e132-4570-87eb-9250d3b2206a
IT01V175987281,1776271329722.787,inbound-rtp,CIT01_105_profile-id=0,video,video,175987281,T01,0.014,0,54,0,0,39582,0,180,320,13,37,0,37,0,1736,0.37313599999999997,37,1.161764,1.161764,2,1776271329605.968,0,0,0,0,175987282,0.276215,0.09992799999999999,0,1.719,0,0.48919999999999997,0.12010500000000002,1b755b66-e132-4570-87eb-9250d3b2206a
IT01V175987281,1776271329722.787,inbound-rtp,CIT01_105_profile-id=0,video,video,175987281,T01,0.014,0,54,0,0,39582,0,180,320,13,37,0,37,0,1736,0.37313599999999997,37,1.161764,1.161764,2,1776271329605.968,0,0,0,0,175987282,0.276215,0.09992799999999999,0,1.719,0,0.48919999999999997,0.12010500000000002,1b755b66-e132-4570-87eb-9250d3b2206a
IT01V175987281,1776271329922.823,inbound-rtp,CIT01_105_profile-id=0,video,video,175987281,T01,0.021,0,58,0,0,40878,0,180,320,13,41,0,41,0,1864,0.373483,41,1.3897,1.3897,2,1776271329853.045,0,0,0,0,175987282,0.276215,0.111066,0,1.96,0,0.501167,0.145704,1b755b66-e132-4570-87eb-9250d3b2206a
IT01V175987281,1776271329922.823,inbound-rtp,CIT01_105_profile-id=0,video,video,175987281,T01,0.021,0,58,0,0,40878,0,180,320,13,41,0,41,0,1864,0.373483,41,1.3897,1.3897,2,1776271329853.045,0,0,0,0,175987282,0.276215,0.111066,0,1.96,0,0.501167,0.145704,1b755b66-e132-4570-87eb-9250d3b2206a
IT01V175987281,1776271330122.838,inbound-rtp,CIT01_105_profile-id=0,video,video,175987281,T01,0.026,0,63,0,0,42501,0,180,320,13,46,0,46,0,2024,0.373899,46,1.694043,1.694043,2,1776271330087.6401,0,0,0,0,175987282,0.276215,0.123717,0,2.193,0,0.514693,0.165605,1b755b66-e132-4570-87eb-9250d3b2206a
IT01V175987281,1776271330122.838,inbound-rtp,CIT01_105_profile-id=0,video,video,175987281,T01,0.026,0,63,0,0,42501,0,180,320,13,46,0,46,0,2024,0.373899,46,1.694043,1.694043,2,1776271330087.6401,0,0,0,0,175987282,0.276215,0.123717,0,2.193,0,0.514693,0.165605,1b755b66-e132-4570-87eb-9250d3b2206a
IT01V175987281,1776271330322.82,inbound-rtp,CIT01_105_profile-id=0,video,video,175987281,T01,0.027,0,74,0,0,46455,0,180,320,13,52,1,57,0,2376,0.404962,52,2.09071,2.09071,2,1776271330312.863,0,0,0,0,175987282,0.276215,0.137663,0,2.4,0,0.56028,0.178636,1b755b66-e132-4570-87eb-9250d3b2206a
IT01V175987281,1776271330322.82,inbound-rtp,CIT01_105_profile-id=0,video,video,175987281,T01,0.027,0,74,0,0,46455,0,180,320,13,52,1,57,0,2376,0.404962,52,2.09071,2.09071,2,1776271330312.863,0,0,0,0,175987282,0.276215,0.137663,0,2.4,0,0.56028,0.178636,1b755b66-e132-4570-87eb-9250d3b2206a
IT01V175987281,1776271330522.769,inbound-rtp,CIT01_105_profile-id=0,video,video,175987281,T01,0.028,0,79,0,0,48029,0,180,320,13,58,1,62,0,2536,0.869026,58,2.498264,2.498264,2,1776271330508.955,0,0,0,0,175987282,0.276215,0.15052,0,2.603,0,1.0379479999999999,0.18568299999999996,1b755b66-e132-4570-87eb-9250d3b2206a
