

id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,jitter,packetsLost,packetsReceived,packetsReceivedWithCe,packetsReceivedWithEct1,bytesReceived,firCount,frameHeight,frameWidth,framesAssembledFromMultiplePackets,framesDecoded,framesDropped,framesPerSecond,framesReceived,freezeCount,headerBytesReceived,jitterBufferDelay,jitterBufferEmittedCount,jitterBufferMinimumDelay,jitterBufferTargetDelay,keyFramesDecoded,lastPacketReceivedTimestamp,mid,nackCount,pauseCount,pliCount,rtxSsrc,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalPausesDuration,totalProcessingDelay,totalSquaredInterFrameDelay,trackIdentifier
IT01V456636352,1776268953302.658,inbound-rtp,CIT01_105_profile-id=0,video,video,456636352,T01,0.004,0,10,0,0,10015,0,270,480,2,2,0,21,2,0,324,0.061633999999999994,2,0.022248,0.022248,1,1776268953275.845,0,0,0,0,456636353,0.057394,0.018607,0,0.076,0,0.09414,0.005776,3db46472-1f01-40b4-a94c-b740b88c7292
IT01V456636352,1776268953302.658,inbound-rtp,CIT01_105_profile-id=0,video,video,456636352,T01,0.004,0,10,0,0,10015,0,270,480,2,2,0,21,2,0,324,0.061633999999999994,2,0.022248,0.022248,1,1776268953275.845,0,0,0,0,456636353,0.057394,0.018607,0,0.076,0,0.09414,0.005776,3db46472-1f01-40b4-a94c-b740b88c7292
IT01V456636352,1776268953502.545,inbound-rtp,CIT01_105_profile-id=0,video,video,456636352,T01,0.006,0,21,0,0,21164,0,270,480,4,4,0,13,4,0,684,0.064936,4,0.055924999999999996,0.055924999999999996,3,1776268953445.938,0,0,0,0,456636353,0.059091,0.023635999999999997,0,0.241,0,0.102752,0.020312999999999998,3db46472-1f01-40b4-a94c-b740b88c7292
IT01V456636352,1776268953502.545,inbound-rtp,CIT01_105_profile-id=0,video,video,456636352,T01,0.006,0,21,0,0,21164,0,270,480,4,4,0,13,4,0,684,0.064936,4,0.055924999999999996,0.055924999999999996,3,1776268953445.938,0,0,0,0,456636353,0.059091,0.023635999999999997,0,0.241,0,0.102752,0.020312999999999998,3db46472-1f01-40b4-a94c-b740b88c7292
IT01V456636352,1776268953702.545,inbound-rtp,CIT01_105_profile-id=0,video,video,456636352,T01,0.007,0,23,0,0,23230,0,270,480,5,5,0,10,5,0,748,0.066451,5,0.072644,0.072644,3,1776268953591.063,0,0,0,0,456636353,0.059119,0.026208,0,0.387,0,0.10692099999999999,0.041629,3db46472-1f01-40b4-a94c-b740b88c7292
IT01V456636352,1776268953702.545,inbound-rtp,CIT01_105_profile-id=0,video,video,456636352,T01,0.007,0,23,0,0,23230,0,270,480,5,5,0,10,5,0,748,0.066451,5,0.072644,0.072644,3,1776268953591.063,0,0,0,0,456636353,0.059119,0.026208,0,0.387,0,0.10692099999999999,0.041629,3db46472-1f01-40b4-a94c-b740b88c7292
IT01V456636352,1776268953902.543,inbound-rtp,CIT01_105_profile-id=0,video,video,456636352,T01,0.006,0,27,0,0,26378,0,270,480,7,7,0,10,7,0,876,0.066607,7,0.092708,0.092708,3,1776268953850.395,0,0,0,0,456636353,0.059178999999999995,0.030992,0,0.645,0,0.112035,0.07494300000000001,3db46472-1f01-40b4-a94c-b740b88c7292
IT01V456636352,1776268953902.543,inbound-rtp,CIT01_105_profile-id=0,video,video,456636352,T01,0.006,0,27,0,0,26378,0,270,480,7,7,0,10,7,0,876,0.066607,7,0.092708,0.092708,3,1776268953850.395,0,0,0,0,456636353,0.059178999999999995,0.030992,0,0.645,0,0.112035,0.07494300000000001,3db46472-1f01-40b4-a94c-b740b88c7292
IT01V456636352,1776268954102.528,inbound-rtp,CIT01_105_profile-id=0,video,video,456636352,T01,0.006,0,27,0,0,26378,0,270,480,7,7,0,8,7,0,876,0.066607,7,0.092708,0.092708,3,1776268953850.395,0,0,0,0,456636353,0.059178999999999995,0.030992,0,0.645,0,0.112035,0.07494300000000001,3db46472-1f01-40b4-a94c-b740b88c7292
IT01V456636352,1776268954102.528,inbound-rtp,CIT01_105_profile-id=0,video,video,456636352,T01,0.006,0,27,0,0,26378,0,270,480,7,7,0,8,7,0,876,0.066607,7,0.092708,0.092708,3,1776268953850.395,0,0,0,0,456636353,0.059178999999999995,0.030992,0,0.645,0,0.112035,0.07494300000000001,3db46472-1f01-40b4-a94c-b740b88c7292
