

id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,jitter,packetsLost,packetsReceived,packetsReceivedWithCe,packetsReceivedWithEct1,bytesReceived,firCount,framesAssembledFromMultiplePackets,framesDecoded,framesDropped,framesReceived,freezeCount,headerBytesReceived,jitterBufferDelay,jitterBufferEmittedCount,jitterBufferMinimumDelay,jitterBufferTargetDelay,keyFramesDecoded,lastPacketReceivedTimestamp,mid,nackCount,pauseCount,pliCount,rtxSsrc,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalPausesDuration,totalProcessingDelay,totalSquaredInterFrameDelay,trackIdentifier,frameHeight
IT01V300246868,1776276043653.631,inbound-rtp,CIT01_105_profile-id=0,video,video,300246868,T01,0,0,5,0,0,5475,0,0,0,0,1,0,164,0.00018199999999999998,1,0.011077,0.011077,1,1776276043622.283,0,0,0,0,300246869,0,0,0,0,0,0,0,00ecf126-2ae3-4a8e-a23a-1a010688ad0a,1
IT01V300246868,1776276043653.631,inbound-rtp,CIT01_105_profile-id=0,video,video,300246868,T01,0,0,5,0,0,5475,0,0,0,0,1,0,164,0.00018199999999999998,1,0.011077,0.011077,1,1776276043622.283,0,0,0,0,300246869,0,0,0,0,0,0,0,00ecf126-2ae3-4a8e-a23a-1a010688ad0a,1
IT01V300246868,1776276043853.667,inbound-rtp,CIT01_105_profile-id=0,video,video,300246868,T01,0.005,0,12,0,0,12458,0,3,3,0,3,0,392,0.014889999999999999,3,0.028834,0.028834,2,1776276043792.7021,0,0,0,0,300246869,0.000425,0.026449999999999998,0,0.138,0,0.054971,0.01625,00ecf126-2ae3-4a8e-a23a-1a010688ad0a,270
IT01V300246868,1776276043853.667,inbound-rtp,CIT01_105_profile-id=0,video,video,300246868,T01,0.005,0,12,0,0,12458,0,3,3,0,3,0,392,0.014889999999999999,3,0.028834,0.028834,2,1776276043792.7021,0,0,0,0,300246869,0.000425,0.026449999999999998,0,0.138,0,0.054971,0.01625,00ecf126-2ae3-4a8e-a23a-1a010688ad0a,270
IT01V300246868,1776276044053.597,inbound-rtp,CIT01_105_profile-id=0,video,video,300246868,T01,0.005,0,14,0,0,14110,0,4,4,0,4,0,456,0.016547,4,0.035432,0.035432,2,1776276043919.591,0,0,0,0,300246869,0.0020009999999999997,0.029508999999999997,0,0.264,0,0.059774,0.032126,00ecf126-2ae3-4a8e-a23a-1a010688ad0a,270
IT01V300246868,1776276044053.597,inbound-rtp,CIT01_105_profile-id=0,video,video,300246868,T01,0.005,0,14,0,0,14110,0,4,4,0,4,0,456,0.016547,4,0.035432,0.035432,2,1776276043919.591,0,0,0,0,300246869,0.0020009999999999997,0.029508999999999997,0,0.264,0,0.059774,0.032126,00ecf126-2ae3-4a8e-a23a-1a010688ad0a,270
IT01V300246868,1776276044253.549,inbound-rtp,CIT01_105_profile-id=0,video,video,300246868,T01,0.005,0,14,0,0,14110,0,4,4,0,4,0,456,0.016547,4,0.035432,0.035432,2,1776276043919.591,0,0,0,0,300246869,0.0020009999999999997,0.029508999999999997,0,0.264,0,0.059774,0.032126,00ecf126-2ae3-4a8e-a23a-1a010688ad0a,270
IT01V300246868,1776276044253.549,inbound-rtp,CIT01_105_profile-id=0,video,video,300246868,T01,0.005,0,14,0,0,14110,0,4,4,0,4,0,456,0.016547,4,0.035432,0.035432,2,1776276043919.591,0,0,0,0,300246869,0.0020009999999999997,0.029508999999999997,0,0.264,0,0.059774,0.032126,00ecf126-2ae3-4a8e-a23a-1a010688ad0a,270
IT01V300246868,1776276044453.495,inbound-rtp,CIT01_105_profile-id=0,video,video,300246868,T01,0.005,0,16,0,0,16247,0,5,5,0,5,0,520,0.016613,5,0.035432,0.035432,2,1776276044316.605,0,0,0,0,300246869,0.002032,0.031726,0,0.66,0,0.062131,0.188942,00ecf126-2ae3-4a8e-a23a-1a010688ad0a,270
IT01V300246868,1776276044453.495,inbound-rtp,CIT01_105_profile-id=0,video,video,300246868,T01,0.005,0,16,0,0,16247,0,5,5,0,5,0,520,0.016613,5,0.035432,0.035432,2,1776276044316.605,0,0,0,0,300246869,0.002032,0.031726,0,0.66,0,0.062131,0.188942,00ecf126-2ae3-4a8e-a23a-1a010688ad0a,270
IT01V300246868,1776276044653.549,inbound-rtp,CIT01_105_profile-id=0,video,video,300246868,T01,0.006,0,52,0,0,52242,0,7,9,0,10,0,1680,0.021227,10,0.055188999999999995,0.055188999999999995,3,1776276044651.443,0,0,0,0,300246869,0.0036209999999999997,0.058318999999999996,0,0.924,0,0.092611,0.220166,00ecf126-2ae3-4a8e-a23a-1a010688ad0a,540
IT01V300246868,1776276044653.549,inbound-rtp,CIT01_105_profile-id=0,video,video,300246868,T01,0.006,0,52,0,0,52242,0,7,9,0,10,0,1680,0.021227,10,0.055188999999999995,0.055188999999999995,3,1776276044651.443,0,0,0,0,300246869,0.0036209999999999997,0.058318999999999996,0,0.924,0,0.092611,0.220166,00ecf126-2ae3-4a8e-a23a-1a010688ad0a,540
IT01V300246868,1776276044853.591,inbound-rtp,CIT01_105_profile-id=0,video,video,300246868,T01,0.008,0,62,0,0,61219,0,10,12,0,12,0,2000,0.028655,12,0.073867,0.073867,3,1776276044840.221,0,0,0,0,300246869,0.004836,0.09401999999999999,0,1.154,0,0.137265,0.238458,00ecf126-2ae3-4a8e-a23a-1a010688ad0a,540
IT01V300246868,1776276044853.591,inbound-rtp,CIT01_105_profile-id=0,video,video,300246868,T01,0.008,0,62,0,0,61219,0,10,12,0,12,0,2000,0.028655,12,0.073867,0.073867,3,1776276044840.221,0,0,0,0,300246869,0.004836,0.09401999999999999,0,1.154,0,0.137265,0.238458,00ecf126-2ae3-4a8e-a23a-1a010688ad0a,540
IT01V300246868,1776276045053.602,inbound-rtp,CIT01_105_profile-id=0,video,video,300246868,T01,0.01,0,70,0,0,68597,0,11,14,1,14,0,2256,0.032117,14,0.094105,0.094105,3,1776276044987.644,0,0,0,0,300246869,0.006043,0.111651,0,1.338,0,0.15853599999999998,0.258586,00ecf126-2ae3-4a8e-a23a-1a010688ad0a,540
IT01V300246868,1776276045053.602,inbound-rtp,CIT01_105_profile-id=0,video,video,300246868,T01,0.01,0,70,0,0,68597,0,11,14,1,14,0,2256,0.032117,14,0.094105,0.094105,3,1776276044987.644,0,0,0,0,300246869,0.006043,0.111651,0,1.338,0,0.15853599999999998,0.258586,00ecf126-2ae3-4a8e-a23a-1a010688ad0a,540
IT01V300246868,1776276045253.582,inbound-rtp,CIT01_105_profile-id=0,video,video,300246868,T01,0.009,0,90,0,0,87636,0,13,17,1,17,0,2896,0.042524,17,0.130612,0.130612,3,1776276045184.575,0,0,0,0,300246869,0.006101,0.144832,0,1.54,0,0.202391,0.27224,00ecf126-2ae3-4a8e-a23a-1a010688ad0a,540
IT01V300246868,1776276045253.582,inbound-rtp,CIT01_105_profile-id=0,video,video,300246868,T01,0.009,0,90,0,0,87636,0,13,17,1,17,0,2896,0.042524,17,0.130612,0.130612,3,1776276045184.575,0,0,0,0,300246869,0.006101,0.144832,0,1.54,0,0.202391,0.27224,00ecf126-2ae3-4a8e-a23a-1a010688ad0a,540
IT01V300246868,1776276045453.606,inbound-rtp,CIT01_105_profile-id=0,video,video,300246868,T01,0.008,0,104,0,0,98382,0,14,20,1,20,0,3344,0.054199,20,0.170132,0.170132,3,1776276045451.719,0,0,0,0,300246869,0.006131999999999999,0.16816799999999998,0,1.736,0,0.237785,0.28519799999999995,00ecf126-2ae3-4a8e-a23a-1a010688ad0a,540
IT01V300246868,1776276045453.606,inbound-rtp,CIT01_105_profile-id=0,video,video,300246868,T01,0.008,0,104,0,0,98382,0,14,20,1,20,0,3344,0.054199,20,0.170132,0.170132,3,1776276045451.719,0,0,0,0,300246869,0.006131999999999999,0.16816799999999998,0,1.736,0,0.237785,0.28519799999999995,00ecf126-2ae3-4a8e-a23a-1a010688ad0a,540
IT01V300246868,1776276045653.583,inbound-rtp,CIT01_105_profile-id=0,video,video,300246868,T01,0.008,0,127,0,0,123647,0,16,23,1,23,0,4080,0.08836999999999999,23,0.207117,0.207117,3,1776276045577.909,0,0,0,0,300246869,0.006195,0.2041,0,1.948,0,0.308262,0.30029199999999995,00ecf126-2ae3-4a8e-a23a-1a010688ad0a,540
IT01V300246868,1776276045653.583,inbound-rtp,CIT01_105_profile-id=0,video,video,300246868,T01,0.008,0,127,0,0,123647,0,16,23,1,23,0,4080,0.08836999999999999,23,0.207117,0.207117,3,1776276045577.909,0,0,0,0,300246869,0.006195,0.2041,0,1.948,0,0.308262,0.30029199999999995,00ecf126-2ae3-4a8e-a23a-1a010688ad0a,540
IT01V300246868,1776276045853.584,inbound-rtp,CIT01_105_profile-id=0,video,video,300246868,T01,0.009,0,146,0,0,141256,0,17,26,1,27,0,4688,0.104449,26,0.240363,0.240363,3,1776276045844.3801,0,0,0,0,300246869,0.006225,0.228271,0,2.143,0,0.348854,0.3129989999999999,00ecf126-2ae3-4a8e-a23a-1a010688ad0a,540
IT01V300246868,1776276045853.584,inbound-rtp,CIT01_105_profile-id=0,video,video,300246868,T01,0.009,0,146,0,0,141256,0,17,26,1,27,0,4688,0.104449,26,0.240363,0.240363,3,1776276045844.3801,0,0,0,0,300246869,0.006225,0.228271,0,2.143,0,0.348854,0.3129989999999999,00ecf126-2ae3-4a8e-a23a-1a010688ad0a,540
IT01V300246868,1776276046053.573,inbound-rtp,CIT01_105_profile-id=0,video,video,300246868,T01,0.008,0,163,0,0,158490,0,19,29,1,29,0,5232,0.132164,29,0.273577,0.273577,3,1776276045986.466,0,0,0,0,300246869,0.006284,0.262662,0,2.342,0,0.41123,0.32625999999999994,00ecf126-2ae3-4a8e-a23a-1a010688ad0a,540
IT01V300246868,1776276046053.573,inbound-rtp,CIT01_105_profile-id=0,video,video,300246868,T01,0.008,0,163,0,0,158490,0,19,29,1,29,0,5232,0.132164,29,0.273577,0.273577,3,1776276045986.466,0,0,0,0,300246869,0.006284,0.262662,0,2.342,0,0.41123,0.32625999999999994,00ecf126-2ae3-4a8e-a23a-1a010688ad0a,540
IT01V300246868,1776276046253.535,inbound-rtp,CIT01_105_profile-id=0,video,video,300246868,T01,0.008,0,175,0,0,168980,0,20,32,1,32,0,5616,0.147747,32,0.30732499999999996,0.30732499999999996,3,1776276046251.83,0,0,0,0,300246869,0.006313,0.285303,0,2.535,0,0.449745,0.33868499999999996,00ecf126-2ae3-4a8e-a23a-1a010688ad0a,540
IT01V300246868,1776276046253.535,inbound-rtp,CIT01_105_profile-id=0,video,video,300246868,T01,0.008,0,175,0,0,168980,0,20,32,1,32,0,5616,0.147747,32,0.30732499999999996,0.30732499999999996,3,1776276046251.83,0,0,0,0,300246869,0.006313,0.285303,0,2.535,0,0.449745,0.33868499999999996,00ecf126-2ae3-4a8e-a23a-1a010688ad0a,540
IT01V300246868,1776276046453.497,inbound-rtp,CIT01_105_profile-id=0,video,video,300246868,T01,0.008,0,206,0,0,200694,0,22,35,1,36,0,6608,0.178424,36,0.352114,0.352114,3,1776276046442.574,0,0,0,0,300246869,0.0066289999999999995,0.32023999999999997,0,2.747,0,0.5061749999999999,0.353695,00ecf126-2ae3-4a8e-a23a-1a010688ad0a,540
IT01V300246868,1776276046453.497,inbound-rtp,CIT01_105_profile-id=0,video,video,300246868,T01,0.008,0,206,0,0,200694,0,22,35,1,36,0,6608,0.178424,36,0.352114,0.352114,3,1776276046442.574,0,0,0,0,300246869,0.0066289999999999995,0.32023999999999997,0,2.747,0,0.5061749999999999,0.353695,00ecf126-2ae3-4a8e-a23a-1a010688ad0a,540
IT01V300246868,1776276046653.527,inbound-rtp,CIT01_105_profile-id=0,video,video,300246868,T01,0.008,0,213,0,0,206029,0,23,38,1,38,0,6832,0.182797,38,0.374621,0.374621,3,1776276046574.884,0,0,0,0,300246869,0.006754,0.34052299999999996,0,2.922,0,0.540733,0.364146,00ecf126-2ae3-4a8e-a23a-1a010688ad0a,540
IT01V300246868,1776276046653.527,inbound-rtp,CIT01_105_profile-id=0,video,video,300246868,T01,0.008,0,213,0,0,206029,0,23,38,1,38,0,6832,0.182797,38,0.374621,0.374621,3,1776276046574.884,0,0,0,0,300246869,0.006754,0.34052299999999996,0,2.922,0,0.540733,0.364146,00ecf126-2ae3-4a8e-a23a-1a010688ad0a,540
