

id,timestamp,type,kind,mediaType,ssrc,transportId,jitter,packetsLost,packetsReceived,packetsReceivedWithCe,packetsReceivedWithEct1,bytesReceived,firCount,framesAssembledFromMultiplePackets,framesDecoded,framesDropped,framesReceived,freezeCount,headerBytesReceived,jitterBufferDelay,jitterBufferEmittedCount,jitterBufferMinimumDelay,jitterBufferTargetDelay,keyFramesDecoded,lastPacketReceivedTimestamp,mid,nackCount,pauseCount,pliCount,rtxSsrc,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalPausesDuration,totalProcessingDelay,totalSquaredInterFrameDelay,trackIdentifier,frameHeight
IT01V614117831,1776279722173.321,inbound-rtp,video,video,614117831,T01,0,0,1,0,0,1065,0,0,0,0,0,0,32,0,0,0,0,0,1776279722172.939,0,0,0,0,614117832,0,0,0,0,0,0,0,d5eecab0-bb34-4eed-9ee3-e4d0551ff4f8,1
IT01V614117831,1776279722173.321,inbound-rtp,video,video,614117831,T01,0,0,1,0,0,1065,0,0,0,0,0,0,32,0,0,0,0,0,1776279722172.939,0,0,0,0,614117832,0,0,0,0,0,0,0,d5eecab0-bb34-4eed-9ee3-e4d0551ff4f8,1
IT01V614117831,1776279722373.517,inbound-rtp,video,video,614117831,T01,0,0,8,0,0,8525,0,1,1,0,1,0,260,0.057394,1,0.011124,0.011124,1,1776279722230.362,0,0,0,0,614117832,0.057337,0.019788,0,0,0,0.090803,0,d5eecab0-bb34-4eed-9ee3-e4d0551ff4f8,270
IT01V614117831,1776279722373.517,inbound-rtp,video,video,614117831,T01,0,0,8,0,0,8525,0,1,1,0,1,0,260,0.057394,1,0.011124,0.011124,1,1776279722230.362,0,0,0,0,614117832,0.057337,0.019788,0,0,0,0.090803,0,d5eecab0-bb34-4eed-9ee3-e4d0551ff4f8,270
IT01V614117831,1776279722573.484,inbound-rtp,video,video,614117831,T01,0.006,0,12,0,0,11621,0,3,3,0,3,0,388,0.150799,3,0.068231,0.068231,1,1776279722512.4001,0,0,0,0,614117832,0.10119099999999999,0.026566,0,0.299,0,0.19123199999999999,0.051313,d5eecab0-bb34-4eed-9ee3-e4d0551ff4f8,270
IT01V614117831,1776279722573.484,inbound-rtp,video,video,614117831,T01,0.006,0,12,0,0,11621,0,3,3,0,3,0,388,0.150799,3,0.068231,0.068231,1,1776279722512.4001,0,0,0,0,614117832,0.10119099999999999,0.026566,0,0.299,0,0.19123199999999999,0.051313,d5eecab0-bb34-4eed-9ee3-e4d0551ff4f8,270
IT01V614117831,1776279722773.526,inbound-rtp,video,video,614117831,T01,0.011,0,16,0,0,14734,0,5,5,0,5,0,516,0.227963,5,0.16499999999999998,0.16499999999999998,1,1776279722681.165,0,0,0,0,614117832,0.10124899999999999,0.031465,0,0.455,0,0.273522,0.063993,d5eecab0-bb34-4eed-9ee3-e4d0551ff4f8,270
IT01V614117831,1776279722773.526,inbound-rtp,video,video,614117831,T01,0.011,0,16,0,0,14734,0,5,5,0,5,0,516,0.227963,5,0.16499999999999998,0.16499999999999998,1,1776279722681.165,0,0,0,0,614117832,0.10124899999999999,0.031465,0,0.455,0,0.273522,0.063993,d5eecab0-bb34-4eed-9ee3-e4d0551ff4f8,270
IT01V614117831,1776279722973.507,inbound-rtp,video,video,614117831,T01,0.011,0,20,0,0,18260,0,7,7,0,7,0,644,0.249135,7,0.27113699999999996,0.27113699999999996,1,1776279722940.621,0,0,0,0,614117832,0.10130199999999999,0.036220999999999996,0,0.679,0,0.299687,0.089099,d5eecab0-bb34-4eed-9ee3-e4d0551ff4f8,270
IT01V614117831,1776279722973.507,inbound-rtp,video,video,614117831,T01,0.011,0,20,0,0,18260,0,7,7,0,7,0,644,0.249135,7,0.27113699999999996,0.27113699999999996,1,1776279722940.621,0,0,0,0,614117832,0.10130199999999999,0.036220999999999996,0,0.679,0,0.299687,0.089099,d5eecab0-bb34-4eed-9ee3-e4d0551ff4f8,270
