

id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,jitter,packetsLost,packetsReceived,packetsReceivedWithCe,packetsReceivedWithEct1,bytesReceived,firCount,frameHeight,frameWidth,framesAssembledFromMultiplePackets,framesDecoded,framesDropped,framesReceived,freezeCount,headerBytesReceived,jitterBufferDelay,jitterBufferEmittedCount,jitterBufferMinimumDelay,jitterBufferTargetDelay,keyFramesDecoded,lastPacketReceivedTimestamp,mid,nackCount,pauseCount,pliCount,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalPausesDuration,totalProcessingDelay,totalSquaredInterFrameDelay,trackIdentifier
IT01V632637042,1776271561864.439,inbound-rtp,CIT01_105_profile-id=0,video,video,632637042,T01,0,0,6,0,0,5998,0,270,480,1,1,0,1,0,196,0.044675,1,0.011085,0.011085,1,1776271561732.586,0,0,0,0,0.044573999999999996,0.012369,0,0,0,0.070427,0,86b74747-d15d-4995-bf29-d6f038d07340
IT01V632637042,1776271561864.439,inbound-rtp,CIT01_105_profile-id=0,video,video,632637042,T01,0,0,6,0,0,5998,0,270,480,1,1,0,1,0,196,0.044675,1,0.011085,0.011085,1,1776271561732.586,0,0,0,0,0.044573999999999996,0.012369,0,0,0,0.070427,0,86b74747-d15d-4995-bf29-d6f038d07340
IT01V632637042,1776271562064.357,inbound-rtp,CIT01_105_profile-id=0,video,video,632637042,T01,0.007,0,10,0,0,9733,0,270,480,2,2,0,3,0,324,0.099202,2,0.022168999999999998,0.022168999999999998,1,1776271562063.235,0,0,0,0,0.088415,0.015567999999999999,0,0.228,0,0.128271,0.051984,86b74747-d15d-4995-bf29-d6f038d07340
IT01V632637042,1776271562064.357,inbound-rtp,CIT01_105_profile-id=0,video,video,632637042,T01,0.007,0,10,0,0,9733,0,270,480,2,2,0,3,0,324,0.099202,2,0.022168999999999998,0.022168999999999998,1,1776271562063.235,0,0,0,0,0.088415,0.015567999999999999,0,0.228,0,0.128271,0.051984,86b74747-d15d-4995-bf29-d6f038d07340
IT01V632637042,1776271562264.406,inbound-rtp,CIT01_105_profile-id=0,video,video,632637042,T01,0.015,0,14,0,0,12583,0,270,480,4,4,0,5,0,452,0.215223,4,0.090695,0.090695,1,1776271562259.335,0,0,0,0,0.174155,0.021054,0,0.43,0,0.250017,0.07251400000000001,86b74747-d15d-4995-bf29-d6f038d07340
IT01V632637042,1776271562264.406,inbound-rtp,CIT01_105_profile-id=0,video,video,632637042,T01,0.015,0,14,0,0,12583,0,270,480,4,4,0,5,0,452,0.215223,4,0.090695,0.090695,1,1776271562259.335,0,0,0,0,0.174155,0.021054,0,0.43,0,0.250017,0.07251400000000001,86b74747-d15d-4995-bf29-d6f038d07340
IT01V632637042,1776271562464.372,inbound-rtp,CIT01_105_profile-id=0,video,video,632637042,T01,0.014,0,16,0,0,13870,0,270,480,6,6,0,6,0,516,0.263491,6,0.211809,0.211809,1,1776271562391.533,0,0,0,0,0.17421499999999998,0.025862999999999997,0,0.649,0,0.303282,0.09649500000000001,86b74747-d15d-4995-bf29-d6f038d07340
IT01V632637042,1776271562464.372,inbound-rtp,CIT01_105_profile-id=0,video,video,632637042,T01,0.014,0,16,0,0,13870,0,270,480,6,6,0,6,0,516,0.263491,6,0.211809,0.211809,1,1776271562391.533,0,0,0,0,0.17421499999999998,0.025862999999999997,0,0.649,0,0.303282,0.09649500000000001,86b74747-d15d-4995-bf29-d6f038d07340
IT01V632637042,1776271562664.356,inbound-rtp,CIT01_105_profile-id=0,video,video,632637042,T01,0.014,0,18,0,0,15726,0,270,480,7,7,0,7,0,580,0.263557,7,0.265046,0.265046,1,1776271562530.031,0,0,0,0,0.17424499999999998,0.028378,0,0.775,0,0.305982,0.11237100000000001,86b74747-d15d-4995-bf29-d6f038d07340
IT01V632637042,1776271562664.356,inbound-rtp,CIT01_105_profile-id=0,video,video,632637042,T01,0.014,0,18,0,0,15726,0,270,480,7,7,0,7,0,580,0.263557,7,0.265046,0.265046,1,1776271562530.031,0,0,0,0,0.17424499999999998,0.028378,0,0.775,0,0.305982,0.11237100000000001,86b74747-d15d-4995-bf29-d6f038d07340
IT01V632637042,1776271562864.389,inbound-rtp,CIT01_105_profile-id=0,video,video,632637042,T01,0.01,0,27,0,0,22686,0,270,480,9,13,0,14,0,868,0.278873,13,0.521712,0.521712,1,1776271562863.4731,0,0,0,0,0.17432899999999998,0.04294,0,1.077,0,0.336546,0.136599,86b74747-d15d-4995-bf29-d6f038d07340
IT01V632637042,1776271562864.389,inbound-rtp,CIT01_105_profile-id=0,video,video,632637042,T01,0.01,0,27,0,0,22686,0,270,480,9,13,0,14,0,868,0.278873,13,0.521712,0.521712,1,1776271562863.4731,0,0,0,0,0.17432899999999998,0.04294,0,1.077,0,0.336546,0.136599,86b74747-d15d-4995-bf29-d6f038d07340
IT01V632637042,1776271563064.415,inbound-rtp,CIT01_105_profile-id=0,video,video,632637042,T01,0.008,0,35,0,0,28076,0,270,480,10,19,0,20,0,1124,0.32409299999999996,20,0.7035239999999999,0.7035239999999999,1,1776271563064.582,0,0,0,0,0.17435799999999999,0.057031,0,1.28,0,0.39650199999999997,0.14352999999999996,86b74747-d15d-4995-bf29-d6f038d07340
IT01V632637042,1776271563064.415,inbound-rtp,CIT01_105_profile-id=0,video,video,632637042,T01,0.008,0,35,0,0,28076,0,270,480,10,19,0,20,0,1124,0.32409299999999996,20,0.7035239999999999,0.7035239999999999,1,1776271563064.582,0,0,0,0,0.17435799999999999,0.057031,0,1.28,0,0.39650199999999997,0.14352999999999996,86b74747-d15d-4995-bf29-d6f038d07340
IT01V632637042,1776271563264.334,inbound-rtp,CIT01_105_profile-id=0,video,video,632637042,T01,0.007,0,42,0,0,32255,0,270,480,12,25,0,26,0,1348,0.32440199999999997,26,0.8032309999999999,0.8032309999999999,1,1776271563263.79,0,0,0,0,0.174424,0.070496,0,1.469,0,0.41109199999999996,0.14964299999999997,86b74747-d15d-4995-bf29-d6f038d07340
IT01V632637042,1776271563264.334,inbound-rtp,CIT01_105_profile-id=0,video,video,632637042,T01,0.007,0,42,0,0,32255,0,270,480,12,25,0,26,0,1348,0.32440199999999997,26,0.8032309999999999,0.8032309999999999,1,1776271563263.79,0,0,0,0,0.174424,0.070496,0,1.469,0,0.41109199999999996,0.14964299999999997,86b74747-d15d-4995-bf29-d6f038d07340
IT01V632637042,1776271563464.372,inbound-rtp,CIT01_105_profile-id=0,video,video,632637042,T01,0.006,0,47,0,0,36061,0,270,480,12,31,0,31,0,1508,0.324607,31,0.871632,0.871632,1,1776271563425.6191,0,0,0,0,0.174424,0.083702,0,1.67,0,0.425294,0.15655399999999997,86b74747-d15d-4995-bf29-d6f038d07340
IT01V632637042,1776271563464.372,inbound-rtp,CIT01_105_profile-id=0,video,video,632637042,T01,0.006,0,47,0,0,36061,0,270,480,12,31,0,31,0,1508,0.324607,31,0.871632,0.871632,1,1776271563425.6191,0,0,0,0,0.174424,0.083702,0,1.67,0,0.425294,0.15655399999999997,86b74747-d15d-4995-bf29-d6f038d07340
IT01V632637042,1776271563664.36,inbound-rtp,CIT01_105_profile-id=0,video,video,632637042,T01,0.005,0,54,0,0,40804,0,270,480,13,37,0,37,0,1732,0.32489799999999996,37,0.9567439999999999,0.9567439999999999,1,1776271563628.544,0,0,0,0,0.174457,0.094874,0,1.872,0,0.437586,0.163486,86b74747-d15d-4995-bf29-d6f038d07340
IT01V632637042,1776271563664.36,inbound-rtp,CIT01_105_profile-id=0,video,video,632637042,T01,0.005,0,54,0,0,40804,0,270,480,13,37,0,37,0,1732,0.32489799999999996,37,0.9567439999999999,0.9567439999999999,1,1776271563628.544,0,0,0,0,0.174457,0.094874,0,1.872,0,0.437586,0.163486,86b74747-d15d-4995-bf29-d6f038d07340
IT01V632637042,1776271563864.367,inbound-rtp,CIT01_105_profile-id=0,video,video,632637042,T01,0.004,0,61,0,0,46811,0,270,480,14,43,0,43,0,1956,0.32517399999999996,43,1.044683,1.044683,1,1776271563831.665,0,0,0,0,0.174487,0.10593899999999999,0,2.076,0,0.449613,0.17046199999999997,86b74747-d15d-4995-bf29-d6f038d07340
IT01V632637042,1776271563864.367,inbound-rtp,CIT01_105_profile-id=0,video,video,632637042,T01,0.004,0,61,0,0,46811,0,270,480,14,43,0,43,0,1956,0.32517399999999996,43,1.044683,1.044683,1,1776271563831.665,0,0,0,0,0.174487,0.10593899999999999,0,2.076,0,0.449613,0.17046199999999997,86b74747-d15d-4995-bf29-d6f038d07340
IT01V632637042,1776271564064.435,inbound-rtp,CIT01_105_profile-id=0,video,video,632637042,T01,0.005,0,69,0,0,53106,0,270,480,15,50,0,50,0,2212,0.325484,50,1.15289,1.15289,1,1776271564061.53,0,0,0,0,0.174516,0.117933,0,2.305,0,0.46279,0.17836699999999997,86b74747-d15d-4995-bf29-d6f038d07340
IT01V632637042,1776271564064.435,inbound-rtp,CIT01_105_profile-id=0,video,video,632637042,T01,0.005,0,69,0,0,53106,0,270,480,15,50,0,50,0,2212,0.325484,50,1.15289,1.15289,1,1776271564061.53,0,0,0,0,0.174516,0.117933,0,2.305,0,0.46279,0.17836699999999997,86b74747-d15d-4995-bf29-d6f038d07340
IT01V632637042,1776271564264.266,inbound-rtp,CIT01_105_profile-id=0,video,video,632637042,T01,0.004,0,77,0,0,58977,0,270,480,16,55,0,56,0,2468,0.339291,56,1.2496159999999998,1.2496159999999998,1,1776271564254.05,0,0,0,0,0.174765,0.127044,0,2.476,0,0.476933,0.18427799999999997,86b74747-d15d-4995-bf29-d6f038d07340
IT01V632637042,1776271564264.266,inbound-rtp,CIT01_105_profile-id=0,video,video,632637042,T01,0.004,0,77,0,0,58977,0,270,480,16,55,0,56,0,2468,0.339291,56,1.2496159999999998,1.2496159999999998,1,1776271564254.05,0,0,0,0,0.174765,0.127044,0,2.476,0,0.476933,0.18427799999999997,86b74747-d15d-4995-bf29-d6f038d07340
IT01V632637042,1776271564464.314,inbound-rtp,CIT01_105_profile-id=0,video,video,632637042,T01,0.004,0,86,0,0,65323,0,270,480,19,61,0,62,0,2756,0.339684,62,1.346824,1.346824,1,1776271564463.365,0,0,0,0,0.174865,0.138149,0,2.674,0,0.49853,0.19088,86b74747-d15d-4995-bf29-d6f038d07340
IT01V632637042,1776271564464.314,inbound-rtp,CIT01_105_profile-id=0,video,video,632637042,T01,0.004,0,86,0,0,65323,0,270,480,19,61,0,62,0,2756,0.339684,62,1.346824,1.346824,1,1776271564463.365,0,0,0,0,0.174865,0.138149,0,2.674,0,0.49853,0.19088,86b74747-d15d-4995-bf29-d6f038d07340
IT01V632637042,1776271564664.357,inbound-rtp,CIT01_105_profile-id=0,video,video,632637042,T01,0.008,0,94,0,0,70955,0,270,480,21,67,0,68,0,3012,0.35194899999999996,67,1.4342679999999999,1.4342679999999999,1,1776271564662.551,0,0,0,0,0.174923,0.151315,0,2.867,0,0.524756,0.19946099999999997,86b74747-d15d-4995-bf29-d6f038d07340
IT01V632637042,1776271564664.357,inbound-rtp,CIT01_105_profile-id=0,video,video,632637042,T01,0.008,0,94,0,0,70955,0,270,480,21,67,0,68,0,3012,0.35194899999999996,67,1.4342679999999999,1.4342679999999999,1,1776271564662.551,0,0,0,0,0.174923,0.151315,0,2.867,0,0.524756,0.19946099999999997,86b74747-d15d-4995-bf29-d6f038d07340
IT01V632637042,1776271564864.366,inbound-rtp,CIT01_105_profile-id=0,video,video,632637042,T01,0.007,0,100,0,0,75854,0,270,480,22,73,0,73,0,3204,0.37945199999999996,73,1.547521,1.547521,1,1776271564832.691,0,0,0,0,0.174951,0.162333,0,3.077,0,0.56406,0.20701099999999995,86b74747-d15d-4995-bf29-d6f038d07340
IT01V632637042,1776271564864.366,inbound-rtp,CIT01_105_profile-id=0,video,video,632637042,T01,0.007,0,100,0,0,75854,0,270,480,22,73,0,73,0,3204,0.37945199999999996,73,1.547521,1.547521,1,1776271564832.691,0,0,0,0,0.174951,0.162333,0,3.077,0,0.56406,0.20701099999999995,86b74747-d15d-4995-bf29-d6f038d07340
IT01V632637042,1776271565064.291,inbound-rtp,CIT01_105_profile-id=0,video,video,632637042,T01,0.006,0,110,0,0,83781,0,270,480,25,80,0,80,0,3524,0.40642799999999996,80,1.68137,1.68137,1,1776271565058.593,0,0,0,0,0.175042,0.175557,0,3.304,0,0.605096,0.21444599999999994,86b74747-d15d-4995-bf29-d6f038d07340
