

id,timestamp,type,kind,mediaType,ssrc,transportId,jitter,packetsLost,packetsReceived,packetsReceivedWithCe,packetsReceivedWithEct1,bytesReceived,firCount,framesAssembledFromMultiplePackets,framesDecoded,framesDropped,framesReceived,freezeCount,headerBytesReceived,jitterBufferDelay,jitterBufferEmittedCount,jitterBufferMinimumDelay,jitterBufferTargetDelay,keyFramesDecoded,lastPacketReceivedTimestamp,mid,nackCount,pauseCount,pliCount,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalPausesDuration,totalProcessingDelay,totalSquaredInterFrameDelay,trackIdentifier,frameHeight
IT01V916594501,1776280023178.528,inbound-rtp,video,video,916594501,T01,0,0,1,0,0,1000,0,0,0,0,0,0,32,0,0,0,0,0,1776280023174.912,0,0,0,0,0,0,0,0,0,0,0,fdf782c2-c0f1-458e-8ec6-bf9548562e5e,1
IT01V916594501,1776280023178.528,inbound-rtp,video,video,916594501,T01,0,0,1,0,0,1000,0,0,0,0,0,0,32,0,0,0,0,0,1776280023174.912,0,0,0,0,0,0,0,0,0,0,0,fdf782c2-c0f1-458e-8ec6-bf9548562e5e,1
IT01V916594501,1776280023378.842,inbound-rtp,video,video,916594501,T01,0,0,6,0,0,5998,0,1,1,0,1,0,196,0.043386999999999995,1,0.011085,0.011085,1,1776280023218.33,0,0,0,0,0.043331999999999996,0.014957999999999999,0,0,0,0.07158099999999999,0,fdf782c2-c0f1-458e-8ec6-bf9548562e5e,270
IT01V916594501,1776280023378.842,inbound-rtp,video,video,916594501,T01,0,0,6,0,0,5998,0,1,1,0,1,0,196,0.043386999999999995,1,0.011085,0.011085,1,1776280023218.33,0,0,0,0,0.043331999999999996,0.014957999999999999,0,0,0,0.07158099999999999,0,fdf782c2-c0f1-458e-8ec6-bf9548562e5e,270
IT01V916594501,1776280023578.787,inbound-rtp,video,video,916594501,T01,0.006,0,10,0,0,9527,0,3,3,0,3,0,324,0.161715,3,0.061078999999999994,0.061078999999999994,1,1776280023539.334,0,0,0,0,0.11985699999999999,0.021016,0,0.332,0,0.196286,0.06161,fdf782c2-c0f1-458e-8ec6-bf9548562e5e,270
IT01V916594501,1776280023578.787,inbound-rtp,video,video,916594501,T01,0.006,0,10,0,0,9527,0,3,3,0,3,0,324,0.161715,3,0.061078999999999994,0.061078999999999994,1,1776280023539.334,0,0,0,0,0.11985699999999999,0.021016,0,0.332,0,0.196286,0.06161,fdf782c2-c0f1-458e-8ec6-bf9548562e5e,270
IT01V916594501,1776280023778.752,inbound-rtp,video,video,916594501,T01,0.013,0,14,0,0,12804,0,4,4,0,5,0,452,0.219904,4,0.089088,0.089088,1,1776280023720.247,0,0,0,0,0.162178,0.023250999999999997,0,0.441,0,0.25678799999999996,0.073491,fdf782c2-c0f1-458e-8ec6-bf9548562e5e,270
IT01V916594501,1776280023778.752,inbound-rtp,video,video,916594501,T01,0.013,0,14,0,0,12804,0,4,4,0,5,0,452,0.219904,4,0.089088,0.089088,1,1776280023720.247,0,0,0,0,0.162178,0.023250999999999997,0,0.441,0,0.25678799999999996,0.073491,fdf782c2-c0f1-458e-8ec6-bf9548562e5e,270
IT01V916594501,1776280023978.747,inbound-rtp,video,video,916594501,T01,0.014,0,16,0,0,14290,0,6,6,0,6,0,516,0.315951,6,0.232842,0.232842,1,1776280023851.1921,0,0,0,0,0.162234,0.028116,0,0.644,0,0.357943,0.094208,fdf782c2-c0f1-458e-8ec6-bf9548562e5e,270
IT01V916594501,1776280023978.747,inbound-rtp,video,video,916594501,T01,0.014,0,16,0,0,14290,0,6,6,0,6,0,516,0.315951,6,0.232842,0.232842,1,1776280023851.1921,0,0,0,0,0.162234,0.028116,0,0.644,0,0.357943,0.094208,fdf782c2-c0f1-458e-8ec6-bf9548562e5e,270
