id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,bytesSent,packetsSent,active,encodingIndex,firCount,framesEncoded,framesSent,headerBytesSent,hugeFramesSent,keyFramesEncoded,mediaSourceId,mid,nackCount,packetsSentWithEct1,pliCount,qualityLimitationDurations,qualityLimitationReason,qualityLimitationResolutionChanges,retransmittedBytesSent,retransmittedPacketsSent,rtxSsrc,totalEncodeTime,totalEncodedBytesTarget,totalPacketSendDelay
OT01V3952977509,1776276009927.929,outbound-rtp,COT01_98_profile-id=0,video,video,3952977509,T01,0,0,true,0,0,0,0,0,0,0,SV238,0,0,0,0,[object Object],none,0,0,0,929015410,0,0,0
OT01V3952977509,1776276009927.929,outbound-rtp,COT01_98_profile-id=0,video,video,3952977509,T01,0,0,true,0,0,0,0,0,0,0,SV238,0,0,0,0,[object Object],none,0,0,0,929015410,0,0,0
OT01V3952977509,1776276010128.009,outbound-rtp,COT01_98_profile-id=0,video,video,3952977509,T01,8844,12,true,0,0,5,5,1101,1,1,SV238,0,0,0,0,[object Object],bandwidth,0,0,0,929015410,0.182,0,0.240833
OT01V3952977509,1776276010128.009,outbound-rtp,COT01_98_profile-id=0,video,video,3952977509,T01,8844,12,true,0,0,5,5,1101,1,1,SV238,0,0,0,0,[object Object],bandwidth,0,0,0,929015410,0.182,0,0.240833
OT01V3952977509,1776276010327.945,outbound-rtp,COT01_98_profile-id=0,video,video,3952977509,T01,14364,21,true,0,0,12,12,1353,1,1,SV238,0,0,0,0,[object Object],bandwidth,0,0,0,929015410,0.306,0,1.157371
OT01V3952977509,1776276010327.945,outbound-rtp,COT01_98_profile-id=0,video,video,3952977509,T01,14364,21,true,0,0,12,12,1353,1,1,SV238,0,0,0,0,[object Object],bandwidth,0,0,0,929015410,0.306,0,1.157371
OT01V3952977509,1776276010528.05,outbound-rtp,COT01_98_profile-id=0,video,video,3952977509,T01,21428,33,true,0,0,18,18,1673,1,1,SV238,0,0,0,0,[object Object],bandwidth,0,0,0,929015410,0.402,0,1.5829179999999998
OT01V3952977509,1776276010528.05,outbound-rtp,COT01_98_profile-id=0,video,video,3952977509,T01,21428,33,true,0,0,18,18,1673,1,1,SV238,0,0,0,0,[object Object],bandwidth,0,0,0,929015410,0.402,0,1.5829179999999998
OT01V3952977509,1776276010728.027,outbound-rtp,COT01_98_profile-id=0,video,video,3952977509,T01,25319,41,true,0,0,24,24,2120,1,1,SV238,0,0,0,0,[object Object],bandwidth,0,0,0,929015410,0.513,0,1.582925
OT01V3952977509,1776276010728.027,outbound-rtp,COT01_98_profile-id=0,video,video,3952977509,T01,25319,41,true,0,0,24,24,2120,1,1,SV238,0,0,0,0,[object Object],bandwidth,0,0,0,929015410,0.513,0,1.582925
OT01V3952977509,1776276010927.997,outbound-rtp,COT01_98_profile-id=0,video,video,3952977509,T01,31380,56,true,0,0,30,30,4265,1,1,SV238,0,0,0,0,[object Object],bandwidth,0,0,0,929015410,0.63,0,1.582932
OT01V3952977509,1776276010927.997,outbound-rtp,COT01_98_profile-id=0,video,video,3952977509,T01,31380,56,true,0,0,30,30,4265,1,1,SV238,0,0,0,0,[object Object],bandwidth,0,0,0,929015410,0.63,0,1.582932
