

id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,jitter,packetsLost,packetsReceived,packetsReceivedWithCe,packetsReceivedWithEct1,bytesReceived,firCount,frameHeight,frameWidth,framesAssembledFromMultiplePackets,framesDecoded,framesDropped,framesReceived,freezeCount,headerBytesReceived,jitterBufferDelay,jitterBufferEmittedCount,jitterBufferMinimumDelay,jitterBufferTargetDelay,keyFramesDecoded,lastPacketReceivedTimestamp,mid,nackCount,pauseCount,pliCount,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalPausesDuration,totalProcessingDelay,totalSquaredInterFrameDelay,trackIdentifier
IT01V788098120,1776273936517.775,inbound-rtp,CIT01_105_profile-id=0,video,video,788098120,T01,0,0,6,0,0,5928,0,270,480,1,1,0,1,0,196,0.043828,1,0.011084,0.011084,1,1776273936384.749,0,0,0,0,0.043719,0.014561,0,0,0,0.071489,0,a7fcd052-fc4f-44ca-9b35-d8da62cf2fe1
IT01V788098120,1776273936517.775,inbound-rtp,CIT01_105_profile-id=0,video,video,788098120,T01,0,0,6,0,0,5928,0,270,480,1,1,0,1,0,196,0.043828,1,0.011084,0.011084,1,1776273936384.749,0,0,0,0,0.043719,0.014561,0,0,0,0.071489,0,a7fcd052-fc4f-44ca-9b35-d8da62cf2fe1
IT01V788098120,1776273936717.733,inbound-rtp,CIT01_105_profile-id=0,video,video,788098120,T01,0.001,0,8,0,0,7954,0,270,480,2,2,0,2,0,260,0.045096,2,0.022167,0.022167,1,1776273936637.278,0,0,0,0,0.043748999999999996,0.018092,0,0.23,0,0.076398,0.0529,a7fcd052-fc4f-44ca-9b35-d8da62cf2fe1
IT01V788098120,1776273936717.733,inbound-rtp,CIT01_105_profile-id=0,video,video,788098120,T01,0.001,0,8,0,0,7954,0,270,480,2,2,0,2,0,260,0.045096,2,0.022167,0.022167,1,1776273936637.278,0,0,0,0,0.043748999999999996,0.018092,0,0.23,0,0.076398,0.0529,a7fcd052-fc4f-44ca-9b35-d8da62cf2fe1
IT01V788098120,1776273936917.696,inbound-rtp,CIT01_105_profile-id=0,video,video,788098120,T01,0.006,0,12,0,0,11268,0,270,480,4,4,0,4,0,388,0.086683,4,0.110076,0.110076,1,1776273936818.091,0,0,0,0,0.043803999999999996,0.023437,0,0.432,0,0.12357299999999999,0.07343000000000001,a7fcd052-fc4f-44ca-9b35-d8da62cf2fe1
IT01V788098120,1776273936917.696,inbound-rtp,CIT01_105_profile-id=0,video,video,788098120,T01,0.006,0,12,0,0,11268,0,270,480,4,4,0,4,0,388,0.086683,4,0.110076,0.110076,1,1776273936818.091,0,0,0,0,0.043803999999999996,0.023437,0,0.432,0,0.12357299999999999,0.07343000000000001,a7fcd052-fc4f-44ca-9b35-d8da62cf2fe1
IT01V788098120,1776273937117.866,inbound-rtp,CIT01_105_profile-id=0,video,video,788098120,T01,0.006,0,16,0,0,14235,0,270,480,6,6,0,6,0,516,0.115421,6,0.166783,0.166783,1,1776273937097.947,0,0,0,0,0.043865,0.028273999999999997,0,0.698,0,0.157383,0.108936,a7fcd052-fc4f-44ca-9b35-d8da62cf2fe1
IT01V788098120,1776273937117.866,inbound-rtp,CIT01_105_profile-id=0,video,video,788098120,T01,0.006,0,16,0,0,14235,0,270,480,6,6,0,6,0,516,0.115421,6,0.166783,0.166783,1,1776273937097.947,0,0,0,0,0.043865,0.028273999999999997,0,0.698,0,0.157383,0.108936,a7fcd052-fc4f-44ca-9b35-d8da62cf2fe1
IT01V788098120,1776273937317.649,inbound-rtp,CIT01_105_profile-id=0,video,video,788098120,T01,0.007,0,18,0,0,15787,0,270,480,7,7,0,7,0,580,0.11548499999999999,7,0.190153,0.190153,1,1776273937218.4832,0,0,0,0,0.043893999999999996,0.030631,0,0.809,0,0.159877,0.121257,a7fcd052-fc4f-44ca-9b35-d8da62cf2fe1
IT01V788098120,1776273937317.649,inbound-rtp,CIT01_105_profile-id=0,video,video,788098120,T01,0.007,0,18,0,0,15787,0,270,480,7,7,0,7,0,580,0.11548499999999999,7,0.190153,0.190153,1,1776273937218.4832,0,0,0,0,0.043893999999999996,0.030631,0,0.809,0,0.159877,0.121257,a7fcd052-fc4f-44ca-9b35-d8da62cf2fe1
