

id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,jitter,packetsLost,packetsReceived,packetsReceivedWithCe,packetsReceivedWithEct1,bytesReceived,firCount,frameHeight,frameWidth,framesAssembledFromMultiplePackets,framesDecoded,framesDropped,framesReceived,freezeCount,headerBytesReceived,jitterBufferDelay,jitterBufferEmittedCount,jitterBufferMinimumDelay,jitterBufferTargetDelay,keyFramesDecoded,lastPacketReceivedTimestamp,mid,nackCount,pauseCount,pliCount,rtxSsrc,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalPausesDuration,totalProcessingDelay,totalSquaredInterFrameDelay,trackIdentifier
IT01V674219911,1776273568870.715,inbound-rtp,CIT01_105_profile-id=0,video,video,674219911,T01,0,0,5,0,0,5475,0,270,480,1,1,0,1,0,164,0.109855,1,0.011077,0.011077,1,1776273568827.499,0,0,0,0,674219912,0.109746,0.013925,0,0,0,0.133923,0,ce5e59ab-f654-467d-bd9b-b256d3f330f3
IT01V674219911,1776273568870.715,inbound-rtp,CIT01_105_profile-id=0,video,video,674219911,T01,0,0,5,0,0,5475,0,270,480,1,1,0,1,0,164,0.109855,1,0.011077,0.011077,1,1776273568827.499,0,0,0,0,674219912,0.109746,0.013925,0,0,0,0.133923,0,ce5e59ab-f654-467d-bd9b-b256d3f330f3
IT01V674219911,1776273569070.892,inbound-rtp,CIT01_105_profile-id=0,video,video,674219911,T01,0.012,0,9,0,0,9808,0,270,480,3,3,0,3,0,292,0.16927299999999998,3,0.026198,0.026198,1,1776273569040.768,0,0,0,0,674219912,0.156692,0.020281,0,0.196,0,0.19986099999999998,0.025936,ce5e59ab-f654-467d-bd9b-b256d3f330f3
IT01V674219911,1776273569070.892,inbound-rtp,CIT01_105_profile-id=0,video,video,674219911,T01,0.012,0,9,0,0,9808,0,270,480,3,3,0,3,0,292,0.16927299999999998,3,0.026198,0.026198,1,1776273569040.768,0,0,0,0,674219912,0.156692,0.020281,0,0.196,0,0.19986099999999998,0.025936,ce5e59ab-f654-467d-bd9b-b256d3f330f3
IT01V674219911,1776273569270.871,inbound-rtp,CIT01_105_profile-id=0,video,video,674219911,T01,0.025,0,15,0,0,14258,0,270,480,5,5,0,6,0,484,0.270003,5,0.093266,0.093266,1,1776273569269.2031,0,0,0,0,674219912,0.247106,0.025304999999999998,0,0.351,0,0.30583899999999997,0.038033,ce5e59ab-f654-467d-bd9b-b256d3f330f3
IT01V674219911,1776273569270.871,inbound-rtp,CIT01_105_profile-id=0,video,video,674219911,T01,0.025,0,15,0,0,14258,0,270,480,5,5,0,6,0,484,0.270003,5,0.093266,0.093266,1,1776273569269.2031,0,0,0,0,674219912,0.247106,0.025304999999999998,0,0.351,0,0.30583899999999997,0.038033,ce5e59ab-f654-467d-bd9b-b256d3f330f3
IT01V674219911,1776273569470.866,inbound-rtp,CIT01_105_profile-id=0,video,video,674219911,T01,0.023,0,17,0,0,15870,0,270,480,7,7,0,7,0,548,0.27999999999999997,7,0.185979,0.185979,1,1776273569400.697,0,0,0,0,674219912,0.247165,0.029859999999999998,0,0.551,0,0.320536,0.059001,ce5e59ab-f654-467d-bd9b-b256d3f330f3
IT01V674219911,1776273569470.866,inbound-rtp,CIT01_105_profile-id=0,video,video,674219911,T01,0.023,0,17,0,0,15870,0,270,480,7,7,0,7,0,548,0.27999999999999997,7,0.185979,0.185979,1,1776273569400.697,0,0,0,0,674219912,0.247165,0.029859999999999998,0,0.551,0,0.320536,0.059001,ce5e59ab-f654-467d-bd9b-b256d3f330f3
IT01V674219911,1776273569670.846,inbound-rtp,CIT01_105_profile-id=0,video,video,674219911,T01,0.019,0,26,0,0,22424,0,270,480,8,13,0,14,0,836,0.330412,14,0.575794,0.575794,1,1776273569660.59,0,0,0,0,674219912,0.247217,0.044468,0,0.797,0,0.377073,0.071257,ce5e59ab-f654-467d-bd9b-b256d3f330f3
IT01V674219911,1776273569670.846,inbound-rtp,CIT01_105_profile-id=0,video,video,674219911,T01,0.019,0,26,0,0,22424,0,270,480,8,13,0,14,0,836,0.330412,14,0.575794,0.575794,1,1776273569660.59,0,0,0,0,674219912,0.247217,0.044468,0,0.797,0,0.377073,0.071257,ce5e59ab-f654-467d-bd9b-b256d3f330f3
