id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,bytesSent,packetsSent,active,encodingIndex,firCount,framesEncoded,framesSent,headerBytesSent,hugeFramesSent,keyFramesEncoded,mediaSourceId,mid,nackCount,packetsSentWithEct1,pliCount,qualityLimitationDurations,qualityLimitationReason,qualityLimitationResolutionChanges,retransmittedBytesSent,retransmittedPacketsSent,rid,rtxSsrc,totalEncodeTime,totalEncodedBytesTarget,totalPacketSendDelay
OT01V1162021004,1776275809214.311,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,1162021004,T01,0,0,true,1,0,0,0,0,0,0,SV232,0,0,0,0,[object Object],none,0,0,0,r1,2203409739,0,0,0
OT01V2289210712,1776275809214.311,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,2289210712,T01,0,0,true,0,0,0,0,0,0,0,SV232,0,0,0,0,[object Object],none,0,0,0,r0,4160778078,0,0,0
OT01V2293982929,1776275809214.311,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,2293982929,T01,0,0,true,2,0,0,0,0,0,0,SV232,0,0,0,0,[object Object],none,0,0,0,r2,3254123681,0,0,0
OT01V1162021004,1776275809214.311,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,1162021004,T01,0,0,true,1,0,0,0,0,0,0,SV232,0,0,0,0,[object Object],none,0,0,0,r1,2203409739,0,0,0
OT01V2289210712,1776275809214.311,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,2289210712,T01,0,0,true,0,0,0,0,0,0,0,SV232,0,0,0,0,[object Object],none,0,0,0,r0,4160778078,0,0,0
OT01V2293982929,1776275809214.311,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,2293982929,T01,0,0,true,2,0,0,0,0,0,0,SV232,0,0,0,0,[object Object],none,0,0,0,r2,3254123681,0,0,0
OT01V1162021004,1776275809414.339,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,1162021004,T01,0,0,true,1,0,0,0,0,0,0,SV232,0,0,0,0,[object Object],bandwidth,0,0,0,r1,2203409739,0,0,0
OT01V2289210712,1776275809414.339,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,2289210712,T01,8892,11,true,0,0,4,4,643,1,2,SV232,0,0,0,1,[object Object],bandwidth,0,0,0,r0,4160778078,0.161,0,0.10555099999999999
OT01V2293982929,1776275809414.339,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,2293982929,T01,0,1,true,2,0,0,0,283,0,0,SV232,0,0,0,0,[object Object],bandwidth,0,0,0,r2,3254123681,0,0,0
OT01V1162021004,1776275809414.339,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,1162021004,T01,0,0,true,1,0,0,0,0,0,0,SV232,0,0,0,0,[object Object],bandwidth,0,0,0,r1,2203409739,0,0,0
OT01V2289210712,1776275809414.339,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,2289210712,T01,8892,11,true,0,0,4,4,643,1,2,SV232,0,0,0,1,[object Object],bandwidth,0,0,0,r0,4160778078,0.161,0,0.10555099999999999
OT01V2293982929,1776275809414.339,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,2293982929,T01,0,1,true,2,0,0,0,283,0,0,SV232,0,0,0,0,[object Object],bandwidth,0,0,0,r2,3254123681,0,0,0
OT01V1162021004,1776275809614.575,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,1162021004,T01,0,0,true,1,0,0,0,0,0,0,SV232,0,0,0,0,[object Object],bandwidth,0,0,0,r1,2203409739,0,0,0
OT01V2289210712,1776275809614.575,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,2289210712,T01,13082,16,true,0,0,10,10,831,1,2,SV232,0,0,0,1,[object Object],bandwidth,0,0,0,r0,4160778078,0.316,0,0.804357
OT01V2293982929,1776275809614.575,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,2293982929,T01,0,1,true,2,0,0,0,283,0,0,SV232,0,0,0,0,[object Object],bandwidth,0,0,0,r2,3254123681,0,0,0
OT01V1162021004,1776275809614.575,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,1162021004,T01,0,0,true,1,0,0,0,0,0,0,SV232,0,0,0,0,[object Object],bandwidth,0,0,0,r1,2203409739,0,0,0
OT01V2289210712,1776275809614.575,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,2289210712,T01,13082,16,true,0,0,10,10,831,1,2,SV232,0,0,0,1,[object Object],bandwidth,0,0,0,r0,4160778078,0.316,0,0.804357
OT01V2293982929,1776275809614.575,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,2293982929,T01,0,1,true,2,0,0,0,283,0,0,SV232,0,0,0,0,[object Object],bandwidth,0,0,0,r2,3254123681,0,0,0
OT01V1162021004,1776275809814.562,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,1162021004,T01,0,0,true,1,0,0,0,0,0,0,SV232,0,0,0,0,[object Object],bandwidth,0,0,0,r1,2203409739,0,0,0
OT01V2289210712,1776275809814.562,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,2289210712,T01,20612,27,true,0,0,14,14,1179,2,3,SV232,0,0,0,2,[object Object],bandwidth,0,0,0,r0,4160778078,0.376,0,2.246828
OT01V2293982929,1776275809814.562,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,2293982929,T01,0,1,true,2,0,0,0,283,0,0,SV232,0,0,0,0,[object Object],bandwidth,0,0,0,r2,3254123681,0,0,0
OT01V1162021004,1776275809814.562,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,1162021004,T01,0,0,true,1,0,0,0,0,0,0,SV232,0,0,0,0,[object Object],bandwidth,0,0,0,r1,2203409739,0,0,0
OT01V2289210712,1776275809814.562,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,2289210712,T01,20612,27,true,0,0,14,14,1179,2,3,SV232,0,0,0,2,[object Object],bandwidth,0,0,0,r0,4160778078,0.376,0,2.246828
OT01V2293982929,1776275809814.562,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,2293982929,T01,0,1,true,2,0,0,0,283,0,0,SV232,0,0,0,0,[object Object],bandwidth,0,0,0,r2,3254123681,0,0,0
OT01V1162021004,1776275810014.455,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,1162021004,T01,0,0,true,1,0,0,0,0,0,0,SV232,0,0,0,0,[object Object],bandwidth,0,0,0,r1,2203409739,0,0,0
OT01V2289210712,1776275810014.455,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,2289210712,T01,28658,36,true,0,0,17,17,1455,2,3,SV232,0,0,0,2,[object Object],bandwidth,0,0,0,r0,4160778078,0.428,0,3.145543
OT01V2293982929,1776275810014.455,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,2293982929,T01,0,1,true,2,0,0,0,283,0,0,SV232,0,0,0,0,[object Object],bandwidth,0,0,0,r2,3254123681,0,0,0
OT01V1162021004,1776275810014.455,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,1162021004,T01,0,0,true,1,0,0,0,0,0,0,SV232,0,0,0,0,[object Object],bandwidth,0,0,0,r1,2203409739,0,0,0
