

id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,jitter,packetsLost,packetsReceived,packetsReceivedWithCe,packetsReceivedWithEct1,bytesReceived,firCount,frameHeight,frameWidth,framesAssembledFromMultiplePackets,framesDecoded,framesDropped,framesPerSecond,framesReceived,freezeCount,headerBytesReceived,jitterBufferDelay,jitterBufferEmittedCount,jitterBufferMinimumDelay,jitterBufferTargetDelay,keyFramesDecoded,lastPacketReceivedTimestamp,mid,nackCount,pauseCount,pliCount,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalPausesDuration,totalProcessingDelay,totalSquaredInterFrameDelay,trackIdentifier
IT01V786247530,1776270458306.488,inbound-rtp,CIT01_105_profile-id=0,video,video,786247530,T01,0.005,0,8,0,0,7731,0,270,480,2,2,0,16,2,0,260,0.049421,2,0.022168999999999998,0.022168999999999998,1,1776270458288.35,0,0,0,0,0.043121,0.005611,0,0.114,0,0.057921,0.012996,966fd83a-e324-4e80-a817-d3b241ee1ae5
IT01V786247530,1776270458306.488,inbound-rtp,CIT01_105_profile-id=0,video,video,786247530,T01,0.005,0,8,0,0,7731,0,270,480,2,2,0,16,2,0,260,0.049421,2,0.022168999999999998,0.022168999999999998,1,1776270458288.35,0,0,0,0,0.043121,0.005611,0,0.114,0,0.057921,0.012996,966fd83a-e324-4e80-a817-d3b241ee1ae5
IT01V786247530,1776270458506.502,inbound-rtp,CIT01_105_profile-id=0,video,video,786247530,T01,0.007,0,16,0,0,15978,0,270,480,4,4,0,12,4,0,524,0.049808,4,0.079065,0.079065,3,1776270458423.87,0,0,0,0,0.043469,0.007277,0,0.243,0,0.060011999999999996,0.023429000000000002,966fd83a-e324-4e80-a817-d3b241ee1ae5
IT01V786247530,1776270458506.502,inbound-rtp,CIT01_105_profile-id=0,video,video,786247530,T01,0.007,0,16,0,0,15978,0,270,480,4,4,0,12,4,0,524,0.049808,4,0.079065,0.079065,3,1776270458423.87,0,0,0,0,0.043469,0.007277,0,0.243,0,0.060011999999999996,0.023429000000000002,966fd83a-e324-4e80-a817-d3b241ee1ae5
IT01V786247530,1776270458706.491,inbound-rtp,CIT01_105_profile-id=0,video,video,786247530,T01,0.007,0,18,0,0,18146,0,270,480,4,4,0,8,4,0,588,0.049808,4,0.079065,0.079065,3,1776270458544.47,0,0,0,0,0.043469,0.007277,0,0.243,0,0.060011999999999996,0.023429000000000002,966fd83a-e324-4e80-a817-d3b241ee1ae5
IT01V786247530,1776270458706.491,inbound-rtp,CIT01_105_profile-id=0,video,video,786247530,T01,0.007,0,18,0,0,18146,0,270,480,4,4,0,8,4,0,588,0.049808,4,0.079065,0.079065,3,1776270458544.47,0,0,0,0,0.043469,0.007277,0,0.243,0,0.060011999999999996,0.023429000000000002,966fd83a-e324-4e80-a817-d3b241ee1ae5
IT01V786247530,1776270458906.504,inbound-rtp,CIT01_105_profile-id=0,video,video,786247530,T01,0.007,0,18,0,0,18146,0,270,480,4,4,0,6,4,0,588,0.049808,4,0.079065,0.079065,3,1776270458544.47,0,0,0,0,0.043469,0.007277,0,0.243,0,0.060011999999999996,0.023429000000000002,966fd83a-e324-4e80-a817-d3b241ee1ae5
IT01V786247530,1776270458906.504,inbound-rtp,CIT01_105_profile-id=0,video,video,786247530,T01,0.007,0,18,0,0,18146,0,270,480,4,4,0,6,4,0,588,0.049808,4,0.079065,0.079065,3,1776270458544.47,0,0,0,0,0.043469,0.007277,0,0.243,0,0.060011999999999996,0.023429000000000002,966fd83a-e324-4e80-a817-d3b241ee1ae5
IT01V786247530,1776270459106.508,inbound-rtp,CIT01_105_profile-id=0,video,video,786247530,T01,0.007,0,21,0,0,20734,0,270,480,5,5,1,5,5,0,684,0.049842,5,0.079065,0.079065,3,1776270459079.511,0,0,0,0,0.043488,0.008106,0,0.898,0,0.060892999999999996,0.452454,966fd83a-e324-4e80-a817-d3b241ee1ae5
IT01V786247530,1776270459106.508,inbound-rtp,CIT01_105_profile-id=0,video,video,786247530,T01,0.007,0,21,0,0,20734,0,270,480,5,5,1,5,5,0,684,0.049842,5,0.079065,0.079065,3,1776270459079.511,0,0,0,0,0.043488,0.008106,0,0.898,0,0.060892999999999996,0.452454,966fd83a-e324-4e80-a817-d3b241ee1ae5
IT01V786247530,1776270459306.487,inbound-rtp,CIT01_105_profile-id=0,video,video,786247530,T01,0.01,1,47,0,0,46732,0,540,960,10,10,1,8,10,0,1524,0.076731,10,0.129829,0.129829,5,1776270459287.365,0,1,0,0,0.044899999999999995,0.015044,0,1.113,0,0.09483699999999999,0.466211,966fd83a-e324-4e80-a817-d3b241ee1ae5
