

id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,jitter,packetsLost,packetsReceived,packetsReceivedWithCe,packetsReceivedWithEct1,bytesReceived,firCount,frameHeight,frameWidth,framesAssembledFromMultiplePackets,framesDecoded,framesDropped,framesReceived,freezeCount,headerBytesReceived,jitterBufferDelay,jitterBufferEmittedCount,jitterBufferMinimumDelay,jitterBufferTargetDelay,keyFramesDecoded,lastPacketReceivedTimestamp,mid,nackCount,pauseCount,pliCount,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalPausesDuration,totalProcessingDelay,totalSquaredInterFrameDelay,trackIdentifier
IT01V599761903,1776273869617.947,inbound-rtp,CIT01_105_profile-id=0,video,video,599761903,T01,0,0,6,0,0,5998,0,270,480,1,1,0,1,0,196,0.043547999999999996,1,0.011085,0.011085,1,1776273869461.878,0,0,0,0,0.043526999999999996,0.005134,0,0,0,0.051455999999999995,0,a8cbbcf4-244e-4d0b-8fda-8e97c68fae69
IT01V599761903,1776273869617.947,inbound-rtp,CIT01_105_profile-id=0,video,video,599761903,T01,0,0,6,0,0,5998,0,270,480,1,1,0,1,0,196,0.043547999999999996,1,0.011085,0.011085,1,1776273869461.878,0,0,0,0,0.043526999999999996,0.005134,0,0,0,0.051455999999999995,0,a8cbbcf4-244e-4d0b-8fda-8e97c68fae69
IT01V599761903,1776273869817.827,inbound-rtp,CIT01_105_profile-id=0,video,video,599761903,T01,0.006,0,10,0,0,9525,0,270,480,3,3,0,3,0,324,0.149538,3,0.067581,0.067581,1,1776273869754.7651,0,0,0,0,0.095023,0.012123,0,0.328,0,0.164674,0.06893,a8cbbcf4-244e-4d0b-8fda-8e97c68fae69
IT01V599761903,1776273869817.827,inbound-rtp,CIT01_105_profile-id=0,video,video,599761903,T01,0.006,0,10,0,0,9525,0,270,480,3,3,0,3,0,324,0.149538,3,0.067581,0.067581,1,1776273869754.7651,0,0,0,0,0.095023,0.012123,0,0.328,0,0.164674,0.06893,a8cbbcf4-244e-4d0b-8fda-8e97c68fae69
IT01V599761903,1776273870017.803,inbound-rtp,CIT01_105_profile-id=0,video,video,599761903,T01,0.011,0,14,0,0,12800,0,270,480,5,5,0,5,0,452,0.24942199999999998,5,0.132899,0.132899,1,1776273869976.959,0,0,0,0,0.14313099999999998,0.016959,0,0.53,0,0.26964,0.08946000000000001,a8cbbcf4-244e-4d0b-8fda-8e97c68fae69
IT01V599761903,1776273870017.803,inbound-rtp,CIT01_105_profile-id=0,video,video,599761903,T01,0.011,0,14,0,0,12800,0,270,480,5,5,0,5,0,452,0.24942199999999998,5,0.132899,0.132899,1,1776273869976.959,0,0,0,0,0.14313099999999998,0.016959,0,0.53,0,0.26964,0.08946000000000001,a8cbbcf4-244e-4d0b-8fda-8e97c68fae69
IT01V599761903,1776273870217.805,inbound-rtp,CIT01_105_profile-id=0,video,video,599761903,T01,0.013,0,16,0,0,14077,0,270,480,6,6,0,6,0,516,0.28040699999999996,6,0.16977799999999998,0.16977799999999998,1,1776273870091.87,0,0,0,0,0.14315899999999998,0.019330999999999997,0,0.655,0,0.30314399999999997,0.10508500000000001,a8cbbcf4-244e-4d0b-8fda-8e97c68fae69
IT01V599761903,1776273870217.805,inbound-rtp,CIT01_105_profile-id=0,video,video,599761903,T01,0.013,0,16,0,0,14077,0,270,480,6,6,0,6,0,516,0.28040699999999996,6,0.16977799999999998,0.16977799999999998,1,1776273870091.87,0,0,0,0,0.14315899999999998,0.019330999999999997,0,0.655,0,0.30314399999999997,0.10508500000000001,a8cbbcf4-244e-4d0b-8fda-8e97c68fae69
IT01V599761903,1776273870417.662,inbound-rtp,CIT01_105_profile-id=0,video,video,599761903,T01,0.012,0,20,0,0,17595,0,270,480,8,8,0,8,0,644,0.294037,8,0.238192,0.238192,1,1776273870352.163,0,0,0,0,0.143206,0.022354,0,0.888,0,0.319936,0.13231400000000001,a8cbbcf4-244e-4d0b-8fda-8e97c68fae69
IT01V599761903,1776273870417.662,inbound-rtp,CIT01_105_profile-id=0,video,video,599761903,T01,0.012,0,20,0,0,17595,0,270,480,8,8,0,8,0,644,0.294037,8,0.238192,0.238192,1,1776273870352.163,0,0,0,0,0.143206,0.022354,0,0.888,0,0.319936,0.13231400000000001,a8cbbcf4-244e-4d0b-8fda-8e97c68fae69
