id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,bytesSent,packetsSent,active,encodingIndex,firCount,framesEncoded,framesSent,headerBytesSent,hugeFramesSent,keyFramesEncoded,mediaSourceId,mid,nackCount,packetsSentWithEct1,pliCount,qualityLimitationDurations,qualityLimitationReason,qualityLimitationResolutionChanges,retransmittedBytesSent,retransmittedPacketsSent,rtxSsrc,totalEncodeTime,totalEncodedBytesTarget,totalPacketSendDelay
OT01V2316190513,1776273769019.5,outbound-rtp,COT01_98_profile-id=0,video,video,2316190513,T01,0,0,true,0,0,0,0,0,0,0,SV171,0,0,0,0,[object Object],none,0,0,0,921462343,0,0,0
OT01V2316190513,1776273769019.5,outbound-rtp,COT01_98_profile-id=0,video,video,2316190513,T01,0,0,true,0,0,0,0,0,0,0,SV171,0,0,0,0,[object Object],none,0,0,0,921462343,0,0,0
OT01V2316190513,1776273769219.541,outbound-rtp,COT01_98_profile-id=0,video,video,2316190513,T01,8844,12,true,0,0,3,3,1101,1,1,SV171,0,0,0,0,[object Object],bandwidth,0,0,0,921462343,0.171,0,0.24076499999999998
OT01V2316190513,1776273769219.541,outbound-rtp,COT01_98_profile-id=0,video,video,2316190513,T01,8844,12,true,0,0,3,3,1101,1,1,SV171,0,0,0,0,[object Object],bandwidth,0,0,0,921462343,0.171,0,0.24076499999999998
OT01V2316190513,1776273769419.524,outbound-rtp,COT01_98_profile-id=0,video,video,2316190513,T01,75619,75,true,0,0,16,16,3375,4,4,SV171,0,0,0,0,[object Object],none,1,0,0,921462343,0.517,0,1.373286
OT01V2316190513,1776273769419.524,outbound-rtp,COT01_98_profile-id=0,video,video,2316190513,T01,75619,75,true,0,0,16,16,3375,4,4,SV171,0,0,0,0,[object Object],none,1,0,0,921462343,0.517,0,1.373286
OT01V2316190513,1776273769619.437,outbound-rtp,COT01_98_profile-id=0,video,video,2316190513,T01,172354,171,true,0,0,33,33,5971,6,4,SV171,0,0,0,0,[object Object],none,1,0,0,921462343,0.899,0,2.788925
OT01V2316190513,1776273769619.437,outbound-rtp,COT01_98_profile-id=0,video,video,2316190513,T01,172354,171,true,0,0,33,33,5971,6,4,SV171,0,0,0,0,[object Object],none,1,0,0,921462343,0.899,0,2.788925
OT01V2316190513,1776273769819.43,outbound-rtp,COT01_98_profile-id=0,video,video,2316190513,T01,211467,213,true,0,0,47,47,6979,6,4,SV171,0,0,0,0,[object Object],none,1,0,0,921462343,1.202,0,2.7889519999999997
OT01V2316190513,1776273769819.43,outbound-rtp,COT01_98_profile-id=0,video,video,2316190513,T01,211467,213,true,0,0,47,47,6979,6,4,SV171,0,0,0,0,[object Object],none,1,0,0,921462343,1.202,0,2.7889519999999997
OT01V2316190513,1776273770019.413,outbound-rtp,COT01_98_profile-id=0,video,video,2316190513,T01,272970,273,true,0,0,62,62,8419,6,4,SV171,0,0,0,0,[object Object],none,1,0,0,921462343,1.543,0,2.7890129999999997
OT01V2316190513,1776273770019.413,outbound-rtp,COT01_98_profile-id=0,video,video,2316190513,T01,272970,273,true,0,0,62,62,8419,6,4,SV171,0,0,0,0,[object Object],none,1,0,0,921462343,1.543,0,2.7890129999999997
OT01V2316190513,1776273770219.455,outbound-rtp,COT01_98_profile-id=0,video,video,2316190513,T01,377920,373,true,0,0,80,80,10831,8,7,SV171,0,0,0,1,[object Object],none,1,0,0,921462343,1.935,0,3.182794
OT01V2316190513,1776273770219.455,outbound-rtp,COT01_98_profile-id=0,video,video,2316190513,T01,377920,373,true,0,0,80,80,10831,8,7,SV171,0,0,0,1,[object Object],none,1,0,0,921462343,1.935,0,3.182794
OT01V2316190513,1776273770419.485,outbound-rtp,COT01_98_profile-id=0,video,video,2316190513,T01,429203,422,true,0,0,91,91,12007,8,7,SV171,0,0,0,1,[object Object],none,1,0,0,921462343,2.193,0,3.182829
OT01V2316190513,1776273770419.485,outbound-rtp,COT01_98_profile-id=0,video,video,2316190513,T01,429203,422,true,0,0,91,91,12007,8,7,SV171,0,0,0,1,[object Object],none,1,0,0,921462343,2.193,0,3.182829
OT01V2316190513,1776273770619.541,outbound-rtp,COT01_98_profile-id=0,video,video,2316190513,T01,479406,473,true,0,0,104,104,13231,8,7,SV171,0,0,0,1,[object Object],none,1,0,0,921462343,2.498,0,3.18287
OT01V2316190513,1776273770619.541,outbound-rtp,COT01_98_profile-id=0,video,video,2316190513,T01,479406,473,true,0,0,104,104,13231,8,7,SV171,0,0,0,1,[object Object],none,1,0,0,921462343,2.498,0,3.18287
OT01V2316190513,1776273770819.487,outbound-rtp,COT01_98_profile-id=0,video,video,2316190513,T01,530217,524,true,0,0,118,118,14455,8,7,SV171,0,0,0,1,[object Object],none,1,0,0,921462343,2.832,0,3.1829039999999997
OT01V2316190513,1776273770819.487,outbound-rtp,COT01_98_profile-id=0,video,video,2316190513,T01,530217,524,true,0,0,118,118,14455,8,7,SV171,0,0,0,1,[object Object],none,1,0,0,921462343,2.832,0,3.1829039999999997
OT01V2316190513,1776273771019.455,outbound-rtp,COT01_98_profile-id=0,video,video,2316190513,T01,586663,579,true,0,0,133,133,15775,8,7,SV171,0,0,0,1,[object Object],none,1,0,0,921462343,3.224,0,3.182956
OT01V2316190513,1776273771019.455,outbound-rtp,COT01_98_profile-id=0,video,video,2316190513,T01,586663,579,true,0,0,133,133,15775,8,7,SV171,0,0,0,1,[object Object],none,1,0,0,921462343,3.224,0,3.182956
OT01V2316190513,1776273771219.438,outbound-rtp,COT01_98_profile-id=0,video,video,2316190513,T01,692404,678,true,0,0,150,150,18163,10,10,SV171,0,0,0,2,[object Object],none,1,0,0,921462343,3.567,0,3.715378
OT01V2316190513,1776273771219.438,outbound-rtp,COT01_98_profile-id=0,video,video,2316190513,T01,692404,678,true,0,0,150,150,18163,10,10,SV171,0,0,0,2,[object Object],none,1,0,0,921462343,3.567,0,3.715378
OT01V2316190513,1776273771419.519,outbound-rtp,COT01_98_profile-id=0,video,video,2316190513,T01,724297,712,true,0,0,162,162,18979,10,10,SV171,0,0,0,3,[object Object],none,1,0,0,921462343,3.829,0,3.7154019999999996
OT01V2316190513,1776273771419.519,outbound-rtp,COT01_98_profile-id=0,video,video,2316190513,T01,724297,712,true,0,0,162,162,18979,10,10,SV171,0,0,0,3,[object Object],none,1,0,0,921462343,3.829,0,3.7154019999999996
OT01V2316190513,1776273771619.605,outbound-rtp,COT01_98_profile-id=0,video,video,2316190513,T01,784263,769,true,0,0,175,175,20347,10,10,SV171,0,0,0,3,[object Object],none,1,0,0,921462343,4.151,0,3.7154409999999998
OT01V2316190513,1776273771619.605,outbound-rtp,COT01_98_profile-id=0,video,video,2316190513,T01,784263,769,true,0,0,175,175,20347,10,10,SV171,0,0,0,3,[object Object],none,1,0,0,921462343,4.151,0,3.7154409999999998
OT01V2316190513,1776273771819.524,outbound-rtp,COT01_98_profile-id=0,video,video,2316190513,T01,844613,829,true,0,0,190,190,21787,10,10,SV171,0,0,0,3,[object Object],none,1,0,0,921462343,4.512,0,3.7155
OT01V2316190513,1776273771819.524,outbound-rtp,COT01_98_profile-id=0,video,video,2316190513,T01,844613,829,true,0,0,190,190,21787,10,10,SV171,0,0,0,3,[object Object],none,1,0,0,921462343,4.512,0,3.7155
OT01V2316190513,1776273772019.516,outbound-rtp,COT01_98_profile-id=0,video,video,2316190513,T01,905085,888,true,0,0,204,204,23203,10,10,SV171,0,0,0,3,[object Object],none,1,0,0,921462343,4.87,0,3.7155489999999998
OT01V2316190513,1776273772019.516,outbound-rtp,COT01_98_profile-id=0,video,video,2316190513,T01,905085,888,true,0,0,204,204,23203,10,10,SV171,0,0,0,3,[object Object],none,1,0,0,921462343,4.87,0,3.7155489999999998
OT01V2316190513,1776273772219.493,outbound-rtp,COT01_98_profile-id=0,video,video,2316190513,T01,937749,924,true,0,0,219,219,24067,10,10,SV171,0,0,0,3,[object Object],none,1,0,0,921462343,5.238,0,3.7155669999999996
OT01V2316190513,1776273772219.493,outbound-rtp,COT01_98_profile-id=0,video,video,2316190513,T01,937749,924,true,0,0,219,219,24067,10,10,SV171,0,0,0,3,[object Object],none,1,0,0,921462343,5.238,0,3.7155669999999996
OT01V2316190513,1776273772419.547,outbound-rtp,COT01_98_profile-id=0,video,video,2316190513,T01,1012685,994,true,0,0,233,233,25759,12,13,SV171,0,0,0,5,[object Object],none,1,0,0,921462343,5.551,0,3.925045
OT01V2316190513,1776273772419.547,outbound-rtp,COT01_98_profile-id=0,video,video,2316190513,T01,1012685,994,true,0,0,233,233,25759,12,13,SV171,0,0,0,5,[object Object],none,1,0,0,921462343,5.551,0,3.925045
OT01V2316190513,1776273772619.439,outbound-rtp,COT01_98_profile-id=0,video,video,2316190513,T01,1082970,1062,true,0,0,250,250,27391,12,13,SV171,0,0,0,5,[object Object],none,1,0,0,921462343,5.959,0,3.925109
OT01V2316190513,1776273772619.439,outbound-rtp,COT01_98_profile-id=0,video,video,2316190513,T01,1082970,1062,true,0,0,250,250,27391,12,13,SV171,0,0,0,5,[object Object],none,1,0,0,921462343,5.959,0,3.925109
OT01V2316190513,1776273772819.453,outbound-rtp,COT01_98_profile-id=0,video,video,2316190513,T01,1128591,1108,true,0,0,263,263,28495,12,13,SV171,0,0,0,5,[object Object],none,1,0,0,921462343,6.294,0,3.925146
