

id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,jitter,packetsLost,packetsReceived,packetsReceivedWithCe,packetsReceivedWithEct1,bytesReceived,firCount,frameHeight,frameWidth,framesAssembledFromMultiplePackets,framesDecoded,framesDropped,framesPerSecond,framesReceived,freezeCount,headerBytesReceived,jitterBufferDelay,jitterBufferEmittedCount,jitterBufferMinimumDelay,jitterBufferTargetDelay,keyFramesDecoded,lastPacketReceivedTimestamp,mid,nackCount,pauseCount,pliCount,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalPausesDuration,totalProcessingDelay,totalSquaredInterFrameDelay,trackIdentifier
IT01V877552196,1776272699265.456,inbound-rtp,CIT01_105_profile-id=0,video,video,877552196,T01,0.004,0,6,0,0,6334,0,270,480,2,2,0,17,2,0,196,0.059209,2,0.022113999999999998,0.022113999999999998,1,1776272699231.747,0,0,0,0,0.058563,0.009668,0,0.086,0,0.07832299999999999,0.007395999999999999,e24506f9-f56c-4f07-9b05-f1610c7f5a33
IT01V877552196,1776272699265.456,inbound-rtp,CIT01_105_profile-id=0,video,video,877552196,T01,0.004,0,6,0,0,6334,0,270,480,2,2,0,17,2,0,196,0.059209,2,0.022113999999999998,0.022113999999999998,1,1776272699231.747,0,0,0,0,0.058563,0.009668,0,0.086,0,0.07832299999999999,0.007395999999999999,e24506f9-f56c-4f07-9b05-f1610c7f5a33
IT01V877552196,1776272699465.542,inbound-rtp,CIT01_105_profile-id=0,video,video,877552196,T01,0.009,0,10,0,0,10251,0,270,480,4,4,0,13,4,0,324,0.064714,4,0.046146,0.046146,1,1776272699438.698,0,0,0,0,0.058626,0.015186,0,0.291,0,0.08959099999999999,0.028492999999999997,e24506f9-f56c-4f07-9b05-f1610c7f5a33
IT01V877552196,1776272699465.542,inbound-rtp,CIT01_105_profile-id=0,video,video,877552196,T01,0.009,0,10,0,0,10251,0,270,480,4,4,0,13,4,0,324,0.064714,4,0.046146,0.046146,1,1776272699438.698,0,0,0,0,0.058626,0.015186,0,0.291,0,0.08959099999999999,0.028492999999999997,e24506f9-f56c-4f07-9b05-f1610c7f5a33
IT01V877552196,1776272699665.536,inbound-rtp,CIT01_105_profile-id=0,video,video,877552196,T01,0.014,0,14,0,0,13551,0,270,480,6,6,0,12,6,0,452,0.070448,6,0.090351,0.090351,1,1776272699641.6292,0,0,0,0,0.058682,0.019894,0,0.494,0,0.10029099999999999,0.049318,e24506f9-f56c-4f07-9b05-f1610c7f5a33
IT01V877552196,1776272699665.536,inbound-rtp,CIT01_105_profile-id=0,video,video,877552196,T01,0.014,0,14,0,0,13551,0,270,480,6,6,0,12,6,0,452,0.070448,6,0.090351,0.090351,1,1776272699641.6292,0,0,0,0,0.058682,0.019894,0,0.494,0,0.10029099999999999,0.049318,e24506f9-f56c-4f07-9b05-f1610c7f5a33
IT01V877552196,1776272699865.533,inbound-rtp,CIT01_105_profile-id=0,video,video,877552196,T01,0.013,0,16,0,0,15197,0,270,480,7,7,0,10,7,0,516,0.07051299999999999,7,0.11738699999999999,0.11738699999999999,1,1776272699780.8481,0,0,0,0,0.05871,0.022281,0,0.633,0,0.10285799999999999,0.068639,e24506f9-f56c-4f07-9b05-f1610c7f5a33
IT01V877552196,1776272699865.533,inbound-rtp,CIT01_105_profile-id=0,video,video,877552196,T01,0.013,0,16,0,0,15197,0,270,480,7,7,0,10,7,0,516,0.07051299999999999,7,0.11738699999999999,0.11738699999999999,1,1776272699780.8481,0,0,0,0,0.05871,0.022281,0,0.633,0,0.10285799999999999,0.068639,e24506f9-f56c-4f07-9b05-f1610c7f5a33
IT01V877552196,1776272700065.434,inbound-rtp,CIT01_105_profile-id=0,video,video,877552196,T01,0.011,0,24,0,0,21472,0,270,480,9,12,1,13,12,0,772,0.070783,12,0.247165,0.247165,1,1776272700053.509,0,0,0,0,0.058781999999999994,0.03426,0,0.906,0,0.115742,0.08959000000000002,e24506f9-f56c-4f07-9b05-f1610c7f5a33
IT01V877552196,1776272700065.434,inbound-rtp,CIT01_105_profile-id=0,video,video,877552196,T01,0.011,0,24,0,0,21472,0,270,480,9,12,1,13,12,0,772,0.070783,12,0.247165,0.247165,1,1776272700053.509,0,0,0,0,0.058781999999999994,0.03426,0,0.906,0,0.115742,0.08959000000000002,e24506f9-f56c-4f07-9b05-f1610c7f5a33
