id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,bytesSent,packetsSent,active,encodingIndex,firCount,framesEncoded,framesSent,headerBytesSent,hugeFramesSent,keyFramesEncoded,mediaSourceId,mid,nackCount,packetsSentWithEct1,pliCount,qualityLimitationDurations,qualityLimitationReason,qualityLimitationResolutionChanges,retransmittedBytesSent,retransmittedPacketsSent,rid,rtxSsrc,totalEncodeTime,totalEncodedBytesTarget,totalPacketSendDelay
OT01V1656470492,1776272732235.98,outbound-rtp,COT01_98_profile-id=0,video,video,1656470492,T01,0,0,true,0,0,0,0,0,0,0,SV140,0,0,0,0,[object Object],none,0,0,0,r0,426648441,0,0,0
OT01V2997602275,1776272732235.98,outbound-rtp,COT01_98_profile-id=0,video,video,2997602275,T01,0,0,true,1,0,0,0,0,0,0,SV140,0,0,0,0,[object Object],none,0,0,0,r1,588559831,0,0,0
OT01V827678717,1776272732235.98,outbound-rtp,COT01_98_profile-id=0,video,video,827678717,T01,0,0,true,2,0,0,0,0,0,0,SV140,0,0,0,0,[object Object],none,0,0,0,r2,251244108,0,0,0
OT01V1656470492,1776272732235.98,outbound-rtp,COT01_98_profile-id=0,video,video,1656470492,T01,0,0,true,0,0,0,0,0,0,0,SV140,0,0,0,0,[object Object],none,0,0,0,r0,426648441,0,0,0
OT01V2997602275,1776272732235.98,outbound-rtp,COT01_98_profile-id=0,video,video,2997602275,T01,0,0,true,1,0,0,0,0,0,0,SV140,0,0,0,0,[object Object],none,0,0,0,r1,588559831,0,0,0
OT01V827678717,1776272732235.98,outbound-rtp,COT01_98_profile-id=0,video,video,827678717,T01,0,0,true,2,0,0,0,0,0,0,SV140,0,0,0,0,[object Object],none,0,0,0,r2,251244108,0,0,0
OT01V1656470492,1776272732435.944,outbound-rtp,COT01_98_profile-id=0,video,video,1656470492,T01,8513,10,true,0,0,5,5,547,1,1,SV140,0,0,0,0,[object Object],bandwidth,0,0,0,r0,426648441,0.167,0,0.130045
OT01V2997602275,1776272732435.944,outbound-rtp,COT01_98_profile-id=0,video,video,2997602275,T01,0,0,true,1,0,0,0,0,0,0,SV140,0,0,0,0,[object Object],bandwidth,0,0,0,r1,588559831,0,0,0
OT01V827678717,1776272732435.944,outbound-rtp,COT01_98_profile-id=0,video,video,827678717,T01,0,1,true,2,0,0,0,283,0,0,SV140,0,0,0,0,[object Object],bandwidth,0,0,0,r2,251244108,0,0,0
OT01V1656470492,1776272732435.944,outbound-rtp,COT01_98_profile-id=0,video,video,1656470492,T01,8513,10,true,0,0,5,5,547,1,1,SV140,0,0,0,0,[object Object],bandwidth,0,0,0,r0,426648441,0.167,0,0.130045
OT01V2997602275,1776272732435.944,outbound-rtp,COT01_98_profile-id=0,video,video,2997602275,T01,0,0,true,1,0,0,0,0,0,0,SV140,0,0,0,0,[object Object],bandwidth,0,0,0,r1,588559831,0,0,0
OT01V827678717,1776272732435.944,outbound-rtp,COT01_98_profile-id=0,video,video,827678717,T01,0,1,true,2,0,0,0,283,0,0,SV140,0,0,0,0,[object Object],bandwidth,0,0,0,r2,251244108,0,0,0
OT01V1656470492,1776272732636.033,outbound-rtp,COT01_98_profile-id=0,video,video,1656470492,T01,14187,18,true,0,0,11,11,771,1,1,SV140,0,0,0,0,[object Object],bandwidth,0,0,0,r0,426648441,0.293,0,1.072322
OT01V2997602275,1776272732636.033,outbound-rtp,COT01_98_profile-id=0,video,video,2997602275,T01,0,0,true,1,0,0,0,0,0,0,SV140,0,0,0,0,[object Object],bandwidth,0,0,0,r1,588559831,0,0,0
OT01V827678717,1776272732636.033,outbound-rtp,COT01_98_profile-id=0,video,video,827678717,T01,0,1,true,2,0,0,0,283,0,0,SV140,0,0,0,0,[object Object],bandwidth,0,0,0,r2,251244108,0,0,0
OT01V1656470492,1776272732636.033,outbound-rtp,COT01_98_profile-id=0,video,video,1656470492,T01,14187,18,true,0,0,11,11,771,1,1,SV140,0,0,0,0,[object Object],bandwidth,0,0,0,r0,426648441,0.293,0,1.072322
OT01V2997602275,1776272732636.033,outbound-rtp,COT01_98_profile-id=0,video,video,2997602275,T01,0,0,true,1,0,0,0,0,0,0,SV140,0,0,0,0,[object Object],bandwidth,0,0,0,r1,588559831,0,0,0
OT01V827678717,1776272732636.033,outbound-rtp,COT01_98_profile-id=0,video,video,827678717,T01,0,1,true,2,0,0,0,283,0,0,SV140,0,0,0,0,[object Object],bandwidth,0,0,0,r2,251244108,0,0,0
