id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,bytesSent,packetsSent,active,encodingIndex,firCount,framesEncoded,framesSent,headerBytesSent,hugeFramesSent,keyFramesEncoded,mediaSourceId,mid,nackCount,packetsSentWithEct1,pliCount,qualityLimitationDurations,qualityLimitationReason,qualityLimitationResolutionChanges,retransmittedBytesSent,retransmittedPacketsSent,rtxSsrc,totalEncodeTime,totalEncodedBytesTarget,totalPacketSendDelay
OT01V3503035806,1776276076840.428,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,0,0,true,0,0,0,0,0,0,0,SV240,0,0,0,0,[object Object],none,0,0,0,1363235019,0,0,0
OT01V3503035806,1776276076840.428,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,0,0,true,0,0,0,0,0,0,0,SV240,0,0,0,0,[object Object],none,0,0,0,1363235019,0,0,0
OT01V3503035806,1776276077040.375,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,8513,13,true,0,0,5,5,1384,1,1,SV240,0,0,0,0,[object Object],bandwidth,0,0,0,1363235019,0.191,0,0.237371
OT01V3503035806,1776276077040.375,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,8513,13,true,0,0,5,5,1384,1,1,SV240,0,0,0,0,[object Object],bandwidth,0,0,0,1363235019,0.191,0,0.237371
OT01V3503035806,1776276077240.402,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,12562,19,true,0,0,12,12,1552,1,1,SV240,0,0,0,0,[object Object],bandwidth,0,0,0,1363235019,0.292,0,0.909852
OT01V3503035806,1776276077240.402,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,12562,19,true,0,0,12,12,1552,1,1,SV240,0,0,0,0,[object Object],bandwidth,0,0,0,1363235019,0.292,0,0.909852
OT01V3503035806,1776276077440.445,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,20406,31,true,0,0,18,18,1884,1,1,SV240,0,0,0,0,[object Object],bandwidth,0,0,0,1363235019,0.367,0,1.951609
OT01V3503035806,1776276077440.445,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,20406,31,true,0,0,18,18,1884,1,1,SV240,0,0,0,0,[object Object],bandwidth,0,0,0,1363235019,0.367,0,1.951609
OT01V3503035806,1776276077640.405,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,25389,40,true,0,0,24,24,2100,1,1,SV240,0,0,0,0,[object Object],bandwidth,0,0,0,1363235019,0.417,0,2.042089
OT01V3503035806,1776276077640.405,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,25389,40,true,0,0,24,24,2100,1,1,SV240,0,0,0,0,[object Object],bandwidth,0,0,0,1363235019,0.417,0,2.042089
OT01V3503035806,1776276077840.433,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,30900,54,true,0,0,30,30,3966,1,1,SV240,0,0,0,0,[object Object],bandwidth,0,0,0,1363235019,0.494,0,2.042094
OT01V3503035806,1776276077840.433,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,30900,54,true,0,0,30,30,3966,1,1,SV240,0,0,0,0,[object Object],bandwidth,0,0,0,1363235019,0.494,0,2.042094
OT01V3503035806,1776276078040.428,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,34890,72,true,0,0,36,36,7203,1,1,SV240,0,0,0,0,[object Object],bandwidth,0,0,0,1363235019,0.54,0,2.0420949999999998
OT01V3503035806,1776276078040.428,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,34890,72,true,0,0,36,36,7203,1,1,SV240,0,0,0,0,[object Object],bandwidth,0,0,0,1363235019,0.54,0,2.0420949999999998
OT01V3503035806,1776276078240.462,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,40478,87,true,0,0,42,42,9348,1,1,SV240,0,0,0,0,[object Object],bandwidth,0,0,0,1363235019,0.607,0,2.042099
OT01V3503035806,1776276078240.462,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,40478,87,true,0,0,42,42,9348,1,1,SV240,0,0,0,0,[object Object],bandwidth,0,0,0,1363235019,0.607,0,2.042099
OT01V3503035806,1776276078440.376,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,44174,106,true,0,0,48,48,13119,1,1,SV240,0,0,0,0,[object Object],bandwidth,0,0,0,1363235019,0.674,0,2.042099
OT01V3503035806,1776276078440.376,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,44174,106,true,0,0,48,48,13119,1,1,SV240,0,0,0,0,[object Object],bandwidth,0,0,0,1363235019,0.674,0,2.042099
OT01V3503035806,1776276078640.375,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,48938,123,true,0,0,54,54,16077,1,1,SV240,0,0,0,0,[object Object],bandwidth,0,0,0,1363235019,0.721,0,2.0421009999999997
OT01V3503035806,1776276078640.375,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,48938,123,true,0,0,54,54,16077,1,1,SV240,0,0,0,0,[object Object],bandwidth,0,0,0,1363235019,0.721,0,2.0421009999999997
OT01V3503035806,1776276078840.34,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,53405,142,true,0,0,60,60,19593,1,1,SV240,0,0,0,0,[object Object],bandwidth,0,0,0,1363235019,0.795,0,2.042103
OT01V3503035806,1776276078840.34,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,53405,142,true,0,0,60,60,19593,1,1,SV240,0,0,0,0,[object Object],bandwidth,0,0,0,1363235019,0.795,0,2.042103
OT01V3503035806,1776276079040.364,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,60846,157,true,0,0,71,71,21742,3,3,SV240,0,0,0,0,[object Object],bandwidth,1,0,0,1363235019,0.897,0,2.1965529999999998
OT01V3503035806,1776276079040.364,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,60846,157,true,0,0,71,71,21742,3,3,SV240,0,0,0,0,[object Object],bandwidth,1,0,0,1363235019,0.897,0,2.1965529999999998
OT01V3503035806,1776276079240.4,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,69393,169,true,0,0,83,83,22034,3,3,SV240,0,0,0,0,[object Object],bandwidth,1,0,0,1363235019,1.003,0,4.258128
OT01V3503035806,1776276079240.4,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,69393,169,true,0,0,83,83,22034,3,3,SV240,0,0,0,0,[object Object],bandwidth,1,0,0,1363235019,1.003,0,4.258128
OT01V3503035806,1776276079440.619,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,78514,181,true,0,0,92,92,22322,3,3,SV240,0,0,0,0,[object Object],bandwidth,1,0,0,1363235019,1.127,0,6.887315999999999
OT01V3503035806,1776276079440.619,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,78514,181,true,0,0,92,92,22322,3,3,SV240,0,0,0,0,[object Object],bandwidth,1,0,0,1363235019,1.127,0,6.887315999999999
OT01V3503035806,1776276079640.591,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,87199,196,true,0,0,102,102,22682,3,3,SV240,0,0,0,0,[object Object],bandwidth,1,0,0,1363235019,1.317,0,10.138660999999999
OT01V3503035806,1776276079640.591,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,87199,196,true,0,0,102,102,22682,3,3,SV240,0,0,0,0,[object Object],bandwidth,1,0,0,1363235019,1.317,0,10.138660999999999
OT01V3503035806,1776276079840.557,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,98137,215,true,0,0,112,112,23138,3,3,SV240,0,0,0,0,[object Object],bandwidth,1,0,0,1363235019,1.542,0,13.060889
OT01V3503035806,1776276079840.557,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,98137,215,true,0,0,112,112,23138,3,3,SV240,0,0,0,0,[object Object],bandwidth,1,0,0,1363235019,1.542,0,13.060889
OT01V3503035806,1776276080040.548,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,106131,229,true,0,0,121,121,23474,5,5,SV240,0,0,0,1,[object Object],bandwidth,1,0,0,1363235019,1.709,0,14.839431
OT01V3503035806,1776276080040.548,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,106131,229,true,0,0,121,121,23474,5,5,SV240,0,0,0,1,[object Object],bandwidth,1,0,0,1363235019,1.709,0,14.839431
OT01V3503035806,1776276080240.384,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,116322,241,true,0,0,127,127,23770,5,5,SV240,0,0,0,1,[object Object],bandwidth,1,0,0,1363235019,1.858,0,16.463221
OT01V3503035806,1776276080240.384,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,116322,241,true,0,0,127,127,23770,5,5,SV240,0,0,0,1,[object Object],bandwidth,1,0,0,1363235019,1.858,0,16.463221
OT01V3503035806,1776276080440.563,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,125900,253,true,0,0,136,136,24058,6,5,SV240,0,0,0,1,[object Object],bandwidth,1,0,0,1363235019,2.029,0,17.592914
OT01V3503035806,1776276080440.563,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,125900,253,true,0,0,136,136,24058,6,5,SV240,0,0,0,1,[object Object],bandwidth,1,0,0,1363235019,2.029,0,17.592914
OT01V3503035806,1776276080640.545,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,136647,271,true,0,0,144,144,24490,6,5,SV240,0,0,0,1,[object Object],bandwidth,1,0,0,1363235019,2.197,0,18.033255
OT01V3503035806,1776276080640.545,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,136647,271,true,0,0,144,144,24490,6,5,SV240,0,0,0,1,[object Object],bandwidth,1,0,0,1363235019,2.197,0,18.033255
OT01V3503035806,1776276080840.575,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,142291,280,true,0,0,151,151,24706,6,5,SV240,0,0,0,1,[object Object],bandwidth,1,0,0,1363235019,2.312,0,18.033262
OT01V3503035806,1776276080840.575,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,142291,280,true,0,0,151,151,24706,6,5,SV240,0,0,0,1,[object Object],bandwidth,1,0,0,1363235019,2.312,0,18.033262
OT01V3503035806,1776276081040.472,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,149450,291,true,0,0,159,159,24970,6,5,SV240,0,0,0,1,[object Object],bandwidth,1,0,0,1363235019,2.457,0,18.033265999999998
OT01V3503035806,1776276081040.472,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,149450,291,true,0,0,159,159,24970,6,5,SV240,0,0,0,1,[object Object],bandwidth,1,0,0,1363235019,2.457,0,18.033265999999998
OT01V3503035806,1776276081240.446,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,158156,303,true,0,0,167,167,25258,6,5,SV240,0,0,0,1,[object Object],bandwidth,1,0,0,1363235019,2.598,0,18.181349
OT01V3503035806,1776276081240.446,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,158156,303,true,0,0,167,167,25258,6,5,SV240,0,0,0,1,[object Object],bandwidth,1,0,0,1363235019,2.598,0,18.181349
OT01V3503035806,1776276081440.587,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,162995,320,true,0,0,174,174,27706,6,5,SV240,0,0,0,1,[object Object],bandwidth,1,0,0,1363235019,2.742,0,18.181352999999998
OT01V3503035806,1776276081440.587,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,162995,320,true,0,0,174,174,27706,6,5,SV240,0,0,0,1,[object Object],bandwidth,1,0,0,1363235019,2.742,0,18.181352999999998
OT01V3503035806,1776276081640.618,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,169689,341,true,0,0,183,183,30760,6,5,SV240,0,0,0,1,[object Object],bandwidth,1,0,0,1363235019,2.917,0,18.181372
OT01V3503035806,1776276081640.618,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,169689,341,true,0,0,183,183,30760,6,5,SV240,0,0,0,1,[object Object],bandwidth,1,0,0,1363235019,2.917,0,18.181372
OT01V3503035806,1776276081840.561,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,176870,365,true,0,0,192,192,34396,6,5,SV240,0,0,0,1,[object Object],bandwidth,1,0,0,1363235019,3.104,0,18.195045
OT01V3503035806,1776276081840.561,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,176870,365,true,0,0,192,192,34396,6,5,SV240,0,0,0,1,[object Object],bandwidth,1,0,0,1363235019,3.104,0,18.195045
OT01V3503035806,1776276082040.439,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,184198,385,true,0,0,201,201,36916,6,5,SV240,0,0,0,1,[object Object],bandwidth,1,0,0,1363235019,3.308,0,18.195069999999998
OT01V3503035806,1776276082040.439,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,184198,385,true,0,0,201,201,36916,6,5,SV240,0,0,0,1,[object Object],bandwidth,1,0,0,1363235019,3.308,0,18.195069999999998
OT01V3503035806,1776276082240.456,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,191292,410,true,0,0,210,210,41086,6,5,SV240,0,0,0,1,[object Object],bandwidth,1,0,0,1363235019,3.447,0,18.195092
OT01V3503035806,1776276082240.456,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,191292,410,true,0,0,210,210,41086,6,5,SV240,0,0,0,1,[object Object],bandwidth,1,0,0,1363235019,3.447,0,18.195092
OT01V3503035806,1776276082440.375,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,200814,429,true,0,0,220,220,43072,6,5,SV240,0,0,0,1,[object Object],bandwidth,1,0,0,1363235019,3.611,0,18.225818999999998
OT01V3503035806,1776276082440.375,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,200814,429,true,0,0,220,220,43072,6,5,SV240,0,0,0,1,[object Object],bandwidth,1,0,0,1363235019,3.611,0,18.225818999999998
OT01V3503035806,1776276082640.401,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,206851,447,true,0,0,228,228,45544,6,5,SV240,0,0,0,1,[object Object],bandwidth,1,0,0,1363235019,3.679,0,18.256608
OT01V3503035806,1776276082640.401,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,206851,447,true,0,0,228,228,45544,6,5,SV240,0,0,0,1,[object Object],bandwidth,1,0,0,1363235019,3.679,0,18.256608
OT01V3503035806,1776276082840.381,outbound-rtp,COT01_98_profile-id=0,video,video,3503035806,T01,213994,475,true,0,0,238,238,50296,6,5,SV240,0,0,0,1,[object Object],bandwidth,1,0,0,1363235019,3.795,0,18.256622
