

id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,jitter,packetsLost,packetsReceived,packetsReceivedWithCe,packetsReceivedWithEct1,bytesReceived,firCount,frameHeight,frameWidth,framesAssembledFromMultiplePackets,framesDecoded,framesDropped,framesReceived,freezeCount,headerBytesReceived,jitterBufferDelay,jitterBufferEmittedCount,jitterBufferMinimumDelay,jitterBufferTargetDelay,keyFramesDecoded,lastPacketReceivedTimestamp,mid,nackCount,pauseCount,pliCount,rtxSsrc,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalPausesDuration,totalProcessingDelay,totalSquaredInterFrameDelay,trackIdentifier
IT01V358457118,1776268786054.147,inbound-rtp,CIT01_105_profile-id=0,video,video,358457118,T01,0,0,8,0,0,8525,0,270,480,1,1,0,1,0,260,0.056037,1,0.011124,0.011124,1,1776268785960.163,0,0,0,0,358457119,0.055977,0.018616999999999998,0,0,0,0.088202,0,31607e60-c0fa-43b0-b495-b19d7bd2458a
IT01V358457118,1776268786054.147,inbound-rtp,CIT01_105_profile-id=0,video,video,358457118,T01,0,0,8,0,0,8525,0,270,480,1,1,0,1,0,260,0.056037,1,0.011124,0.011124,1,1776268785960.163,0,0,0,0,358457119,0.055977,0.018616999999999998,0,0,0,0.088202,0,31607e60-c0fa-43b0-b495-b19d7bd2458a
IT01V358457118,1776268786254.094,inbound-rtp,CIT01_105_profile-id=0,video,video,358457118,T01,0.008,0,13,0,0,13812,0,270,480,2,2,0,2,0,424,0.056398,2,0.022248,0.022248,2,1776268786091.298,0,0,0,0,358457119,0.056124,0.022206,0,0.103,0,0.092273,0.010608999999999999,31607e60-c0fa-43b0-b495-b19d7bd2458a
IT01V358457118,1776268786254.094,inbound-rtp,CIT01_105_profile-id=0,video,video,358457118,T01,0.008,0,13,0,0,13812,0,270,480,2,2,0,2,0,424,0.056398,2,0.022248,0.022248,2,1776268786091.298,0,0,0,0,358457119,0.056124,0.022206,0,0.103,0,0.092273,0.010608999999999999,31607e60-c0fa-43b0-b495-b19d7bd2458a
IT01V358457118,1776268786454.027,inbound-rtp,CIT01_105_profile-id=0,video,video,358457118,T01,0.009,0,15,0,0,15920,0,270,480,3,3,0,3,0,488,0.056463,3,0.022248,0.022248,2,1776268786334.673,0,0,0,0,358457119,0.056152999999999995,0.024575,0,0.345,0,0.094826,0.069173,31607e60-c0fa-43b0-b495-b19d7bd2458a
IT01V358457118,1776268786454.027,inbound-rtp,CIT01_105_profile-id=0,video,video,358457118,T01,0.009,0,15,0,0,15920,0,270,480,3,3,0,3,0,488,0.056463,3,0.022248,0.022248,2,1776268786334.673,0,0,0,0,358457119,0.056152999999999995,0.024575,0,0.345,0,0.094826,0.069173,31607e60-c0fa-43b0-b495-b19d7bd2458a
IT01V358457118,1776268786654.068,inbound-rtp,CIT01_105_profile-id=0,video,video,358457118,T01,0.009,0,17,0,0,17884,0,270,480,4,4,0,4,0,552,0.056523,4,0.022248,0.022248,2,1776268786590.49,0,0,0,0,358457119,0.056180999999999995,0.027288999999999997,0,0.601,0,0.09772199999999999,0.134709,31607e60-c0fa-43b0-b495-b19d7bd2458a
IT01V358457118,1776268786654.068,inbound-rtp,CIT01_105_profile-id=0,video,video,358457118,T01,0.009,0,17,0,0,17884,0,270,480,4,4,0,4,0,552,0.056523,4,0.022248,0.022248,2,1776268786590.49,0,0,0,0,358457119,0.056180999999999995,0.027288999999999997,0,0.601,0,0.09772199999999999,0.134709,31607e60-c0fa-43b0-b495-b19d7bd2458a
IT01V358457118,1776268786854.036,inbound-rtp,CIT01_105_profile-id=0,video,video,358457118,T01,0.01,0,19,0,0,19537,0,270,480,5,5,0,5,0,616,0.060399999999999995,5,0.022248,0.022248,2,1776268786758.393,0,0,0,0,358457119,0.060018999999999996,0.029561999999999998,0,0.769,0,0.103999,0.162933,31607e60-c0fa-43b0-b495-b19d7bd2458a
IT01V358457118,1776268786854.036,inbound-rtp,CIT01_105_profile-id=0,video,video,358457118,T01,0.01,0,19,0,0,19537,0,270,480,5,5,0,5,0,616,0.060399999999999995,5,0.022248,0.022248,2,1776268786758.393,0,0,0,0,358457119,0.060018999999999996,0.029561999999999998,0,0.769,0,0.103999,0.162933,31607e60-c0fa-43b0-b495-b19d7bd2458a
